Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
81450	0.001395	0.005243	0.001958	0.003712	0.004590	0.002487	0.001721	0.002244	0.001517	0.082562	0.038548	0.038193	0.008358	0.005924	0.006641	0.003938	0.005924	0.958576	0.704560	-79143.706
81460	0.001570	0.005869	0.003156	0.004156	0.003491	0.002433	0.002139	0.005496	0.008272	0.092143	0.043152	0.042754	0.009356	0.006625	0.007434	0.002078	0.006625	0.914589	0.581623	-78223.273
81470	0.003561	0.005643	0.002104	0.004938	0.010461	0.003728	0.002224	0.001155	0.006348	0.079017	0.041492	0.041110	0.008996	0.006656	0.007148	0.002651	0.006656	0.908820	0.491045	-78632.660
81480	0.003074	0.005643	0.002831	0.003972	0.006994	0.001544	0.005986	0.001925	0.002479	0.091485	0.041492	0.041110	0.008413	0.006411	0.007148	0.000367	0.006411	0.883467	0.568462	-78519.891
81490	0.002875	0.006503	0.001970	0.003967	0.011945	0.003580	0.003378	0.003884	0.002706	0.094756	0.041441	0.041059	0.008403	0.005070	0.007140	0.006861	0.005070	0.922998	0.515072	-78268.251
81500	0.002886	0.006148	0.002494	0.003751	0.008002	0.003901	0.009238	0.001683	0.002004	0.079608	0.039181	0.038820	0.007945	0.005914	0.006750	0.001461	0.005914	0.982070	0.628097	-78906.907
81510	0.003565	0.007595	0.005592	0.008842	0.004541	0.004819	0.004053	0.005171	0.003637	0.098335	0.048398	0.047952	0.009814	0.006361	0.008338	0.001392	0.006361	0.913117	0.508531	-78418.491
81520	0.002607	0.005301	0.007394	0.005790	0.004155	0.001490	0.008573	0.004845	0.004669	0.089812	0.040941	0.040564	0.008302	0.004253	0.011596	0.003603	0.004253	0.833868	0.685387	-78835.297
81530	0.002622	0.006294	0.004346	0.006874	0.007634	0.001979	0.002924	0.003279	0.002860	0.106632	0.048609	0.048161	0.009856	0.007990	0.019116	0.001783	0.007990	0.858498	0.686542	-78496.528
81540	0.003398	0.004296	0.002966	0.004691	0.002026	0.003443	0.001663	0.002716	0.004401	0.072777	0.033175	0.032870	0.006727	0.006132	0.011905	0.001548	0.006132	0.836786	0.447044	-78680.966
81550	0.004729	0.003995	0.002997	0.006530	0.004397	0.005404	0.001448	0.002681	0.001205	0.101289	0.046173	0.045748	0.009362	0.008530	0.019832	0.007867	0.008530	0.774213	0.536635	-78580.425
81560	0.004367	0.003688	0.003389	0.006029	0.003197	0.004635	0.003181	0.006378	0.002250	0.093521	0.042632	0.042453	0.008644	0.008477	0.038843	0.006638	0.008477	0.953135	0.654940	-79054.276
81570	0.004250	0.003590	0.003298	0.005867	0.004865	0.001870	0.004134	0.006711	0.006684	0.091019	0.041491	0.041317	0.008413	0.008250	0.032126	0.003385	0.008250	0.860651	0.654342	-78579.046
81580	0.002561	0.004907	0.001935	0.005296	0.002624	0.004583	0.005893	0.004499	0.002751	0.091459	0.037448	0.037291	0.007593	0.007481	0.028779	0.005764	0.007481	0.939752	0.761580	-78769.988
81590	0.003305	0.005460	0.021791	0.005892	0.008594	0.002623	0.005074	0.011932	0.001932	0.093489	0.041666	0.033456	0.008449	0.007638	0.021908	0.000612	0.007638	0.827148	0.681260	-78520.500
81600	0.002860	0.004210	0.013649	0.005100	0.009924	0.010815	0.008082	0.003090	0.001581	0.080918	0.037198	0.029904	0.007313	0.005719	0.018264	0.000993	0.005719	0.941393	0.800829	-78820.325
81610	0.005123	0.005246	0.003331	0.006355	0.007227	0.006308	0.003925	0.002863	0.003095	0.100825	0.046349	0.042508	0.009112	0.008415	0.020220	0.003740	0.008415	0.963888	0.661968	-79339.862
81620	0.009994	0.005349	0.003611	0.006576	0.002106	0.003152	0.002137	0.012233	0.007851	0.104336	0.048078	0.040214	0.009429	0.008708	0.033273	0.009205	0.008708	0.946827	0.706038	-78625.185
81630	0.002949	0.004161	0.003428	0.004231	0.004066	0.002488	0.002738	0.001817	0.005968	0.089279	0.037402	0.030311	0.007335	0.006866	0.015023	0.004222	0.006866	0.891137	0.706038	-78253.750
81640	0.004825	0.004531	0.004409	0.004607	0.005379	0.011516	0.005256	0.004737	0.029994	0.089683	0.040722	0.027313	0.007986	0.007640	0.011546	0.002768	0.007640	0.901838	0.597870	-79069.132
81650	0.004684	0.009708	0.002742	0.004472	0.006187	0.001908	0.002484	0.001969	0.018168	0.087067	0.037478	0.031166	0.007753	0.007418	0.014503	0.002584	0.007418	0.926427	0.779029	-78684.435
81660	0.005354	0.001812	0.002366	0.004213	0.018819	0.002814	0.003364	0.002702	0.003333	0.073868	0.039754	0.031169	0.007303	0.006310	0.009665	0.003603	0.006310	0.993735	0.643530	-78680.059
81670	0.009095	0.002150	0.005306	0.004999	0.011969	0.007993	0.004945	0.008776	0.001922	0.087654	0.047173	0.034998	0.008667	0.007035	0.016186	0.003810	0.007035	0.993735	0.537968	-79268.074
81680	0.007878	0.002118	0.001409	0.004848	0.003760	0.006794	0.002655	0.006827	0.004064	0.091796	0.046462	0.043046	0.008536	0.006649	0.039198	0.002829	0.006649	0.993735	0.347676	-79015.957
81690	0.007723	0.002355	0.003552	0.004752	0.002529	0.007260	0.001758	0.004866	0.006643	0.089991	0.045549	0.032367	0.008368	0.007344	0.018950	0.006481	0.007344	0.993735	0.529024	-78526.393
81700	0.006108	0.001782	0.005805	0.006338	0.001849	0.007570	0.001477	0.005614	0.003401	0.107020	0.060742	0.044148	0.011159	0.009793	0.031455	0.004445	0.009793	0.959135	0.335308	-78867.220
81710	0.004227	0.001555	0.004079	0.005100	0.009510	0.007952	0.004080	0.015628	0.001857	0.074060	0.042035	0.030617	0.007722	0.003059	0.024415	0.006153	0.003059	0.913270	0.487697	-78980.322
81720	0.003807	0.001795	0.002535	0.005887	0.004316	0.006813	0.002735	0.014135	0.004396	0.092684	0.048520	0.040273	0.008914	0.008509	0.032870	0.001481	0.008509	0.962424	0.560751	-78706.138
81730	0.002526	0.002766	0.002371	0.005491	0.002275	0.003157	0.003269	0.004659	0.002173	0.086456	0.040580	0.035238	0.008315	0.007851	0.011429	0.004590	0.007851	0.962424	0.442517	-78654.650
81740	0.001739	0.002743	0.003465	0.007563	0.004206	0.002312	0.000888	0.006767	0.002376	0.086456	0.040580	0.029878	0.008315	0.007851	0.011429	0.003851	0.007851	0.978905	0.663735	-79047.661
81750	0.002456	0.003550	0.004234	0.017986	0.006996	0.005239	0.002983	0.002199	0.004231	0.111926	0.052535	0.038680	0.010765	0.008049	0.013044	0.008425	0.008049	0.949190	0.489620	-78684.058
81760	0.002080	0.002327	0.002479	0.005006	0.004766	0.002376	0.001502	0.004160	0.001751	0.068351	0.036604	0.033312	0.007334	0.006520	0.013956	0.004663	0.006520	0.968444	0.445145	-78619.878
81770	0.003196	0.003442	0.006130	0.006421	0.005072	0.002040	0.002074	0.003042	0.003067	0.081075	0.047682	0.040453	0.009408	0.007571	0.032817	0.003083	0.007571	0.978035	0.579522	-78826.525
81780	0.002639	0.002463	0.008416	0.005911	0.017745	0.006297	0.003019	0.004402	0.003452	0.070947	0.043520	0.035786	0.008033	0.004565	0.025985	0.000993	0.004565	0.978035	0.513288	-78608.735
81790	0.002323	0.005681	0.009053	0.006520	0.016158	0.002592	0.007555	0.007861	0.003174	0.083279	0.041318	0.035413	0.008306	0.007071	0.033981	0.002649	0.007071	0.978035	0.513288	-78714.139
81800	0.002569	0.009186	0.007945	0.011606	0.002913	0.005279	0.001995	0.004550	0.007063	0.092104	0.045696	0.042980	0.009186	0.007820	0.037685	0.006532	0.007820	0.978035	0.789063	-78671.295
81810	0.001133	0.010368	0.013027	0.014166	0.002365	0.012868	0.007775	0.001814	0.002716	0.087731	0.031981	0.028129	0.006429	0.006092	0.023528	0.005841	0.006092	0.978035	0.490527	-77932.518
81820	0.001598	0.014218	0.004465	0.012820	0.005550	0.001444	0.003163	0.001784	0.005745	0.087667	0.036416	0.033833	0.007320	0.006546	0.013470	0.003326	0.006546	0.872232	0.547460	-78425.746
81830	0.002594	0.010367	0.004038	0.032578	0.014077	0.002887	0.003818	0.001486	0.002396	0.096829	0.032930	0.030594	0.006619	0.003501	0.012181	0.001889	0.003501	0.787662	0.439670	-78897.197
81840	0.003274	0.007028	0.005676	0.028805	0.008516	0.003109	0.002928	0.004659	0.009318	0.079029	0.032930	0.030474	0.006619	0.005577	0.012184	0.001210	0.005577	0.585947	0.220512	-78325.393
81850	0.003815	0.004883	0.004823	0.012836	0.003704	0.007927	0.006081	0.006723	0.002507	0.096886	0.036100	0.033407	0.006850	0.005065	0.008629	0.000940	0.005065	0.702648	0.178869	-78642.692
81860	0.002729	0.004628	0.004178	0.005023	0.007124	0.005629	0.002676	0.011120	0.003264	0.091830	0.033552	0.030858	0.006327	0.005110	0.007868	0.001289	0.005110	0.528187	0.116801	-79107.804
81870	0.002130	0.004891	0.004304	0.007431	0.016707	0.005835	0.003592	0.002644	0.005966	0.083155	0.035459	0.033238	0.006687	0.002289	0.008315	0.000711	0.002289	0.481306	0.336091	-78714.447
81880	0.002189	0.005030	0.004426	0.002292	0.010893	0.003945	0.012839	0.002173	0.007560	0.076174	0.036460	0.034177	0.011719	0.003642	0.016160	0.000426	0.003642	0.510727	0.364093	-78580.311
81890	0.001503	0.004240	0.006733	0.002531	0.007702	0.001912	0.005395	0.002082	0.002882	0.071836	0.030736	0.026681	0.009879	0.006170	0.008553	0.001092	0.006170	0.721538	0.311606	-78397.744
81900	0.002161	0.007355	0.012605	0.003258	0.003114	0.002171	0.004673	0.004772	0.002719	0.115850	0.053320	0.045870	0.017139	0.015435	0.019696	0.010782	0.015435	0.844712	0.338623	-78038.243
81910	0.002376	0.006234	0.004956	0.002740	0.002116	0.002018	0.014003	0.001791	0.003229	0.099067	0.045653	0.034697	0.014656	0.013199	0.019660	0.012173	0.013199	0.787188	0.160066	-78752.029
81920	0.002449	0.004163	0.013473	0.007378	0.003851	0.002506	0.003107	0.008347	0.006193	0.116818	0.051326	0.029299	0.016477	0.014840	0.022443	0.013609	0.014840	0.901227	0.203542	-78510.725
81930	0.003039	0.004163	0.008458	0.002857	0.003441	0.002433	0.007829	0.014194	0.002628	0.106293	0.051326	0.031894	0.024294	0.008782	0.019656	0.008032	0.008782	0.719115	0.140458	-78707.791
81940	0.003511	0.003135	0.003048	0.006031	0.004528	0.004107	0.002741	0.002325	0.002888	0.079306	0.038295	0.032093	0.009487	0.003929	0.009493	0.001576	0.003929	0.631507	0.064858	-79056.019
81950	0.002759	0.003346	0.003642	0.005052	0.004394	0.001233	0.002051	0.004014	0.001394	0.071250	0.036052	0.030984	0.014368	0.004614	0.010288	0.004646	0.004614	0.680266	0.177572	-78674.722
81960	0.003652	0.004228	0.002160	0.005052	0.003834	0.002595	0.005139	0.009070	0.003350	0.076096	0.036052	0.030984	0.014368	0.003583	0.013479	0.005533	0.003583	0.817266	0.016948	-78886.396
81970	0.003131	0.003581	0.001938	0.004054	0.014271	0.001923	0.003309	0.004401	0.002708	0.061065	0.028655	0.025038	0.011530	0.003760	0.013388	0.008080	0.003760	0.936168	0.028281	-78534.988
81980	0.003832	0.002543	0.003486	0.002635	0.004481	0.003191	0.013068	0.004470	0.004357	0.074740	0.035071	0.030645	0.015417	0.010254	0.017724	0.013612	0.010254	0.725552	0.076537	-78781.748
81990	0.003871	0.002085	0.003701	0.002658	0.005038	0.005817	0.002012	0.005912	0.001565	0.084643	0.037083	0.032338	0.016857	0.006793	0.016221	0.012122	0.006793	0.596818	0.006455	-78383.843
82000	0.004840	0.002048	0.005428	0.003164	0.003346	0.003701	0.003348	0.004989	0.003989	0.086999	0.040847	0.029238	0.017743	0.007236	0.021405	0.004163	0.007236	0.706774	0.046840	-78363.710
82010	0.004115	0.001464	0.003678	0.003316	0.005952	0.001269	0.001811	0.019301	0.011284	0.073963	0.036264	0.026613	0.016211	0.004115	0.019177	0.008917	0.004115	0.902275	0.073897	-79326.187
82020	0.003644	0.001478	0.003308	0.001410	0.001215	0.008759	0.009900	0.005348	0.006659	0.078832	0.036174	0.026972	0.019418	0.012374	0.016619	0.008830	0.012374	0.675657	0.000277	-78550.423
82030	0.003617	0.001663	0.004919	0.012910	0.004545	0.001680	0.002397	0.001590	0.008488	0.097432	0.041498	0.028098	0.012675	0.010435	0.021701	0.005505	0.010435	0.417722	0.109742	-78872.362
82040	0.003174	0.001475	0.013783	0.003915	0.005646	0.007230	0.018019	0.007620	0.003587	0.085503	0.036332	0.028368	0.011123	0.008861	0.013595	0.008269	0.008861	0.917020	0.089665	-78668.335
82050	0.002424	0.001852	0.005885	0.004457	0.001694	0.003223	0.003829	0.005939	0.001886	0.089661	0.038744	0.035490	0.012131	0.011286	0.026003	0.002651	0.011286	0.928992	0.174338	-78882.730
82060	0.001519	0.002078	0.003010	0.004258	0.004931	0.008227	0.002130	0.002489	0.002604	0.113223	0.036880	0.035498	0.011518	0.010784	0.011659	0.008557	0.010784	0.797721	0.247403	-78805.474
82070	0.001901	0.002257	0.002596	0.001347	0.005054	0.004866	0.003995	0.002463	0.008396	0.101910	0.037805	0.036388	0.011807	0.007583	0.010327	0.009968	0.007583	0.589910	0.059461	-78335.250
82080	0.002082	0.002257	0.003351	0.001347	0.001769	0.002808	0.007871	0.001870	0.004255	0.096331	0.037805	0.036388	0.011807	0.005992	0.013203	0.009378	0.005992	0.892592	0.206671	-78578.350
82090	0.002237	0.002686	0.006899	0.001930	0.003552	0.004050	0.011315	0.010708	0.010240	0.122534	0.040316	0.038805	0.012591	0.006374	0.012381	0.001923	0.006374	0.895547	0.206671	-78804.495
82100	0.002363	0.002841	0.007426	0.001969	0.005728	0.001985	0.002568	0.007221	0.028400	0.093151	0.034365	0.033077	0.010702	0.005819	0.010553	0.002624	0.005819	0.922735	0.073550	-78565.977
82110	0.003673	0.003303	0.015686	0.001839	0.001602	0.003069	0.002180	0.004772	0.037469	0.092756	0.032105	0.030901	0.009998	0.007848	0.009859	0.006917	0.007848	0.603048	0.284555	-78227.316
82120	0.004834	0.003127	0.014772	0.003585	0.006737	0.002867	0.001897	0.009042	0.002047	0.077544	0.031939	0.030742	0.011800	0.005296	0.009808	0.006986	0.005296	0.708577	0.164996	-79131.744
82130	0.005353	0.002961	0.005719	0.004005	0.001638	0.003196	0.002978	0.004429	0.002212	0.085866	0.035366	0.034041	0.012677	0.008986	0.010861	0.008587	0.008986	0.906950	0.135338	-78909.058
82140	0.005021	0.002268	0.004033	0.004110	0.003724	0.002882	0.002670	0.002503	0.002245	0.080547	0.033176	0.031932	0.011891	0.008803	0.010188	0.003852	0.008803	0.866778	0.038311	-78874.207
82150	0.005287	0.002116	0.003762	0.001840	0.005269	0.002650	0.008059	0.001955	0.007165	0.070094	0.030946	0.029786	0.018266	0.007723	0.012338	0.003869	0.007723	0.840629	0.147566	-78735.018
82160	0.007115	0.006657	0.003210	0.004257	0.006044	0.004232	0.002004	0.001333	0.003905	0.073769	0.035495	0.034165	0.016959	0.009330	0.023930	0.005344	0.009330	0.943385	0.147566	-78859.111
82170	0.003485	0.005411	0.002399	0.005887	0.004359	0.005617	0.005105	0.005270	0.004061	0.062791	0.028850	0.027926	0.013784	0.011877	0.014906	0.007906	0.011877	0.968121	0.152279	-79396.779
82180	0.010176	0.006373	0.002807	0.008895	0.009283	0.006860	0.002336	0.002314	0.003160	0.073962	0.033982	0.033003	0.013861	0.005578	0.029392	0.010822	0.005578	0.816267	0.167630	-78543.142
82190	0.011860	0.008255	0.006369	0.005694	0.016068	0.005860	0.003836	0.002750	0.003097	0.095803	0.044017	0.041467	0.018770	0.015173	0.036747	0.011056	0.015173	0.959217	0.158890	-78482.522
82200	0.007696	0.006736	0.007352	0.007173	0.023786	0.004753	0.002297	0.002466	0.001755	0.078176	0.035919	0.027984	0.014283	0.010963	0.020544	0.005986	0.010963	0.829767	0.316105	-78849.303
82210	0.008238	0.010879	0.006074	0.007755	0.015915	0.003465	0.002612	0.005451	0.004600	0.083687	0.038278	0.027964	0.015289	0.005855	0.023507	0.009516	0.005855	0.754424	0.126260	-78352.382
82220	0.004304	0.004935	0.002718	0.007027	0.007787	0.007505	0.015186	0.002258	0.002042	0.086804	0.030741	0.027594	0.013499	0.006976	0.012801	0.002233	0.006976	0.901806	0.320398	-78406.843
82230	0.004389	0.004681	0.003675	0.003264	0.002035	0.002393	0.007434	0.002830	0.007806	0.078607	0.029157	0.027359	0.015942	0.011115	0.015402	0.012351	0.011115	0.908255	0.052467	-78691.326
82240	0.002074	0.002472	0.004921	0.004188	0.002074	0.002797	0.006187	0.003954	0.002553	0.079972	0.027341	0.025247	0.014949	0.014273	0.022581	0.004868	0.014273	0.986314	0.256774	-78859.510
82250	0.003280	0.003693	0.001484	0.004515	0.004747	0.003248	0.005166	0.002991	0.008065	0.090106	0.030806	0.030315	0.016844	0.016082	0.026879	0.005461	0.016082	0.676098	0.158824	-79412.992
82260	0.001651	0.001997	0.004165	0.005246	0.005298	0.024139	0.002598	0.003058	0.009013	0.096658	0.036329	0.031544	0.019573	0.018688	0.022938	0.011748	0.018688	0.966338	0.070680	-78970.301
82270	0.002094	0.004215	0.008276	0.004308	0.002952	0.011655	0.002648	0.004977	0.002994	0.100458	0.036681	0.028532	0.021383	0.010382	0.027356	0.001475	0.010382	0.839956	0.012089	-79052.701
82280	0.001991	0.005440	0.005936	0.004535	0.007352	0.029270	0.003274	0.004018	0.005364	0.090610	0.038121	0.031778	0.013402	0.006397	0.012523	0.001524	0.006397	0.820182	0.012089	-78581.570
82290	0.002003	0.003878	0.003721	0.001941	0.002868	0.002883	0.003096	0.006516	0.002260	0.082372	0.029805	0.026232	0.014367	0.011787	0.025416	0.011614	0.011787	0.612935	0.012089	-79156.934
82300	0.002293	0.003708	0.003619	0.002328	0.007153	0.003499	0.002653	0.004714	0.004020	0.078761	0.028498	0.024937	0.013737	0.011270	0.016566	0.005016	0.011270	0.655422	0.076028	-78977.853
82310	0.001937	0.003708	0.004090	0.004964	0.002962	0.002835	0.003459	0.003831	0.003163	0.088002	0.028498	0.021899	0.016957	0.012629	0.017775	0.005027	0.012629	0.881751	0.094137	-79150.780
82320	0.002899	0.003048	0.004564	0.002510	0.009378	0.003192	0.001480	0.002331	0.011780	0.087215	0.032745	0.024454	0.019828	0.010031	0.023360	0.014487	0.010031	0.740086	0.085412	-78819.552
82330	0.002722	0.003200	0.002254	0.005300	0.003817	0.005331	0.003648	0.002785	0.005189	0.095685	0.028674	0.026397	0.011475	0.007194	0.016193	0.004709	0.007194	0.733550	0.204230	-78784.361
82340	0.002561	0.002821	0.002328	0.005472	0.002557	0.002721	0.004985	0.001801	0.001252	0.102621	0.029606	0.027255	0.011848	0.009407	0.020105	0.002540	0.009407	0.838061	0.070404	-78664.674
82350	0.003578	0.002731	0.006342	0.006729	0.002270	0.003662	0.002558	0.004859	0.006968	0.115334	0.037915	0.029782	0.014568	0.012709	0.021121	0.003620	0.012709	0.814451	0.167417	-78914.068
82360	0.002771	0.002123	0.003199	0.003983	0.003745	0.004322	0.007750	0.005732	0.003294	0.089681	0.029481	0.025414	0.011328	0.008784	0.014051	0.004123	0.008784	0.653386	0.023179	-78387.484
82370	0.003851	0.002780	0.003819	0.004784	0.002845	0.003297	0.003609	0.010741	0.001393	0.110576	0.035195	0.030339	0.013524	0.010486	0.022390	0.009996	0.010486	0.653386	0.027859	-78545.953
82380	0.002720	0.001773	0.001813	0.004231	0.001966	0.007491	0.004669	0.003054	0.002610	0.111584	0.032616	0.024137	0.013638	0.007912	0.011397	0.009524	0.007912	0.596811	0.027859	-79193.926
82390	0.005128	0.001881	0.003138	0.002656	0.002894	0.005183	0.002638	0.004793	0.001470	0.106268	0.037469	0.027146	0.015413	0.010564	0.012880	0.007737	0.010564	0.436681	0.075576	-78456.381
82400	0.004016	0.003016	0.002618	0.005803	0.002430	0.007312	0.002853	0.014726	0.001724	0.102408	0.035943	0.027112	0.013623	0.008341	0.011340	0.009124	0.008341	0.810021	0.036939	-78968.487
82410	0.003972	0.002624	0.003453	0.002623	0.002432	0.002902	0.001864	0.003807	0.007690	0.089084	0.031266	0.023584	0.011189	0.009150	0.009864	0.007286	0.009150	0.728146	0.068374	-78426.754
82420	0.004188	0.002942	0.008957	0.003418	0.002006	0.005197	0.002761	0.006839	0.007729	0.115868	0.038023	0.022125	0.014439	0.008712	0.010319	0.002180	0.008712	0.475585	0.110883	-78700.597
82430	0.007783	0.001569	0.004466	0.003357	0.006291	0.001178	0.007553	0.011823	0.002928	0.081484	0.035187	0.023191	0.010500	0.006901	0.008140	0.003459	0.006901	0.516814	0.082166	-78283.465
82440	0.006533	0.001956	0.004720	0.003205	0.002235	0.003656	0.013983	0.001908	0.005942	0.082220	0.030157	0.020577	0.007654	0.005060	0.007675	0.000722	0.005060	0.571793	0.178427	-78617.040
82450	0.005544	0.002058	0.004290	0.003312	0.003426	0.001806	0.005825	0.002902	0.002147	0.084959	0.031161	0.024062	0.007909	0.003785	0.015212	0.003186	0.003785	0.903663	0.064829	-78589.865
82460	0.004310	0.001442	0.003269	0.003277	0.002861	0.002203	0.001772	0.002669	0.003792	0.098129	0.033009	0.027156	0.007825	0.005990	0.016639	0.003671	0.005990	0.725919	0.173531	-78865.478
82470	0.004104	0.001242	0.001975	0.002985	0.004484	0.001699	0.003142	0.002874	0.002053	0.086821	0.030519	0.022304	0.007129	0.006570	0.017377	0.001734	0.006570	0.504955	0.173531	-78375.511
82480	0.007641	0.001765	0.003113	0.004242	0.006372	0.001987	0.003014	0.003075	0.028273	0.104441	0.043369	0.028443	0.010130	0.008108	0.017268	0.001994	0.008108	0.754181	0.046619	-78614.460
82490	0.007849	0.001158	0.002886	0.004358	0.001596	0.004891	0.003385	0.003015	0.010126	0.107281	0.053232	0.026988	0.010406	0.009495	0.013863	0.004695	0.009495	0.902697	0.081523	-78589.863
82500	0.005894	0.001442	0.001982	0.001865	0.001116	0.003362	0.002834	0.013300	0.002366	0.080566	0.039977	0.020267	0.007814	0.007131	0.009561	0.001146	0.007131	0.826084	0.058055	-78676.737
82510	0.006828	0.001670	0.001327	0.002214	0.021985	0.001687	0.009393	0.041631	0.003960	0.093329	0.046309	0.029061	0.008971	0.006257	0.011187	0.000185	0.006257	0.881219	0.101738	-78236.674
82520	0.006272	0.002182	0.001003	0.003230	0.003597	0.010188	0.003689	0.025491	0.008955	0.085727	0.042537	0.030061	0.008240	0.007909	0.009503	0.000170	0.007909	0.832190	0.052867	-78401.771
82530	0.009493	0.001886	0.000976	0.004315	0.003111	0.007953	0.001790	0.012792	0.002206	0.080242	0.039815	0.027402	0.007713	0.005709	0.008895	0.000159	0.005709	0.754382	0.086080	-78272.195
82540	0.005963	0.001907	0.001121	0.004952	0.002254	0.005920	0.008398	0.002679	0.009838	0.092105	0.047629	0.031454	0.008854	0.002420	0.017885	0.000182	0.002420	0.707185	0.118498	-78121.612
82550	0.006260	0.001933	0.001416	0.012092	0.003272	0.001271	0.003646	0.003940	0.005326	0.101761	0.042635	0.024547	0.005246	0.001058	0.012841	0.000228	0.001058	0.939102	0.125449	-78630.867
82560	0.009162	0.002487	0.001664	0.008457	0.002030	0.006947	0.001766	0.002186	0.003187	0.107515	0.050100	0.028845	0.006164	0.005956	0.013880	0.002782	0.005956	0.747156	0.147830	-78582.285
82570	0.010297	0.002543	0.001488	0.003992	0.008186	0.003820	0.003260	0.003192	0.003274	0.079349	0.042531	0.024201	0.005233	0.003023	0.019994	0.003152	0.003023	0.736194	0.416109	-78519.816
82580	0.011965	0.003118	0.001487	0.003186	0.005692	0.007018	0.002743	0.002439	0.002959	0.091174	0.043004	0.024470	0.005291	0.003237	0.015586	0.001121	0.003237	0.678540	0.083967	-78876.633
82590	0.003018	0.001993	0.002158	0.003457	0.003524	0.005204	0.004405	0.004854	0.002610	0.074233	0.047677	0.019425	0.004826	0.003733	0.012807	0.003280	0.003733	0.657802	0.202446	-78439.144
82600	0.003659	0.002022	0.002110	0.003069	0.001767	0.007553	0.009157	0.002482	0.003727	0.097306	0.062495	0.027506	0.006326	0.002611	0.015298	0.000646	0.002611	0.690982	0.202476	-78747.277
82610	0.003654	0.001613	0.002780	0.001371	0.007168	0.005937	0.004101	0.003109	0.001945	0.079462	0.051035	0.022627	0.009517	0.003573	0.005015	0.000253	0.003573	0.481433	0.151863	-78735.405
82620	0.003487	0.001843	0.001750	0.002735	0.009998	0.003207	0.021645	0.004176	0.003586	0.075824	0.048698	0.026614	0.008604	0.004305	0.004785	0.000046	0.004305	0.509081	0.090219	-78414.290
82630	0.002719	0.002043	0.002410	0.003460	0.002827	0.001881	0.008139	0.003035	0.001696	0.084040	0.053975	0.037156	0.011997	0.003548	0.005304	0.000113	0.003548	0.492582	0.128521	-78373.952
82640	0.004420	0.001827	0.002084	0.005385	0.009731	0.005848	0.001324	0.004840	0.003930	0.086896	0.048274	0.034065	0.009468	0.005719	0.010103	0.001125	0.005719	0.474122	0.150131	-78574.921
82650	0.002305	0.001703	0.003315	0.005018	0.005513	0.002153	0.004785	0.006511	0.002647	0.109281	0.044983	0.031743	0.008822	0.007811	0.009414	0.003264	0.007811	0.856926	0.159648	-78777.588
82660	0.003212	0.001253	0.002441	0.003694	0.001724	0.003099	0.003497	0.015611	0.001447	0.080452	0.033116	0.023369	0.006495	0.004882	0.006931	0.004443	0.004882	0.848334	0.060206	-78638.791
82670	0.005871	0.001384	0.002788	0.002711	0.003042	0.003162	0.002699	0.001111	0.019470	0.072579	0.035814	0.025272	0.007024	0.001845	0.008725	0.001844	0.001845	0.479957	0.100578	-78484.990
82680	0.006714	0.001583	0.004507	0.003067	0.002392	0.002227	0.004385	0.003042	0.003198	0.083010	0.040962	0.023191	0.008033	0.001798	0.008803	0.003049	0.001798	0.858586	0.067471	-78768.608
82690	0.007961	0.001307	0.003528	0.002616	0.003479	0.002375	0.005865	0.003817	0.005204	0.079710	0.042153	0.023866	0.008847	0.008569	0.011943	0.003783	0.008569	0.551602	0.028889	-78341.804
82700	0.004959	0.001442	0.002425	0.003015	0.024532	0.005755	0.002754	0.001870	0.003432	0.094104	0.046530	0.032245	0.009765	0.007008	0.009225	0.001054	0.007008	0.761552	0.116069	-78559.978
82710	0.002417	0.001067	0.001433	0.002068	0.011776	0.001916	0.005634	0.008253	0.003394	0.069619	0.034423	0.023855	0.008739	0.005037	0.011380	0.000780	0.005037	0.716124	0.069686	-78733.391
82720	0.002682	0.001583	0.002466	0.003174	0.014026	0.003810	0.004081	0.001363	0.003766	0.077271	0.038206	0.023193	0.006874	0.001200	0.011022	0.006427	0.001200	0.597164	0.143509	-78343.129
82730	0.002176	0.001183	0.002666	0.003301	0.003723	0.002742	0.009602	0.002857	0.001934	0.090095	0.045840	0.024119	0.007149	0.003129	0.009832	0.004971	0.003129	0.889810	0.017904	-78793.079
82740	0.003664	0.001524	0.002870	0.002002	0.005017	0.004396	0.001737	0.001351	0.002620	0.100448	0.051108	0.027149	0.011872	0.009913	0.014619	0.003103	0.009913	0.800062	0.032701	-78471.575
82750	0.003316	0.001751	0.003117	0.002612	0.005746	0.002326	0.003111	0.004494	0.004370	0.088599	0.051108	0.028219	0.011872	0.010892	0.015279	0.004804	0.010892	0.992930	0.101929	-78609.617
82760	0.002888	0.001750	0.002359	0.002492	0.011150	0.002590	0.004862	0.002756	0.005073	0.077157	0.043062	0.026307	0.010339	0.009858	0.015154	0.005997	0.009858	0.760561	0.029189	-78406.864
82770	0.003217	0.001553	0.002717	0.002893	0.019524	0.005213	0.007902	0.004554	0.006894	0.091245	0.049993	0.030542	0.012003	0.011008	0.011802	0.004208	0.011008	0.491556	0.031990	-78642.526
