Gen	theta_6PmunDintDcelDludDgol	theta_7DintDcelDludDgol	theta_8DcelDludDgol	theta_9DludDgol	tau_6PmunDintDcelDludDgol	tau_7DintDcelDludDgol	tau_8DcelDludDgol	tau_9DludDgol	lnL
57810	0.004274	0.005592	0.002918	0.002265	0.007940	0.007006	0.003681	0.002812	-102710.909
57820	0.003081	0.003169	0.004232	0.003214	0.004579	0.003781	0.002426	0.000662	-108559.855
57830	0.004864	0.005877	0.003761	0.002636	0.005583	0.003720	0.002442	0.001181	-111218.565
57840	0.006385	0.003289	0.004002	0.004786	0.007328	0.004882	0.003481	0.002276	-105482.246
57850	0.007990	0.004268	0.002460	0.006152	0.005666	0.004160	0.002693	0.002333	-105443.463
57860	0.009315	0.006398	0.003018	0.002745	0.005580	0.003708	0.002370	0.001981	-105990.691
57870	0.005089	0.002021	0.002928	0.002346	0.003918	0.003037	0.001644	0.000960	-106857.231
57880	0.005176	0.001642	0.003593	0.002958	0.004523	0.004324	0.002908	0.001048	-106484.282
57890	0.006855	0.002369	0.004860	0.003463	0.005709	0.005022	0.003870	0.000953	-102377.149
57900	0.021197	0.006229	0.001912	0.002730	0.008647	0.007482	0.006618	0.002786	-100870.675
57910	0.012709	0.004165	0.004383	0.002279	0.007248	0.006161	0.003740	0.002344	-105551.931
57920	0.004855	0.003349	0.002908	0.001848	0.003289	0.002611	0.001929	0.000595	-111982.428
57930	0.004366	0.002349	0.010763	0.004907	0.004271	0.003449	0.001904	0.000894	-106064.149
57940	0.005422	0.002314	0.005935	0.001981	0.006919	0.006427	0.004015	0.002749	-106308.588
57950	0.005562	0.004246	0.001691	0.003403	0.006196	0.005718	0.004453	0.001596	-104095.002
57960	0.008041	0.004386	0.004262	0.011076	0.009285	0.008790	0.006131	0.002393	-105983.530
57970	0.004429	0.003764	0.004186	0.004521	0.007314	0.006924	0.003922	0.002135	-107277.749
57980	0.002004	0.002410	0.004733	0.002571	0.003335	0.003157	0.001447	0.000445	-112916.444
57990	0.002547	0.003800	0.005799	0.002596	0.004392	0.003970	0.001852	0.000765	-108463.295
58000	0.002987	0.004451	0.004907	0.005519	0.005151	0.004655	0.002615	0.000941	-105830.541
58010	0.003356	0.006066	0.007817	0.009061	0.004655	0.003665	0.002046	0.000374	-104162.396
58020	0.002969	0.009627	0.007531	0.016697	0.006951	0.004611	0.003971	0.000391	-102851.573
58030	0.002408	0.003683	0.002623	0.003279	0.005638	0.003988	0.003298	0.000808	-112649.855
58040	0.002305	0.003743	0.003029	0.004421	0.005396	0.004154	0.003157	0.000689	-104877.033
58050	0.002282	0.001914	0.002479	0.003269	0.005343	0.004338	0.003801	0.001659	-109112.181
58060	0.003853	0.002423	0.002848	0.004336	0.007221	0.005682	0.004635	0.001350	-105246.606
58070	0.003303	0.003548	0.001734	0.003403	0.008357	0.006863	0.005841	0.002958	-107369.812
58080	0.004272	0.001854	0.004340	0.002493	0.010125	0.009326	0.007076	0.006565	-105207.432
58090	0.003956	0.003371	0.007803	0.002743	0.010125	0.008850	0.007079	0.006789	-104765.234
58100	0.001857	0.002176	0.003958	0.003154	0.008559	0.007892	0.006109	0.005501	-107883.001
58110	0.004061	0.002719	0.002802	0.007666	0.015311	0.014145	0.011032	0.009841	-99844.098
58120	0.006501	0.006696	0.002856	0.003189	0.015850	0.013359	0.011616	0.010188	-99346.912
58130	0.002455	0.002716	0.003544	0.005713	0.008949	0.007644	0.004366	0.001407	-105199.166
58140	0.002455	0.003402	0.004210	0.003099	0.008949	0.007807	0.004321	0.002154	-107550.881
58150	0.004340	0.009423	0.010289	0.002956	0.016218	0.011590	0.008355	0.003903	-105132.510
58160	0.003764	0.005512	0.004112	0.003370	0.014439	0.011097	0.007681	0.005504	-101355.298
58170	0.002158	0.004687	0.002160	0.003664	0.008278	0.005985	0.004403	0.001666	-102619.750
58180	0.002243	0.003087	0.002686	0.002476	0.010851	0.007469	0.005475	0.004161	-100736.225
58190	0.002364	0.003659	0.005621	0.006750	0.010678	0.009439	0.005264	0.001195	-106866.818
58200	0.003358	0.006907	0.004228	0.003429	0.015168	0.013972	0.011498	0.007247	-104849.217
58210	0.002924	0.012933	0.001793	0.003813	0.013206	0.011376	0.010011	0.006920	-106732.010
58220	0.002990	0.004561	0.001164	0.011300	0.008742	0.008058	0.006778	0.000988	-112470.167
58230	0.002073	0.005952	0.002044	0.002883	0.006062	0.005363	0.003108	0.001670	-109845.309
58240	0.003093	0.008809	0.003428	0.014804	0.009043	0.008139	0.005037	0.001096	-104475.431
58250	0.002521	0.003378	0.002299	0.002073	0.005447	0.004670	0.002933	0.002811	-104965.232
58260	0.004076	0.003834	0.007242	0.002465	0.008806	0.007972	0.004734	0.004197	-104064.574
58270	0.006053	0.003714	0.006568	0.003742	0.009754	0.008490	0.005225	0.002919	-106581.139
58280	0.004212	0.005803	0.012151	0.009243	0.006788	0.005683	0.002865	0.001379	-104802.721
58290	0.002017	0.004547	0.003199	0.003134	0.003251	0.002444	0.001652	0.000425	-110232.495
58300	0.004156	0.003676	0.003958	0.002311	0.005014	0.003652	0.001985	0.001147	-104638.052
58310	0.003476	0.004158	0.003209	0.001403	0.004280	0.002487	0.001688	0.001261	-107550.484
58320	0.003564	0.003711	0.002144	0.006605	0.004388	0.002550	0.001680	0.000394	-114082.211
58330	0.003578	0.006427	0.004414	0.006067	0.006628	0.003708	0.002742	0.001222	-110456.736
58340	0.003790	0.003400	0.002042	0.002602	0.004378	0.002380	0.002081	0.001300	-108984.673
58350	0.010189	0.003588	0.004400	0.007816	0.007251	0.003942	0.002916	0.002274	-104323.264
58360	0.006212	0.003390	0.002388	0.003868	0.006850	0.003724	0.002992	0.002683	-106335.266
58370	0.006830	0.003429	0.002708	0.002499	0.006930	0.003767	0.003120	0.001475	-100102.070
58380	0.005354	0.002004	0.004949	0.005483	0.006203	0.003364	0.002700	0.000637	-106398.626
58390	0.006993	0.001079	0.002997	0.002823	0.004417	0.002492	0.001592	0.000909	-106373.383
58400	0.006566	0.001029	0.001845	0.006877	0.004553	0.002470	0.001714	0.000268	-107341.163
58410	0.009302	0.001449	0.003633	0.001914	0.006294	0.003478	0.002420	0.001612	-108223.204
58420	0.008447	0.001699	0.009768	0.003318	0.005020	0.002407	0.001300	0.000217	-107555.412
58430	0.011061	0.002107	0.003193	0.002395	0.006226	0.002986	0.001986	0.000269	-101042.671
58440	0.017862	0.003117	0.003221	0.001375	0.006198	0.002927	0.001515	0.000363	-107416.982
58450	0.024158	0.003692	0.008163	0.001040	0.007282	0.003840	0.001253	0.000663	-111111.301
58460	0.036414	0.009688	0.008188	0.003480	0.013368	0.007049	0.002299	0.002079	-107185.335
58470	0.011623	0.002334	0.004484	0.004526	0.006226	0.004604	0.001071	0.000467	-100764.621
58480	0.005775	0.004581	0.013019	0.003607	0.006525	0.003847	0.000758	0.000487	-103497.906
58490	0.003071	0.003454	0.003997	0.002149	0.003470	0.001443	0.000403	0.000355	-112376.129
58500	0.002141	0.004303	0.003260	0.004409	0.003085	0.001148	0.000358	0.000126	-115836.866
58510	0.002757	0.010807	0.010197	0.012766	0.005452	0.001804	0.000634	0.000122	-111319.268
58520	0.002428	0.012689	0.004234	0.004028	0.004800	0.001540	0.001271	0.000203	-104069.814
58530	0.003249	0.015522	0.005546	0.006016	0.006745	0.002121	0.001715	0.000285	-106335.943
58540	0.006993	0.012811	0.001566	0.002097	0.005716	0.001798	0.001562	0.001088	-104146.800
58550	0.006213	0.009162	0.002698	0.002002	0.005566	0.001751	0.001501	0.001180	-104083.104
58560	0.003318	0.014272	0.002358	0.005807	0.005181	0.001630	0.001380	0.000206	-104089.295
58570	0.003709	0.008782	0.002186	0.003296	0.004814	0.001514	0.001295	0.000523	-110469.874
58580	0.003801	0.006123	0.002803	0.003232	0.003718	0.001199	0.000861	0.000311	-110075.802
58590	0.004296	0.007338	0.002374	0.002702	0.002888	0.000931	0.000554	0.000174	-111700.062
58600	0.005444	0.006213	0.002555	0.002673	0.003230	0.001042	0.000670	0.000229	-108333.484
58610	0.005442	0.004074	0.002695	0.002123	0.002986	0.000963	0.000879	0.000434	-109393.128
58620	0.008114	0.007226	0.010742	0.003661	0.003626	0.001169	0.000912	0.000755	-107576.590
58630	0.006451	0.005655	0.002901	0.004584	0.002848	0.000919	0.000822	0.000418	-109495.328
58640	0.008569	0.005429	0.003870	0.009585	0.004839	0.001561	0.001358	0.000410	-105263.294
58650	0.008449	0.004088	0.009104	0.010609	0.003644	0.001175	0.000675	0.000171	-108805.665
58660	0.005013	0.007807	0.002613	0.002662	0.003395	0.001095	0.000856	0.000687	-111260.428
58670	0.005222	0.004415	0.002607	0.003747	0.002961	0.000955	0.000762	0.000292	-108415.866
58680	0.006611	0.007552	0.003177	0.005399	0.003996	0.001289	0.000872	0.000621	-109985.629
58690	0.003820	0.002931	0.004962	0.005105	0.003554	0.001601	0.001317	0.000449	-107910.325
58700	0.005756	0.003126	0.006786	0.004410	0.003789	0.001707	0.001432	0.000956	-107014.805
58710	0.003922	0.004508	0.002819	0.003357	0.003789	0.001707	0.001402	0.001266	-109192.551
58720	0.004975	0.004666	0.002291	0.006985	0.003922	0.001766	0.001696	0.001201	-107269.065
58730	0.007767	0.002723	0.013249	0.017027	0.004834	0.003093	0.001614	0.000672	-107259.157
58740	0.008089	0.003110	0.003564	0.002270	0.004806	0.003076	0.002732	0.002511	-104457.109
58750	0.005868	0.003743	0.002228	0.001101	0.003508	0.002200	0.002003	0.001833	-101448.390
58760	0.006060	0.008407	0.002089	0.005196	0.005735	0.003596	0.003275	0.001834	-105514.063
58770	0.007126	0.005880	0.006806	0.005312	0.005703	0.003576	0.002882	0.002467	-107056.625
58780	0.006053	0.004937	0.005357	0.002547	0.003594	0.002419	0.001857	0.001335	-104094.722
58790	0.013661	0.008711	0.003367	0.002370	0.004815	0.003118	0.002749	0.001079	-108266.053
58800	0.016169	0.006786	0.002451	0.005864	0.004819	0.003121	0.002906	0.001242	-104396.906
58810	0.016373	0.015359	0.003477	0.007548	0.006213	0.004064	0.003746	0.001151	-102655.593
58820	0.020994	0.014965	0.001309	0.002594	0.005010	0.003277	0.002966	0.001757	-104007.567
58830	0.010678	0.004739	0.001838	0.003298	0.003473	0.002690	0.001633	0.000449	-112096.498
58840	0.014893	0.003022	0.005923	0.002235	0.008842	0.007218	0.003998	0.002979	-99562.466
58850	0.009551	0.005013	0.006403	0.004982	0.007798	0.005587	0.005102	0.001590	-104893.628
58860	0.006245	0.002685	0.001471	0.002774	0.007631	0.005408	0.004759	0.003846	-100545.557
58870	0.006510	0.003690	0.002761	0.005568	0.007705	0.005440	0.003949	0.002308	-107734.986
58880	0.006036	0.003337	0.004216	0.002471	0.013126	0.010467	0.007064	0.005900	-106081.606
58890	0.008746	0.003565	0.003331	0.006090	0.010536	0.008038	0.005581	0.003968	-106142.803
58900	0.003477	0.002809	0.007454	0.011160	0.011841	0.009222	0.005600	0.004745	-108793.387
58910	0.002463	0.002609	0.003842	0.002760	0.005427	0.004093	0.002535	0.001791	-106793.523
58920	0.003480	0.003229	0.002979	0.002300	0.006212	0.004661	0.002602	0.002266	-109952.658
58930	0.003060	0.004625	0.002829	0.006120	0.005824	0.003845	0.002472	0.002370	-109345.080
58940	0.002870	0.008133	0.003792	0.003296	0.007444	0.005125	0.003310	0.003173	-107545.563
58950	0.003095	0.006605	0.006348	0.009750	0.009960	0.007218	0.003287	0.002309	-102751.342
58960	0.002435	0.002821	0.003501	0.014008	0.006308	0.004845	0.001855	0.000484	-104674.739
58970	0.002444	0.001838	0.003059	0.010076	0.006332	0.005013	0.001863	0.000936	-101881.569
58980	0.005094	0.003104	0.004487	0.021526	0.008157	0.005493	0.002382	0.001432	-105043.791
58990	0.001898	0.003407	0.001750	0.009412	0.003936	0.002165	0.001355	0.001083	-116298.027
59000	0.002627	0.004721	0.002423	0.007324	0.005449	0.003848	0.001876	0.001820	-110015.581
59010	0.005754	0.004914	0.003343	0.002536	0.008812	0.006925	0.003377	0.003352	-99411.492
59020	0.002585	0.005520	0.002638	0.003225	0.005587	0.003978	0.002141	0.002126	-102888.786
59030	0.001812	0.004709	0.001945	0.001992	0.003918	0.002585	0.001501	0.001490	-113232.457
59040	0.005323	0.006304	0.011186	0.001630	0.008742	0.006946	0.003347	0.003332	-108382.462
59050	0.003826	0.008027	0.004391	0.004447	0.005048	0.004011	0.001933	0.001915	-109595.400
59060	0.003572	0.006569	0.003104	0.004503	0.005972	0.004553	0.002286	0.002266	-99852.236
59070	0.002425	0.006954	0.002200	0.002238	0.005341	0.004444	0.002045	0.002027	-106351.853
59080	0.004508	0.012012	0.003481	0.010094	0.007416	0.006659	0.002839	0.002298	-105280.113
59090	0.003691	0.009661	0.003643	0.007243	0.006071	0.004899	0.002260	0.001921	-106442.057
59100	0.003068	0.006298	0.002528	0.003530	0.005047	0.003680	0.001515	0.000859	-106559.219
59110	0.002637	0.002200	0.002689	0.004149	0.004338	0.003674	0.001289	0.000727	-107467.645
59120	0.006281	0.009694	0.002085	0.004086	0.005406	0.003743	0.002412	0.001497	-108263.630
59130	0.004858	0.005478	0.004382	0.002840	0.005632	0.003754	0.001833	0.001649	-106572.140
59140	0.002636	0.003745	0.008584	0.005954	0.006910	0.005167	0.002229	0.000857	-106543.035
59150	0.001945	0.001815	0.003194	0.003356	0.005100	0.004607	0.002962	0.000633	-109354.239
59160	0.004520	0.009245	0.003433	0.002759	0.007349	0.005936	0.003636	0.001937	-103412.891
59170	0.010778	0.010854	0.006411	0.006131	0.013030	0.008569	0.005223	0.001746	-102930.232
59180	0.004585	0.001878	0.003505	0.006388	0.005160	0.003337	0.001914	0.000910	-110412.294
59190	0.003625	0.002767	0.002955	0.002826	0.007200	0.004570	0.003683	0.002845	-107999.923
59200	0.003049	0.002327	0.004468	0.006626	0.006055	0.003843	0.002931	0.001462	-104742.173
59210	0.002111	0.001349	0.002921	0.003846	0.003889	0.002337	0.001464	0.000383	-113303.321
59220	0.002111	0.004847	0.003154	0.002822	0.003889	0.002337	0.000998	0.000534	-112669.683
59230	0.002589	0.003683	0.003014	0.001504	0.003510	0.002140	0.000813	0.000626	-109756.514
59240	0.004124	0.005892	0.006232	0.004140	0.005904	0.003226	0.001114	0.001052	-109386.925
59250	0.005118	0.001573	0.006437	0.014204	0.004778	0.003335	0.000902	0.000292	-106803.254
59260	0.005184	0.002772	0.008437	0.005268	0.006976	0.004103	0.001336	0.001067	-102977.214
59270	0.007872	0.002476	0.004766	0.005235	0.005539	0.003014	0.001061	0.000618	-101339.222
59280	0.006266	0.002369	0.011230	0.005432	0.007759	0.003888	0.001424	0.000591	-103290.751
59290	0.005301	0.002570	0.007627	0.003980	0.005786	0.002783	0.001110	0.000445	-107003.992
59300	0.006334	0.002178	0.002120	0.002704	0.004436	0.002128	0.001418	0.000792	-107642.630
59310	0.011287	0.002222	0.002118	0.001956	0.007731	0.003898	0.003525	0.002815	-103649.674
59320	0.006057	0.005387	0.002194	0.003229	0.007239	0.003650	0.002650	0.001495	-103525.986
59330	0.005433	0.010474	0.002880	0.002223	0.010847	0.005469	0.004243	0.002081	-106431.412
59340	0.007983	0.011987	0.005910	0.007087	0.021000	0.010588	0.008894	0.004271	-101185.498
59350	0.001641	0.007836	0.008496	0.004146	0.006525	0.003290	0.001675	0.000694	-112421.103
59360	0.003828	0.004185	0.006895	0.013678	0.009356	0.008052	0.005936	0.000490	-100377.818
59370	0.001741	0.002880	0.001359	0.003942	0.005113	0.003876	0.003244	0.002874	-106996.480
59380	0.002203	0.003780	0.006587	0.013242	0.008136	0.006169	0.002733	0.002156	-101315.122
59390	0.001232	0.001287	0.007723	0.020709	0.004551	0.003826	0.001528	0.000440	-104700.996
59400	0.001939	0.002060	0.010863	0.008925	0.007732	0.006742	0.002816	0.001648	-102114.439
59410	0.002526	0.002684	0.005027	0.008020	0.010075	0.008785	0.006079	0.004572	-102855.209
59420	0.004393	0.002689	0.006741	0.001000	0.009548	0.008185	0.005729	0.005171	-104594.585
59430	0.004105	0.002159	0.006652	0.002353	0.010126	0.009677	0.006966	0.004507	-105674.793
59440	0.007478	0.003466	0.005751	0.002259	0.008643	0.008259	0.005111	0.003420	-102711.427
59450	0.003291	0.002316	0.016344	0.003623	0.005696	0.005433	0.002298	0.001716	-105127.332
59460	0.003207	0.003945	0.007937	0.002568	0.004373	0.004219	0.002029	0.001687	-107567.553
59470	0.005952	0.003514	0.024601	0.008111	0.010672	0.010297	0.004058	0.003435	-104544.259
59480	0.002806	0.003177	0.004563	0.002915	0.004277	0.004153	0.001626	0.000874	-106129.250
59490	0.004455	0.002510	0.008681	0.007402	0.006791	0.006529	0.001978	0.000795	-106188.619
59500	0.003452	0.001668	0.004304	0.003088	0.004772	0.004546	0.001393	0.000792	-105023.187
59510	0.005513	0.009346	0.004497	0.003925	0.007620	0.006937	0.002545	0.000641	-109016.625
59520	0.004155	0.005674	0.010422	0.001771	0.005060	0.004634	0.001690	0.000965	-107997.183
59530	0.002215	0.009621	0.007032	0.004373	0.006045	0.003770	0.001760	0.001022	-108924.501
59540	0.004430	0.016078	0.018104	0.004247	0.012092	0.009689	0.003234	0.002490	-103046.285
59550	0.002845	0.005886	0.003518	0.003421	0.007765	0.006222	0.004354	0.001781	-109682.069
59560	0.004471	0.006042	0.004673	0.002392	0.010281	0.008837	0.005961	0.003741	-107531.155
59570	0.004931	0.013299	0.002105	0.003781	0.013779	0.011844	0.008812	0.004251	-98601.881
59580	0.004144	0.012053	0.001643	0.003252	0.013979	0.011918	0.008633	0.005805	-106347.097
59590	0.004363	0.004890	0.003344	0.004508	0.014176	0.012024	0.008633	0.005727	-101775.128
59600	0.005028	0.002998	0.002199	0.004395	0.007832	0.006110	0.004303	0.001858	-106100.640
59610	0.001928	0.004165	0.001388	0.002599	0.005019	0.003112	0.002466	0.001980	-105043.159
59620	0.001516	0.005364	0.002097	0.002779	0.006605	0.003965	0.003066	0.002372	-109073.538
59630	0.004314	0.010180	0.002253	0.001928	0.010959	0.006345	0.005653	0.004853	-105579.776
59640	0.007735	0.011168	0.002301	0.002764	0.014918	0.008637	0.008320	0.006607	-105101.583
59650	0.005868	0.007866	0.002204	0.001096	0.007389	0.004278	0.004121	0.003175	-108490.421
59660	0.004028	0.004716	0.002012	0.004717	0.006294	0.003705	0.003488	0.000814	-104394.590
59670	0.007995	0.002414	0.002740	0.005101	0.005071	0.002856	0.002702	0.000609	-106407.753
59680	0.004977	0.002572	0.002200	0.003213	0.005385	0.003043	0.002878	0.000586	-111023.370
59690	0.003337	0.001681	0.002655	0.005671	0.004375	0.002525	0.002172	0.000318	-110319.202
59700	0.004727	0.002991	0.003443	0.009726	0.007787	0.004494	0.003929	0.000566	-111552.407
59710	0.001537	0.001364	0.007956	0.002918	0.004338	0.002380	0.001285	0.000295	-110657.432
59720	0.003859	0.001466	0.008164	0.001185	0.004188	0.002542	0.001712	0.000250	-110075.880
59730	0.007064	0.003235	0.014335	0.005175	0.009245	0.005610	0.005085	0.000552	-108312.041
59740	0.005562	0.001973	0.003096	0.001721	0.004998	0.003000	0.002749	0.000298	-108983.588
59750	0.003355	0.001917	0.003321	0.001872	0.004958	0.002914	0.002670	0.000294	-111441.526
59760	0.004759	0.002699	0.018553	0.002898	0.009661	0.006343	0.003683	0.000722	-101045.503
59770	0.009065	0.001754	0.014703	0.002350	0.009053	0.007284	0.002884	0.000780	-101084.759
59780	0.007076	0.002089	0.007212	0.002051	0.008091	0.005659	0.004176	0.000402	-103232.259
59790	0.003969	0.002038	0.006909	0.001925	0.006841	0.004887	0.003920	0.000378	-104913.630
59800	0.008935	0.002028	0.002718	0.002159	0.008754	0.006145	0.005016	0.000754	-102490.030
59810	0.012914	0.001747	0.003990	0.001985	0.011720	0.008296	0.007159	0.003254	-100588.337
59820	0.005876	0.001623	0.002589	0.003708	0.008604	0.005997	0.005321	0.001549	-105170.193
59830	0.004421	0.001445	0.003933	0.006010	0.007661	0.005340	0.004753	0.000951	-101954.042
59840	0.003140	0.001747	0.008061	0.002239	0.007342	0.004797	0.003510	0.002633	-102118.464
59850	0.003314	0.005422	0.009151	0.001945	0.005907	0.003248	0.002306	0.001558	-103403.107
59860	0.002108	0.002879	0.003705	0.003263	0.003451	0.001780	0.001531	0.000353	-117516.398
59870	0.003367	0.005906	0.009772	0.006707	0.008056	0.003653	0.003107	0.001095	-106988.522
59880	0.001971	0.003634	0.004903	0.013867	0.008864	0.003822	0.003725	0.000459	-105160.106
59890	0.006212	0.006132	0.003217	0.023682	0.010735	0.004629	0.004459	0.000432	-107034.366
59900	0.002749	0.005878	0.010241	0.009653	0.006782	0.002925	0.002884	0.000859	-103487.883
59910	0.004945	0.004305	0.005339	0.007034	0.007294	0.003145	0.003047	0.002957	-105328.297
59920	0.002914	0.002306	0.005222	0.006050	0.003890	0.001685	0.001195	0.001096	-108973.893
59930	0.003390	0.002683	0.006148	0.017203	0.004527	0.001960	0.001462	0.001105	-113698.492
59940	0.003649	0.003954	0.003996	0.014706	0.006871	0.002889	0.002322	0.001861	-107882.910
59950	0.004720	0.005050	0.002795	0.011228	0.004259	0.001714	0.001113	0.001067	-106958.065
59960	0.004009	0.006236	0.001902	0.018670	0.003306	0.001271	0.000889	0.000877	-111260.180
59970	0.003945	0.006394	0.002436	0.023762	0.004802	0.001743	0.001431	0.001264	-106527.849
59980	0.005984	0.005557	0.002182	0.032673	0.006123	0.002505	0.001885	0.001105	-108486.146
59990	0.002620	0.003688	0.004842	0.020835	0.004186	0.001671	0.001228	0.001134	-112814.545
60000	0.002316	0.006788	0.002447	0.024076	0.003700	0.001477	0.000985	0.000882	-109938.129
60010	0.001110	0.006325	0.005313	0.014225	0.001893	0.000837	0.000483	0.000470	-113934.195
60020	0.003633	0.005802	0.007108	0.070772	0.004980	0.002377	0.002318	0.000961	-104005.682
60030	0.003598	0.004340	0.003066	0.017044	0.003725	0.001778	0.001721	0.001591	-108530.134
60040	0.002355	0.002598	0.003672	0.017484	0.002438	0.001164	0.001007	0.000554	-111435.253
60050	0.006578	0.005213	0.004247	0.015041	0.004933	0.002569	0.002465	0.002073	-108266.158
60060	0.004663	0.003498	0.002788	0.008246	0.003310	0.001724	0.001514	0.001196	-110323.367
60070	0.004067	0.004911	0.003017	0.002759	0.003377	0.001758	0.001493	0.001252	-110634.251
60080	0.005412	0.002891	0.002496	0.002425	0.003533	0.002036	0.001815	0.000744	-108824.805
60090	0.011858	0.004097	0.006552	0.006985	0.007212	0.004253	0.003311	0.001026	-104914.842
60100	0.006120	0.003007	0.003927	0.000873	0.003987	0.002603	0.002034	0.001222	-112677.089
60110	0.004353	0.002145	0.008079	0.004846	0.003979	0.003248	0.001717	0.000298	-109485.608
60120	0.005651	0.003879	0.004166	0.007022	0.006412	0.005451	0.003711	0.000524	-106335.240
60130	0.002298	0.005054	0.005917	0.003779	0.004149	0.003415	0.001686	0.000183	-107979.853
60140	0.003068	0.004459	0.009663	0.002114	0.004062	0.003818	0.001579	0.000130	-110360.008
60150	0.003470	0.005862	0.003052	0.002047	0.003934	0.003624	0.002266	0.000125	-111837.364
60160	0.003504	0.002255	0.004740	0.002194	0.004565	0.004205	0.001921	0.000146	-110575.799
60170	0.002603	0.004339	0.002789	0.002734	0.003618	0.003267	0.001603	0.000117	-105963.726
60180	0.002861	0.004149	0.003135	0.005056	0.004524	0.004085	0.001969	0.000269	-104963.880
60190	0.004044	0.010892	0.003471	0.001549	0.006005	0.003906	0.001811	0.000488	-104645.051
60200	0.016201	0.014229	0.007004	0.002342	0.018453	0.012004	0.009760	0.008552	-98228.266
60210	0.005827	0.005439	0.003805	0.005951	0.007747	0.005040	0.004405	0.000593	-100266.108
60220	0.009984	0.003952	0.003621	0.006576	0.009447	0.006145	0.005635	0.000723	-99823.976
60230	0.004009	0.002897	0.003244	0.003834	0.004507	0.002847	0.002688	0.000345	-106404.324
60240	0.004826	0.006080	0.004412	0.003255	0.007405	0.004682	0.004620	0.002239	-105716.063
60250	0.007131	0.004136	0.010456	0.006351	0.010051	0.006355	0.006271	0.001336	-100826.614
60260	0.004072	0.002649	0.007183	0.011224	0.006439	0.004071	0.003698	0.000800	-104284.656
60270	0.003821	0.002911	0.004562	0.003475	0.005849	0.003375	0.003173	0.002419	-99771.275
60280	0.004963	0.007262	0.007884	0.003840	0.008438	0.004535	0.004386	0.001772	-105675.386
60290	0.005587	0.002852	0.004859	0.004021	0.004298	0.002268	0.002059	0.000661	-105459.426
60300	0.004787	0.002852	0.003353	0.003673	0.004264	0.002268	0.002068	0.001005	-110741.592
60310	0.003447	0.001620	0.006394	0.005774	0.004213	0.002387	0.001852	0.000998	-106082.518
60320	0.002822	0.002005	0.002572	0.003392	0.005216	0.002955	0.002561	0.001377	-104748.421
60330	0.004286	0.003064	0.006214	0.006871	0.009421	0.004516	0.003556	0.001892	-103132.937
60340	0.005190	0.003841	0.007108	0.006843	0.011812	0.005662	0.004262	0.002405	-105051.621
60350	0.002444	0.001809	0.006006	0.004869	0.005563	0.002667	0.002557	0.001251	-111747.844
60360	0.002996	0.002215	0.010657	0.017536	0.006818	0.003268	0.003110	0.000332	-109332.146
60370	0.003391	0.001850	0.003347	0.002167	0.005693	0.002729	0.002189	0.000953	-113247.825
60380	0.002513	0.002245	0.002055	0.004117	0.004219	0.002022	0.001591	0.000745	-114959.879
60390	0.004751	0.004864	0.003422	0.015048	0.009142	0.004382	0.003914	0.000898	-111595.891
60400	0.004148	0.004058	0.001738	0.002713	0.005276	0.002529	0.002321	0.001571	-109475.720
60410	0.007088	0.003712	0.001965	0.003383	0.005083	0.002498	0.002272	0.000865	-114441.780
60420	0.005971	0.003311	0.004613	0.004374	0.004533	0.002228	0.001931	0.000798	-109350.465
60430	0.003468	0.004026	0.007536	0.003837	0.006619	0.003253	0.002295	0.001745	-107306.901
60440	0.002131	0.002770	0.007965	0.013965	0.008285	0.004009	0.003296	0.002522	-107794.869
60450	0.001416	0.002487	0.008161	0.003009	0.005504	0.002663	0.002166	0.002006	-105456.242
60460	0.001452	0.004350	0.003673	0.002956	0.006719	0.003228	0.003062	0.002554	-109176.303
60470	0.002141	0.010766	0.003765	0.016694	0.009903	0.004565	0.004281	0.002425	-101899.662
60480	0.001059	0.003557	0.002718	0.010935	0.004900	0.002259	0.001991	0.001093	-107712.715
60490	0.001551	0.005576	0.009678	0.003438	0.007042	0.003541	0.002965	0.002752	-106221.269
60500	0.002423	0.012043	0.009287	0.002525	0.011006	0.005535	0.004735	0.004199	-103225.129
60510	0.001387	0.009103	0.002153	0.003807	0.006300	0.003168	0.002999	0.002053	-105287.817
60520	0.002913	0.007703	0.006033	0.007859	0.010225	0.005333	0.004582	0.003253	-107198.895
60530	0.002944	0.010549	0.012145	0.009359	0.013304	0.006939	0.006089	0.004986	-104158.217
60540	0.002135	0.008536	0.005298	0.004754	0.009648	0.005032	0.004235	0.003719	-104131.551
60550	0.003113	0.005229	0.002651	0.011576	0.008854	0.004618	0.004230	0.002872	-106928.160
60560	0.003357	0.004263	0.002456	0.005633	0.005136	0.002950	0.002204	0.001384	-106144.377
60570	0.003721	0.004591	0.002153	0.006949	0.004650	0.002629	0.002031	0.001725	-105566.719
60580	0.006988	0.008421	0.003227	0.013187	0.008733	0.004938	0.004131	0.003764	-104028.572
60590	0.006789	0.001735	0.002504	0.003800	0.005547	0.003136	0.002539	0.001660	-113537.819
60600	0.006028	0.003653	0.002864	0.002338	0.006613	0.003967	0.003210	0.003040	-108973.093
60610	0.010141	0.002759	0.005242	0.011971	0.007347	0.004407	0.003566	0.003377	-103764.705
60620	0.006445	0.002396	0.002266	0.009707	0.008096	0.004856	0.004282	0.003597	-104580.976
60630	0.009346	0.005456	0.007947	0.006829	0.012461	0.007616	0.006656	0.006401	-100978.501
