Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
55380	0.069516	0.050330	0.007988	0.007321	0.002027	0.002596	0.001857	0.005386	0.004305	0.063881	0.012973	0.011085	0.001464	0.001007	0.002605	0.000788	0.001007	0.636738	0.038959	-75679.843
55390	0.047399	0.045989	0.005695	0.003806	0.006468	0.003374	0.002380	0.005817	0.002776	0.066286	0.013461	0.011486	0.002527	0.002231	0.003078	0.000793	0.002231	0.557231	0.063032	-75655.770
55400	0.065950	0.043935	0.014512	0.005106	0.005857	0.002587	0.003385	0.032950	0.002775	0.068131	0.014635	0.009089	0.002597	0.000537	0.003134	0.001961	0.000537	0.470412	0.003864	-75710.311
55410	0.081235	0.051381	0.014705	0.005762	0.002930	0.001969	0.003548	0.002200	0.002812	0.069036	0.015767	0.009210	0.002665	0.002177	0.003449	0.001227	0.002177	0.659136	0.185721	-75714.680
55420	0.076758	0.045061	0.009192	0.005447	0.001818	0.001831	0.004509	0.002205	0.002823	0.064207	0.012502	0.009084	0.002402	0.001611	0.003208	0.000762	0.001611	0.668124	0.053738	-75698.280
55430	0.117188	0.051959	0.006168	0.005893	0.001745	0.001757	0.005200	0.006764	0.003244	0.061611	0.011997	0.010398	0.002386	0.001969	0.003078	0.000814	0.001969	0.519148	0.053105	-75701.228
55440	0.089281	0.068836	0.005680	0.006559	0.001788	0.002442	0.001879	0.007775	0.002910	0.063139	0.012294	0.010349	0.002960	0.000444	0.002750	0.001438	0.000444	0.539663	0.026093	-75823.771
55450	0.067394	0.048650	0.004905	0.007144	0.002406	0.002796	0.003514	0.003949	0.003546	0.073911	0.014392	0.012115	0.002811	0.002781	0.003245	0.000351	0.002781	0.623837	0.075847	-75733.120
55460	0.052034	0.041140	0.004036	0.003380	0.001993	0.002444	0.003016	0.010416	0.003348	0.059480	0.012581	0.010590	0.002457	0.001972	0.002837	0.002092	0.001972	0.423003	0.022059	-75684.061
55470	0.061058	0.044644	0.005024	0.002735	0.003488	0.004004	0.004471	0.004785	0.001936	0.073319	0.015508	0.013054	0.003029	0.002273	0.003260	0.003006	0.002273	0.675536	0.022059	-75690.748
55480	0.047493	0.032451	0.008877	0.002811	0.001861	0.002711	0.007584	0.005417	0.003329	0.069370	0.015937	0.013123	0.003113	0.001713	0.003350	0.001723	0.001713	0.523519	0.022059	-75662.390
55490	0.030628	0.035994	0.006111	0.005227	0.004621	0.003175	0.002793	0.003263	0.003014	0.067022	0.015397	0.012678	0.003037	0.001942	0.002971	0.001256	0.001942	0.623882	0.022729	-75736.783
55500	0.031080	0.044180	0.005555	0.005299	0.008521	0.003496	0.002977	0.004925	0.003055	0.067937	0.015607	0.012852	0.003078	0.001423	0.003012	0.000713	0.001423	0.607161	0.018251	-75641.272
55510	0.033528	0.030545	0.005034	0.002826	0.002760	0.005636	0.005868	0.005972	0.001588	0.065619	0.014144	0.011647	0.002790	0.002122	0.002729	0.000664	0.002122	0.705088	0.018251	-75665.821
55520	0.069566	0.047386	0.002190	0.001837	0.002975	0.002386	0.006509	0.002167	0.002902	0.057924	0.012485	0.011531	0.002896	0.000834	0.002409	0.002007	0.000834	0.504838	0.018251	-75714.014
55530	0.061395	0.046543	0.002213	0.002639	0.003411	0.002221	0.003904	0.001355	0.010916	0.058516	0.012613	0.011649	0.002926	0.001362	0.002332	0.000995	0.001362	0.429948	0.087643	-75721.627
55540	0.093629	0.047249	0.003239	0.002812	0.010266	0.002367	0.005654	0.003176	0.002789	0.062354	0.013440	0.011800	0.003117	0.001490	0.002485	0.001746	0.001490	0.508347	0.015475	-75743.603
55550	0.056632	0.041310	0.003356	0.004067	0.002017	0.002390	0.006286	0.002955	0.003877	0.062956	0.013570	0.011914	0.003148	0.000986	0.002509	0.001260	0.000986	0.514395	0.015475	-75715.918
55560	0.092679	0.049378	0.003141	0.003936	0.001888	0.002378	0.001937	0.004353	0.009740	0.058925	0.012701	0.011151	0.002946	0.001161	0.002349	0.001763	0.001161	0.603699	0.035660	-75649.072
55570	0.075260	0.055760	0.006559	0.005012	0.016210	0.001420	0.006808	0.003911	0.009482	0.058925	0.012701	0.011151	0.002946	0.000805	0.002475	0.000667	0.000805	0.579086	0.033082	-75685.681
55580	0.073945	0.055019	0.006937	0.003958	0.003757	0.001420	0.004309	0.002244	0.006725	0.051484	0.012701	0.010698	0.003504	0.002338	0.002475	0.001371	0.002338	0.584732	0.035329	-75650.655
55590	0.076656	0.040515	0.010407	0.003244	0.001903	0.001012	0.003695	0.002507	0.005237	0.054291	0.013394	0.009056	0.003794	0.002591	0.003058	0.000696	0.002591	0.620499	0.048507	-75719.099
55600	0.061151	0.037966	0.012607	0.002894	0.003769	0.002715	0.004677	0.004238	0.003402	0.052340	0.013924	0.007695	0.003795	0.001695	0.002202	0.001999	0.001695	0.567219	0.057478	-75701.343
55610	0.073055	0.026680	0.036992	0.004218	0.003065	0.002683	0.015089	0.007179	0.004374	0.060641	0.019899	0.008915	0.003903	0.000605	0.002598	0.001655	0.000605	0.678723	0.008635	-75683.568
55620	0.041724	0.045141	0.032299	0.004968	0.009865	0.002777	0.003764	0.020547	0.016494	0.066223	0.021731	0.010264	0.004385	0.002436	0.002837	0.001411	0.002436	0.640378	0.008635	-75774.761
55630	0.057787	0.036390	0.025748	0.003554	0.002498	0.001221	0.003469	0.004618	0.002356	0.066223	0.019404	0.010085	0.004174	0.002264	0.004039	0.002842	0.002264	0.668371	0.008635	-75670.251
55640	0.061987	0.044862	0.007987	0.003050	0.003071	0.001194	0.004537	0.028416	0.002678	0.064762	0.016937	0.010560	0.004082	0.002747	0.003950	0.002575	0.002747	0.624301	0.008635	-75683.817
55650	0.051377	0.040511	0.010441	0.003751	0.009019	0.001249	0.004516	0.004766	0.023648	0.067739	0.018449	0.012210	0.004270	0.001665	0.004132	0.002239	0.001665	0.727421	0.008635	-75645.367
55660	0.037553	0.052396	0.009951	0.002499	0.008826	0.002875	0.002014	0.027164	0.007084	0.064631	0.016995	0.011658	0.003744	0.001546	0.003959	0.000435	0.001546	0.478283	0.008635	-75722.601
55670	0.055802	0.035670	0.008094	0.002416	0.001858	0.001784	0.001947	0.003837	0.002085	0.062473	0.018186	0.012460	0.003619	0.002027	0.004945	0.000420	0.002027	0.576961	0.064632	-75714.069
55680	0.069290	0.029301	0.007928	0.004333	0.001417	0.002298	0.002812	0.002837	0.008982	0.065279	0.019003	0.013338	0.003520	0.001075	0.004517	0.000801	0.001075	0.629021	0.017855	-75714.444
55690	0.047964	0.039368	0.006888	0.004798	0.004293	0.002767	0.001695	0.004393	0.002674	0.061299	0.016565	0.011652	0.003416	0.000483	0.002749	0.001836	0.000483	0.554981	0.077444	-75630.812
55700	0.062452	0.042749	0.011597	0.003253	0.002016	0.003543	0.007113	0.003194	0.001777	0.078871	0.019362	0.011157	0.003993	0.000692	0.003112	0.001117	0.000692	0.463681	0.046561	-75687.061
55710	0.053929	0.057516	0.008237	0.002820	0.001898	0.002688	0.002459	0.002696	0.004549	0.072746	0.017858	0.014246	0.005198	0.002630	0.003267	0.001698	0.002630	0.542187	0.072010	-75779.039
55720	0.059518	0.045376	0.007151	0.002914	0.001790	0.003594	0.008104	0.005992	0.005461	0.068602	0.016755	0.014310	0.004535	0.001563	0.003081	0.000361	0.001563	0.534696	0.112464	-75670.259
55730	0.073588	0.029775	0.007948	0.003086	0.001665	0.003286	0.001658	0.010592	0.003602	0.063827	0.015589	0.013267	0.003192	0.001828	0.002867	0.001195	0.001828	0.560182	0.010463	-75770.981
55740	0.071736	0.047285	0.005235	0.003102	0.004226	0.003286	0.005346	0.003815	0.003602	0.063827	0.015589	0.013921	0.003643	0.002831	0.002867	0.001504	0.002831	0.595635	0.010463	-75788.487
55750	0.086280	0.075604	0.003708	0.003655	0.005782	0.003549	0.002036	0.002939	0.002513	0.069820	0.016174	0.014146	0.003779	0.002937	0.002974	0.002809	0.002937	0.466065	0.010463	-75628.966
55760	0.113940	0.041131	0.003548	0.003333	0.005566	0.003974	0.002703	0.003474	0.002292	0.063670	0.014749	0.012901	0.003447	0.000435	0.002661	0.000380	0.000435	0.666834	0.012530	-75685.690
55770	0.103489	0.045506	0.004612	0.002300	0.004816	0.006121	0.002298	0.006711	0.007715	0.054128	0.012539	0.011308	0.003085	0.002343	0.002806	0.000323	0.002343	0.588415	0.012530	-75641.493
55780	0.089527	0.050633	0.004263	0.002362	0.004060	0.006211	0.002908	0.002729	0.001580	0.051866	0.012015	0.010836	0.002897	0.002286	0.002689	0.000169	0.002286	0.521489	0.012530	-75692.080
55790	0.118199	0.039459	0.004620	0.003158	0.003632	0.005746	0.003490	0.004919	0.008330	0.049981	0.011578	0.009922	0.002604	0.001606	0.002591	0.000163	0.001606	0.521489	0.012530	-75643.961
55800	0.087333	0.076500	0.004769	0.003463	0.003822	0.004415	0.002711	0.007591	0.002343	0.054803	0.012695	0.010369	0.002856	0.002487	0.003650	0.000628	0.002487	0.576443	0.012530	-75754.677
55810	0.081742	0.064282	0.003972	0.003755	0.005020	0.004889	0.002475	0.003445	0.003201	0.052940	0.012264	0.010964	0.002675	0.002652	0.003637	0.000330	0.002652	0.646751	0.012530	-75634.721
55820	0.108765	0.043058	0.009360	0.005582	0.004041	0.001892	0.001786	0.003648	0.004030	0.058668	0.013590	0.011282	0.002487	0.002170	0.004476	0.000562	0.002170	0.683180	0.012530	-75675.755
55830	0.091847	0.053677	0.013441	0.004173	0.001482	0.004828	0.004712	0.007798	0.006162	0.058542	0.013561	0.010066	0.002169	0.000638	0.003042	0.001620	0.000638	0.586123	0.012530	-75679.410
55840	0.082242	0.052133	0.008682	0.001601	0.001989	0.005488	0.004793	0.006671	0.014411	0.064663	0.013742	0.010484	0.002678	0.000545	0.003446	0.001557	0.000545	0.418660	0.069126	-75653.327
55850	0.087130	0.055786	0.005722	0.003695	0.001936	0.003561	0.002366	0.005601	0.005034	0.062947	0.013189	0.012638	0.002607	0.001414	0.005580	0.001598	0.001414	0.638941	0.040259	-75758.183
55860	0.064282	0.043906	0.006579	0.001538	0.006810	0.004530	0.005603	0.009948	0.003939	0.056229	0.011781	0.011289	0.003361	0.002840	0.005331	0.001337	0.002840	0.460312	0.040259	-75747.321
55870	0.049929	0.042562	0.004450	0.001783	0.007813	0.003409	0.006607	0.004080	0.005722	0.053078	0.011121	0.010676	0.002994	0.000644	0.005792	0.001285	0.000644	0.654965	0.034455	-75617.370
55880	0.072017	0.046689	0.003664	0.001010	0.009889	0.008094	0.002904	0.001677	0.003955	0.053832	0.011279	0.010590	0.003717	0.001371	0.002444	0.001867	0.001371	0.673001	0.039141	-75687.068
55890	0.079593	0.045996	0.003045	0.000872	0.013028	0.004224	0.001976	0.002297	0.003415	0.046486	0.009740	0.009376	0.003210	0.001077	0.003453	0.000520	0.001077	0.589739	0.061999	-75749.823
55900	0.096714	0.042625	0.003983	0.001657	0.002119	0.006060	0.002675	0.002499	0.001432	0.048195	0.010098	0.009516	0.002323	0.001064	0.003580	0.001665	0.001064	0.372848	0.008363	-75690.565
55910	0.075994	0.040641	0.004753	0.001768	0.004432	0.007292	0.008006	0.002561	0.003112	0.051429	0.010776	0.010155	0.002479	0.001371	0.004462	0.002388	0.001371	0.513276	0.008363	-75784.544
55920	0.081938	0.047549	0.005614	0.001915	0.004800	0.006139	0.007619	0.002686	0.005134	0.055700	0.011670	0.009794	0.002685	0.000751	0.004833	0.001386	0.000751	0.447681	0.008363	-75703.824
55930	0.106270	0.063038	0.004403	0.002325	0.003391	0.012958	0.003801	0.017268	0.024908	0.067208	0.012914	0.011151	0.002884	0.000985	0.003676	0.002363	0.000985	0.498170	0.038666	-75722.012
55940	0.093678	0.057942	0.004591	0.001697	0.004829	0.005274	0.030653	0.003933	0.003447	0.063508	0.011832	0.010735	0.003017	0.000756	0.006692	0.002779	0.000756	0.514482	0.022979	-75789.320
55950	0.054889	0.054573	0.003619	0.001697	0.003807	0.008698	0.005706	0.003236	0.004035	0.063508	0.011832	0.010735	0.003017	0.002114	0.005015	0.002784	0.002114	0.562164	0.022905	-75761.657
55960	0.076740	0.062125	0.004384	0.002388	0.007206	0.004513	0.004703	0.001528	0.004803	0.060743	0.011317	0.009655	0.002477	0.000574	0.005318	0.001095	0.000574	0.518344	0.022905	-75688.019
55970	0.065567	0.057458	0.004029	0.002340	0.008415	0.003211	0.006360	0.002205	0.003717	0.059543	0.011094	0.009094	0.002428	0.001007	0.002734	0.002416	0.001007	0.538146	0.026365	-75736.980
55980	0.060135	0.060846	0.004449	0.003637	0.007575	0.003753	0.003760	0.009953	0.002279	0.069608	0.012969	0.011067	0.002736	0.000210	0.003197	0.000349	0.000210	0.599473	0.015244	-75663.578
55990	0.049538	0.042810	0.004438	0.003637	0.010350	0.004746	0.002305	0.002306	0.003204	0.069608	0.012969	0.011067	0.002736	0.002159	0.002701	0.000501	0.002159	0.449710	0.015244	-75740.311
56000	0.049151	0.037895	0.004827	0.003918	0.003516	0.002754	0.001905	0.007198	0.003451	0.074986	0.013971	0.011922	0.002947	0.001611	0.002910	0.000854	0.001611	0.739616	0.015244	-75653.053
56010	0.046789	0.045620	0.005066	0.003755	0.010336	0.002640	0.012376	0.002671	0.001188	0.071867	0.013390	0.011024	0.002825	0.001616	0.002789	0.000788	0.001616	0.643361	0.015244	-75686.936
56020	0.032960	0.053654	0.003603	0.004435	0.002664	0.003960	0.002914	0.001378	0.003975	0.071867	0.013390	0.011283	0.002825	0.000810	0.002506	0.000196	0.000810	0.490755	0.015244	-75710.257
56030	0.051881	0.056272	0.007827	0.002951	0.005787	0.005494	0.002549	0.001972	0.004245	0.076746	0.014299	0.012050	0.003201	0.002424	0.002676	0.000286	0.002424	0.569429	0.012326	-75729.322
56040	0.047581	0.049017	0.003326	0.002054	0.001370	0.006748	0.002347	0.001204	0.003774	0.068225	0.012723	0.011575	0.003303	0.000594	0.002076	0.001082	0.000594	0.519957	0.012326	-75721.819
56050	0.053066	0.049945	0.007161	0.002039	0.006058	0.005692	0.012793	0.001444	0.002808	0.071709	0.013373	0.012255	0.003562	0.000582	0.002182	0.001913	0.000582	0.764161	0.012326	-75715.355
56060	0.092952	0.047872	0.006860	0.001809	0.005277	0.005625	0.003035	0.003759	0.014597	0.058888	0.012217	0.010212	0.003314	0.000126	0.001993	0.000455	0.000126	0.439126	0.012326	-75716.906
56070	0.097849	0.057395	0.010001	0.002150	0.005061	0.005147	0.020856	0.003789	0.002225	0.059343	0.012312	0.008390	0.002902	0.000127	0.002009	0.000525	0.000127	0.570251	0.012326	-75628.173
56080	0.085725	0.044814	0.015500	0.001899	0.003202	0.004089	0.004770	0.002379	0.005973	0.057209	0.011820	0.006773	0.002564	0.002363	0.002890	0.000688	0.002363	0.526502	0.018708	-75771.478
56090	0.075045	0.065760	0.012665	0.002068	0.003486	0.002928	0.002189	0.002388	0.015410	0.062295	0.012871	0.008359	0.002792	0.001339	0.002869	0.000541	0.001339	0.569423	0.078534	-75697.738
56100	0.071771	0.038671	0.024943	0.001741	0.008782	0.003228	0.001336	0.005110	0.002059	0.061136	0.012631	0.006328	0.003144	0.000806	0.003796	0.000314	0.000806	0.404308	0.006092	-75698.975
56110	0.095971	0.053403	0.013788	0.003168	0.009409	0.004338	0.037302	0.005096	0.002110	0.062663	0.012823	0.007817	0.003002	0.002550	0.003516	0.000523	0.002550	0.568611	0.006092	-75691.613
56120	0.063748	0.047846	0.010018	0.002430	0.001849	0.003454	0.008711	0.004784	0.001309	0.057370	0.011465	0.008173	0.002749	0.001130	0.003300	0.001647	0.001130	0.498236	0.013511	-75728.789
56130	0.062155	0.037640	0.004998	0.002820	0.005610	0.003688	0.003545	0.003499	0.003469	0.067092	0.013408	0.010859	0.003215	0.002055	0.004031	0.001675	0.002055	0.479956	0.013511	-75680.892
56140	0.061659	0.034251	0.007074	0.002520	0.004228	0.005503	0.000958	0.003267	0.002571	0.054422	0.011979	0.009305	0.002872	0.002793	0.003775	0.001124	0.002793	0.548652	0.049149	-75727.233
56150	0.044818	0.057906	0.007026	0.002270	0.002850	0.003832	0.006721	0.005517	0.013573	0.067797	0.014923	0.012729	0.003578	0.002782	0.004268	0.003155	0.002782	0.550829	0.008106	-75684.341
56160	0.048081	0.060719	0.006929	0.001704	0.007028	0.003529	0.002751	0.002713	0.009074	0.062438	0.013744	0.011207	0.003220	0.002667	0.003930	0.000943	0.002667	0.612860	0.008106	-75717.190
56170	0.051871	0.059106	0.007418	0.001782	0.002714	0.006028	0.002413	0.003803	0.002425	0.065295	0.014373	0.011993	0.003367	0.002870	0.003719	0.000922	0.002870	0.515307	0.031075	-75766.059
56180	0.081288	0.054898	0.005059	0.002563	0.017952	0.004742	0.001924	0.005625	0.011665	0.063452	0.013967	0.011654	0.003164	0.001264	0.003614	0.000508	0.001264	0.530346	0.082484	-75642.386
56190	0.062249	0.038722	0.003411	0.002078	0.003899	0.003678	0.012967	0.002571	0.001403	0.059725	0.013147	0.011868	0.003117	0.001595	0.003271	0.002780	0.001595	0.457958	0.020124	-75761.208
56200	0.070114	0.037440	0.003007	0.002295	0.005858	0.002731	0.064339	0.001638	0.004943	0.065970	0.014521	0.013109	0.003442	0.002149	0.003974	0.003068	0.002149	0.614329	0.063589	-75716.610
56210	0.088321	0.051769	0.011970	0.002086	0.009765	0.003475	0.103145	0.003119	0.009430	0.063108	0.016109	0.011521	0.004075	0.003839	0.004408	0.003200	0.003839	0.656687	0.115041	-75783.494
56220	0.070955	0.039816	0.009569	0.002695	0.002092	0.002715	0.067574	0.008679	0.005096	0.060113	0.015501	0.011171	0.003882	0.003828	0.005388	0.003589	0.003828	0.495988	0.055797	-75799.507
56230	0.072342	0.041486	0.006692	0.001458	0.013813	0.004352	0.061568	0.004753	0.012457	0.056187	0.014489	0.012196	0.003628	0.001765	0.004269	0.003126	0.001765	0.470729	0.019021	-75654.057
56240	0.096871	0.059539	0.008706	0.001584	0.004005	0.004934	0.134115	0.003006	0.004087	0.061036	0.015739	0.011827	0.003941	0.003398	0.004638	0.002938	0.003398	0.596935	0.019021	-75766.062
56250	0.055366	0.044688	0.006327	0.001541	0.003897	0.002130	0.132641	0.002565	0.016442	0.059390	0.015315	0.011294	0.003835	0.002526	0.006455	0.002215	0.002526	0.606552	0.028542	-75703.164
56260	0.055025	0.045169	0.008092	0.001766	0.021180	0.004828	0.080433	0.002615	0.004676	0.063755	0.017112	0.012040	0.004016	0.000511	0.004242	0.003859	0.000511	0.625236	0.036491	-75667.997
56270	0.077969	0.041516	0.006745	0.001819	0.002107	0.003630	0.163619	0.009042	0.001822	0.065672	0.017627	0.015557	0.004137	0.000904	0.003157	0.002720	0.000904	0.598913	0.021220	-75721.587
56280	0.062631	0.052739	0.004304	0.001633	0.002678	0.005809	0.146559	0.003314	0.003627	0.058958	0.015825	0.013966	0.003714	0.000956	0.002834	0.002696	0.000956	0.430104	0.044965	-75712.932
56290	0.074076	0.039370	0.004662	0.001821	0.005835	0.004099	0.236113	0.003919	0.003999	0.065753	0.017648	0.015576	0.004142	0.002842	0.003161	0.002742	0.002842	0.468551	0.054189	-75731.980
56300	0.071470	0.037576	0.008896	0.001811	0.005485	0.004076	0.209450	0.003348	0.016738	0.065385	0.017550	0.011278	0.004118	0.002909	0.003143	0.002864	0.002909	0.532685	0.084282	-75696.908
56310	0.082687	0.050351	0.012229	0.002256	0.009622	0.005426	0.224313	0.002363	0.002337	0.079875	0.021467	0.012804	0.005031	0.003313	0.003840	0.003607	0.003313	0.539679	0.008483	-75700.804
56320	0.059766	0.039949	0.015324	0.002097	0.004274	0.007267	0.162032	0.002461	0.002172	0.074242	0.018589	0.012506	0.004676	0.001578	0.003569	0.003169	0.001578	0.345172	0.008483	-75692.996
56330	0.059086	0.060752	0.014722	0.002078	0.003590	0.004828	0.171860	0.004402	0.024966	0.071841	0.018642	0.011310	0.004490	0.000808	0.003453	0.002981	0.000808	0.480380	0.008483	-75712.951
56340	0.068201	0.036421	0.017107	0.001938	0.001723	0.005630	0.144381	0.003557	0.008708	0.063479	0.017381	0.009980	0.004187	0.001024	0.003211	0.002593	0.001024	0.601575	0.049285	-75651.625
56350	0.088243	0.033677	0.011375	0.003094	0.002388	0.003580	0.125928	0.001660	0.002616	0.058454	0.016577	0.011242	0.003855	0.001665	0.002956	0.002913	0.001665	0.536788	0.017155	-75764.400
56360	0.050921	0.044342	0.016936	0.002794	0.002388	0.002633	0.151222	0.002621	0.002444	0.058454	0.014572	0.007900	0.004046	0.000868	0.003266	0.002868	0.000868	0.709018	0.017155	-75699.439
56370	0.048614	0.040409	0.007405	0.003072	0.002573	0.003764	0.124517	0.022518	0.005484	0.062992	0.015145	0.010496	0.004335	0.002922	0.003402	0.002330	0.002922	0.413771	0.015404	-75698.937
56380	0.047469	0.041846	0.006180	0.004163	0.001663	0.002827	0.190075	0.002019	0.002459	0.067112	0.015559	0.011182	0.005130	0.002263	0.003625	0.001255	0.002263	0.697029	0.035211	-75695.695
56390	0.048490	0.056581	0.005800	0.006660	0.007848	0.002786	0.103238	0.004251	0.004675	0.066124	0.014962	0.013077	0.004023	0.003486	0.003571	0.001501	0.003486	0.617515	0.052016	-75748.984
56400	0.059754	0.057020	0.005811	0.006291	0.004164	0.001910	0.006884	0.011011	0.003329	0.062469	0.014135	0.011969	0.003801	0.003151	0.003374	0.003178	0.003151	0.658978	0.029319	-75715.165
56410	0.030463	0.041926	0.006446	0.004656	0.005495	0.002083	0.001703	0.002252	0.001987	0.068150	0.015421	0.013057	0.004146	0.002786	0.003681	0.002831	0.002786	0.463447	0.097065	-75778.675
56420	0.044111	0.046281	0.005278	0.003549	0.004532	0.001678	0.001633	0.006241	0.002155	0.074517	0.016861	0.014110	0.004701	0.003531	0.004148	0.001644	0.003531	0.572170	0.013726	-75652.198
56430	0.050134	0.061256	0.007962	0.002846	0.003163	0.002041	0.007861	0.002959	0.002186	0.075578	0.017101	0.013864	0.004916	0.001872	0.003883	0.000532	0.001872	0.608912	0.073150	-75764.226
56440	0.078031	0.057555	0.007626	0.004781	0.003131	0.002056	0.003391	0.002096	0.003746	0.072642	0.015640	0.013325	0.004620	0.002133	0.002369	0.001176	0.002133	0.467503	0.044241	-75659.126
56450	0.075754	0.065864	0.006926	0.003567	0.002913	0.001913	0.006970	0.006625	0.003411	0.067586	0.014552	0.012615	0.003565	0.001821	0.002204	0.000923	0.001821	0.345059	0.013883	-75687.678
56460	0.056974	0.049837	0.005564	0.005326	0.019938	0.002710	0.009065	0.005743	0.003153	0.062475	0.013451	0.008901	0.003295	0.001055	0.002037	0.000778	0.001055	0.507330	0.036301	-75667.509
56470	0.063510	0.044443	0.011453	0.001720	0.004940	0.004840	0.001757	0.019361	0.005286	0.062475	0.013451	0.008590	0.003295	0.001941	0.002037	0.001642	0.001941	0.440944	0.049872	-75784.095
56480	0.049013	0.058410	0.011110	0.001906	0.005169	0.002915	0.003034	0.003439	0.002484	0.062475	0.013451	0.007989	0.003295	0.001401	0.002342	0.001511	0.001401	0.416976	0.069328	-75680.046
56490	0.065724	0.039998	0.017285	0.002074	0.003749	0.004993	0.003696	0.005409	0.011278	0.068572	0.015120	0.010400	0.003617	0.002537	0.002754	0.001353	0.002537	0.579330	0.016647	-75652.464
56500	0.066739	0.045855	0.003593	0.002706	0.000730	0.002888	0.005563	0.020634	0.003519	0.076166	0.016468	0.014825	0.003479	0.000991	0.003059	0.002611	0.000991	0.603663	0.010722	-75739.674
56510	0.045559	0.037523	0.004333	0.004147	0.004893	0.002961	0.005994	0.004847	0.003383	0.069175	0.014956	0.013464	0.003160	0.001666	0.002779	0.001031	0.001666	0.478810	0.010722	-75707.534
56520	0.067175	0.057328	0.004292	0.004464	0.004437	0.002888	0.003081	0.005697	0.003830	0.067463	0.014586	0.013131	0.002753	0.002193	0.002710	0.001947	0.002193	0.635642	0.010722	-75678.063
56530	0.052069	0.050224	0.004094	0.006215	0.001963	0.002653	0.003508	0.010881	0.002506	0.061978	0.013400	0.011712	0.002529	0.001816	0.002490	0.002457	0.001816	0.507793	0.010722	-75695.802
56540	0.067809	0.042838	0.003521	0.006565	0.002003	0.002277	0.009862	0.003909	0.002648	0.063242	0.013674	0.012500	0.002581	0.000219	0.002652	0.001225	0.000219	0.563367	0.059657	-75749.055
56550	0.097054	0.071025	0.005484	0.004560	0.006008	0.003049	0.008332	0.004151	0.002771	0.066178	0.014308	0.013080	0.002701	0.000196	0.002775	0.000036	0.000196	0.636090	0.035577	-75661.776
56560	0.104572	0.045899	0.005810	0.004496	0.004613	0.002383	0.003551	0.001972	0.001345	0.057012	0.012327	0.011343	0.002327	0.000595	0.002579	0.000031	0.000595	0.441694	0.035577	-75720.950
56570	0.064198	0.045433	0.006364	0.004476	0.013934	0.001635	0.003485	0.016138	0.002141	0.056153	0.012141	0.010095	0.002292	0.001125	0.003213	0.000034	0.001125	0.548333	0.086816	-75720.937
56580	0.064081	0.045132	0.007041	0.002779	0.005958	0.001684	0.012020	0.003279	0.004733	0.057855	0.012509	0.010731	0.003818	0.002682	0.003311	0.000035	0.002682	0.485911	0.056076	-75795.324
56590	0.051064	0.063241	0.005309	0.003039	0.008281	0.001684	0.005809	0.018212	0.001838	0.057855	0.012509	0.010028	0.003550	0.002350	0.003311	0.000161	0.002350	0.684389	0.065270	-75660.773
56600	0.055869	0.035130	0.006183	0.003176	0.005717	0.002040	0.003679	0.008099	0.004998	0.057855	0.012509	0.010189	0.002725	0.001191	0.003110	0.000161	0.001191	0.515137	0.081791	-75673.534
56610	0.056122	0.043380	0.009202	0.002747	0.002216	0.002190	0.002961	0.010964	0.003219	0.062091	0.013425	0.011007	0.002925	0.000502	0.003338	0.000172	0.000502	0.606795	0.017506	-75749.223
56620	0.036190	0.033243	0.001840	0.003839	0.003533	0.002041	0.005712	0.002324	0.003206	0.063897	0.013815	0.013162	0.003010	0.001051	0.003690	0.000762	0.001051	0.430491	0.017506	-75713.007
56630	0.039625	0.045998	0.001750	0.002719	0.002504	0.001898	0.001658	0.003902	0.001937	0.075887	0.015530	0.014795	0.003383	0.001722	0.003428	0.000389	0.001722	0.543667	0.017506	-75704.244
56640	0.029646	0.049421	0.001604	0.002291	0.006360	0.001348	0.001690	0.003720	0.001776	0.069558	0.014234	0.013561	0.003101	0.002694	0.003142	0.002436	0.002694	0.663558	0.017506	-75781.705
56650	0.047875	0.054282	0.001804	0.002577	0.004399	0.001517	0.002656	0.006147	0.006077	0.078256	0.016014	0.015262	0.003489	0.003292	0.003535	0.001939	0.003292	0.351263	0.017768	-75717.093
56660	0.034325	0.092974	0.003766	0.002494	0.060773	0.001467	0.005071	0.003106	0.004324	0.083613	0.015496	0.014489	0.003376	0.001060	0.003421	0.000970	0.001060	0.482583	0.001214	-75748.074
56670	0.035640	0.066057	0.002484	0.002142	0.006515	0.002266	0.007206	0.004697	0.003844	0.086620	0.016053	0.015048	0.004484	0.001298	0.003544	0.001828	0.001298	0.479379	0.001214	-75746.376
56680	0.057113	0.046760	0.002429	0.001991	0.002894	0.001918	0.002103	0.005657	0.004889	0.084210	0.015606	0.014570	0.004389	0.001705	0.005243	0.001018	0.001705	0.625831	0.001214	-75690.031
56690	0.066665	0.060492	0.002142	0.006450	0.002801	0.002113	0.003469	0.002340	0.001284	0.074436	0.015393	0.014371	0.003507	0.001364	0.003885	0.002881	0.001364	0.642886	0.001214	-75726.792
56700	0.080585	0.077555	0.002049	0.006646	0.004433	0.002051	0.004430	0.005013	0.006425	0.072284	0.014948	0.014110	0.003406	0.000603	0.003772	0.002903	0.000603	0.661282	0.001214	-75708.615
