Gen	theta_6PmunDintDcelDludDgol	theta_7DintDcelDludDgol	theta_8DcelDludDgol	theta_9DludDgol	tau_6PmunDintDcelDludDgol	tau_7DintDcelDludDgol	tau_8DcelDludDgol	tau_9DludDgol	lnL
57970	0.030235	0.006714	0.004770	0.002284	0.077830	0.038685	0.020670	0.020431	-78894.819
57980	0.018864	0.003936	0.003986	0.006792	0.063513	0.029854	0.017275	0.016523	-78912.921
57990	0.024625	0.004114	0.004019	0.015585	0.072410	0.028928	0.018470	0.017391	-79157.997
58000	0.016973	0.002772	0.004090	0.004754	0.081207	0.036128	0.017887	0.017545	-78968.457
58010	0.016197	0.002960	0.008056	0.008641	0.084129	0.035678	0.018130	0.017784	-78714.904
58020	0.014112	0.002907	0.012464	0.003396	0.075377	0.045607	0.017575	0.017239	-79013.756
58030	0.014226	0.001937	0.015856	0.004841	0.069308	0.048007	0.015459	0.015164	-78684.609
58040	0.012464	0.002276	0.008707	0.003060	0.068729	0.041469	0.015085	0.014797	-79197.063
58050	0.021556	0.005943	0.010741	0.002009	0.078159	0.044389	0.017042	0.016716	-78828.751
58060	0.025120	0.006456	0.009262	0.003331	0.078753	0.049406	0.016879	0.016557	-78399.247
58070	0.024077	0.006588	0.012678	0.009139	0.067570	0.043420	0.015731	0.015430	-78328.547
58080	0.025212	0.003856	0.009985	0.003758	0.059329	0.034167	0.014064	0.013796	-79170.078
58090	0.031653	0.002737	0.008386	0.004377	0.073058	0.042650	0.016905	0.016582	-78952.240
58100	0.056287	0.003140	0.009114	0.004947	0.074407	0.044883	0.018373	0.018022	-78694.288
58110	0.041758	0.002723	0.016936	0.006667	0.083879	0.045445	0.017551	0.017216	-78542.978
58120	0.026617	0.002369	0.011663	0.009001	0.068890	0.033485	0.013765	0.013501	-78457.429
58130	0.027679	0.002134	0.011521	0.007433	0.063164	0.040069	0.013235	0.012982	-78609.170
58140	0.031029	0.004784	0.022971	0.004184	0.064162	0.034496	0.013456	0.013199	-78636.772
58150	0.052829	0.003822	0.023494	0.003955	0.058587	0.038206	0.012862	0.012616	-78217.197
58160	0.037001	0.003432	0.023460	0.002157	0.058301	0.037271	0.012138	0.011906	-78990.261
58170	0.033879	0.004043	0.014848	0.006223	0.059633	0.033584	0.012163	0.011930	-79038.957
58180	0.042878	0.004081	0.016523	0.003352	0.066108	0.039030	0.013374	0.013118	-78264.461
58190	0.043986	0.005728	0.011994	0.003861	0.060871	0.033033	0.011636	0.011413	-78723.692
58200	0.051448	0.003955	0.010479	0.003391	0.062720	0.032107	0.012191	0.011958	-78929.347
58210	0.035259	0.002683	0.014782	0.006147	0.063544	0.032636	0.010568	0.010366	-78763.894
58220	0.025219	0.002937	0.010303	0.011987	0.069068	0.030206	0.010657	0.010454	-78680.152
58230	0.026622	0.002595	0.011476	0.001124	0.068779	0.041089	0.012182	0.011949	-78845.803
58240	0.028432	0.002927	0.007872	0.005377	0.065969	0.037143	0.012054	0.011823	-78245.496
58250	0.026196	0.002372	0.012833	0.009179	0.067329	0.048335	0.012895	0.012204	-78811.183
58260	0.018006	0.002364	0.015255	0.004987	0.064887	0.038555	0.011292	0.010687	-78972.163
58270	0.015736	0.003880	0.021190	0.005775	0.080208	0.039907	0.013659	0.012927	-78848.522
58280	0.010688	0.004782	0.022938	0.006520	0.076062	0.034957	0.013659	0.012901	-78450.290
58290	0.012706	0.008313	0.010105	0.012694	0.100290	0.044601	0.019223	0.018243	-78836.423
58300	0.007038	0.005647	0.006719	0.008473	0.079558	0.037693	0.014357	0.013675	-79094.042
58310	0.004219	0.005562	0.005948	0.013027	0.105845	0.039963	0.019765	0.019034	-79195.357
58320	0.003249	0.003445	0.004235	0.003146	0.072314	0.030597	0.014071	0.013770	-78615.927
58330	0.005110	0.001770	0.005461	0.007763	0.083263	0.036419	0.018144	0.016899	-78661.769
58340	0.004405	0.001649	0.003303	0.009051	0.076945	0.037762	0.018144	0.016705	-78712.961
58350	0.005499	0.002717	0.002921	0.005345	0.089252	0.038059	0.022223	0.021308	-78858.905
58360	0.004566	0.002309	0.003922	0.004473	0.081447	0.042688	0.022898	0.022547	-78971.460
58370	0.003323	0.004230	0.003540	0.009519	0.072350	0.032439	0.019858	0.019554	-79291.875
58380	0.003628	0.005949	0.003932	0.006265	0.081134	0.033869	0.022059	0.021721	-78961.723
58390	0.002455	0.009607	0.003543	0.002994	0.086649	0.033192	0.019878	0.019573	-79357.452
58400	0.001874	0.005290	0.005389	0.003420	0.085171	0.033845	0.017726	0.017454	-78876.853
58410	0.002023	0.008328	0.006842	0.013053	0.085228	0.037224	0.018361	0.018080	-78846.456
58420	0.002055	0.004201	0.004501	0.005090	0.093735	0.042194	0.019652	0.019351	-78908.705
58430	0.002572	0.004932	0.003687	0.003348	0.111518	0.047528	0.023839	0.023474	-79530.130
58440	0.002102	0.005194	0.002922	0.004354	0.086801	0.041100	0.018889	0.018599	-79160.810
58450	0.003676	0.005816	0.002922	0.002855	0.089094	0.045647	0.018889	0.018599	-79072.158
58460	0.006428	0.007215	0.003221	0.003176	0.089798	0.051973	0.020825	0.020506	-79284.528
58470	0.003066	0.013891	0.002254	0.004006	0.074183	0.035942	0.014570	0.014346	-79263.076
58480	0.003725	0.016148	0.002964	0.002520	0.102871	0.049157	0.019165	0.018871	-78930.900
58490	0.004418	0.011385	0.004897	0.002543	0.095695	0.060131	0.019341	0.019045	-79084.966
58500	0.002777	0.005790	0.004776	0.005533	0.094520	0.052815	0.018864	0.018575	-78917.083
58510	0.003963	0.003305	0.004624	0.005755	0.091412	0.044682	0.018267	0.017987	-78961.614
58520	0.002408	0.003995	0.003945	0.007241	0.073004	0.031483	0.015582	0.014846	-79237.864
58530	0.003117	0.003721	0.007750	0.003488	0.093838	0.047867	0.019933	0.018992	-78842.662
58540	0.005765	0.003896	0.006987	0.004089	0.083517	0.046263	0.017745	0.017364	-79163.311
58550	0.004662	0.005006	0.006790	0.004263	0.081492	0.059438	0.017745	0.017364	-78855.446
58560	0.007495	0.004377	0.003712	0.006509	0.065761	0.043207	0.015720	0.015337	-79216.828
58570	0.004126	0.006795	0.004355	0.003701	0.080880	0.048806	0.018447	0.017997	-78883.629
58580	0.002835	0.004346	0.002620	0.002779	0.072921	0.036875	0.016027	0.015407	-78862.996
58590	0.002674	0.005829	0.002648	0.008701	0.075627	0.034426	0.016197	0.015014	-78603.124
58600	0.003566	0.005738	0.002213	0.009927	0.087962	0.036745	0.018341	0.016762	-79188.199
58610	0.007001	0.004831	0.002894	0.027926	0.099161	0.042974	0.023986	0.023583	-78705.813
58620	0.005917	0.003716	0.002620	0.020217	0.093479	0.041379	0.021714	0.021349	-79076.709
58630	0.002848	0.004743	0.002017	0.015897	0.078628	0.038310	0.016716	0.015651	-78873.308
58640	0.002948	0.011715	0.001838	0.016728	0.089156	0.036325	0.016371	0.014159	-78784.450
58650	0.003733	0.005389	0.002117	0.014677	0.086296	0.041110	0.017072	0.016033	-79311.854
58660	0.010105	0.004505	0.001780	0.003498	0.083663	0.037401	0.017089	0.015937	-79138.412
58670	0.010836	0.002740	0.002593	0.002570	0.095438	0.033344	0.017599	0.016201	-78898.763
58680	0.007185	0.003329	0.001544	0.002891	0.102669	0.033190	0.019624	0.019093	-78735.213
58690	0.008916	0.001902	0.001594	0.005260	0.104911	0.037359	0.020297	0.019748	-78765.610
58700	0.005424	0.002633	0.001659	0.002368	0.108183	0.039322	0.021114	0.020702	-79224.269
58710	0.006737	0.004539	0.001904	0.004392	0.130198	0.041414	0.025728	0.025267	-79327.874
58720	0.002762	0.002608	0.002859	0.005470	0.081817	0.042091	0.018970	0.018630	-78972.258
58730	0.003332	0.006909	0.003705	0.006311	0.104188	0.045358	0.024582	0.024141	-78805.089
58740	0.002790	0.002277	0.002914	0.003036	0.079375	0.039145	0.019332	0.018986	-78902.666
58750	0.002343	0.003059	0.002625	0.002735	0.074986	0.030809	0.017413	0.017101	-78948.330
58760	0.004588	0.003330	0.002855	0.013616	0.084554	0.033495	0.018939	0.016285	-79278.954
58770	0.002256	0.002926	0.002855	0.019007	0.081008	0.035509	0.018939	0.017912	-78776.846
58780	0.002004	0.002462	0.002716	0.007323	0.073595	0.035842	0.018019	0.016634	-78965.584
58790	0.002588	0.001988	0.003351	0.005816	0.089549	0.055814	0.022228	0.020616	-79176.291
58800	0.002074	0.002493	0.003115	0.003743	0.072570	0.044626	0.017833	0.017054	-79233.201
58810	0.002220	0.004205	0.005739	0.004938	0.087817	0.044470	0.020285	0.018808	-78989.809
58820	0.002078	0.002151	0.002532	0.012124	0.106754	0.047923	0.022068	0.019758	-78645.191
58830	0.002369	0.003097	0.002017	0.011743	0.098883	0.039869	0.021451	0.019207	-78958.304
58840	0.002741	0.002740	0.001871	0.009543	0.108011	0.037793	0.019893	0.019224	-79094.720
58850	0.002558	0.002843	0.001314	0.003392	0.109685	0.036210	0.019549	0.018847	-78777.120
58860	0.002294	0.005913	0.001170	0.008808	0.096871	0.032303	0.017402	0.016943	-79173.220
58870	0.006517	0.005449	0.001288	0.015167	0.086403	0.033277	0.017402	0.016943	-79511.193
58880	0.005758	0.003762	0.001543	0.018170	0.094902	0.038829	0.020842	0.020292	-79108.236
58890	0.004769	0.002291	0.001728	0.020638	0.094679	0.047876	0.019433	0.016194	-79042.853
58900	0.002492	0.004552	0.001422	0.027322	0.070329	0.030824	0.015990	0.012299	-79046.178
58910	0.003407	0.008853	0.001687	0.033704	0.084366	0.039846	0.020062	0.014943	-78938.088
58920	0.002683	0.003757	0.001315	0.022653	0.082191	0.045898	0.019541	0.019381	-79090.621
58930	0.002304	0.005215	0.001738	0.014675	0.068756	0.036256	0.016773	0.016635	-79113.713
58940	0.002290	0.004204	0.002097	0.017069	0.090619	0.055428	0.020238	0.020071	-79609.734
58950	0.001653	0.003626	0.001746	0.011842	0.095643	0.038122	0.018974	0.018818	-78658.230
58960	0.001478	0.004947	0.003036	0.004717	0.091453	0.040145	0.017619	0.017474	-78646.229
58970	0.001932	0.006371	0.004031	0.002755	0.118665	0.044372	0.023395	0.023203	-79241.400
58980	0.001945	0.006227	0.003580	0.004622	0.097807	0.038549	0.020777	0.020606	-79285.376
58990	0.001634	0.011185	0.003064	0.004235	0.084876	0.031393	0.017784	0.017638	-78483.165
59000	0.002688	0.015651	0.003579	0.008649	0.082267	0.033185	0.020773	0.020602	-79320.360
59010	0.002885	0.006200	0.003947	0.007645	0.092420	0.035830	0.022907	0.022719	-78961.592
59020	0.002013	0.003211	0.003145	0.011709	0.079756	0.030044	0.018250	0.018100	-79034.639
59030	0.004419	0.005922	0.003761	0.005930	0.089864	0.031259	0.018825	0.018670	-79268.932
59040	0.002576	0.010858	0.005392	0.008026	0.103230	0.035179	0.020448	0.020280	-79003.535
59050	0.001951	0.008232	0.003536	0.003058	0.110806	0.037034	0.019076	0.018919	-79104.645
59060	0.002325	0.004687	0.003536	0.002473	0.099341	0.037681	0.019076	0.018919	-78738.952
59070	0.004379	0.007284	0.003670	0.003516	0.122596	0.048493	0.019800	0.019637	-79059.819
59080	0.004375	0.003267	0.003580	0.002540	0.106574	0.045522	0.019314	0.019156	-79055.759
59090	0.004500	0.007095	0.003806	0.002456	0.115782	0.043875	0.020531	0.020362	-79197.796
59100	0.007569	0.007133	0.004947	0.004138	0.129631	0.053276	0.022386	0.022203	-78991.998
59110	0.002844	0.004542	0.003479	0.002292	0.088511	0.039873	0.015743	0.015614	-78997.280
59120	0.002862	0.003294	0.003337	0.002451	0.082762	0.036193	0.015099	0.014975	-78994.882
59130	0.002720	0.003122	0.003422	0.003011	0.088527	0.038889	0.015482	0.015355	-78374.889
59140	0.002179	0.005006	0.005417	0.004157	0.101173	0.054839	0.017839	0.017693	-79297.998
59150	0.002218	0.003399	0.009982	0.002694	0.083310	0.041482	0.015094	0.014970	-78709.192
59160	0.001761	0.005404	0.020650	0.004915	0.089797	0.035966	0.014696	0.014575	-79207.111
59170	0.001598	0.003702	0.023431	0.007125	0.110576	0.054317	0.016268	0.016134	-79114.186
59180	0.001179	0.002004	0.022383	0.006649	0.080952	0.046601	0.011496	0.011402	-78768.025
59190	0.001480	0.001956	0.021178	0.004043	0.100813	0.051513	0.013439	0.013329	-78633.219
59200	0.002501	0.002401	0.017959	0.004469	0.108019	0.059864	0.015984	0.015853	-79211.393
59210	0.002301	0.001663	0.016445	0.003777	0.091646	0.043119	0.011813	0.011716	-78694.085
59220	0.001698	0.001832	0.023778	0.009064	0.096229	0.036330	0.010888	0.010799	-78911.558
59230	0.001724	0.003193	0.023172	0.003586	0.084279	0.034016	0.010086	0.010004	-79023.439
59240	0.003314	0.006241	0.017806	0.008497	0.089953	0.033502	0.010461	0.010375	-78523.971
59250	0.002897	0.008303	0.013620	0.002195	0.098013	0.041954	0.010473	0.010387	-78795.338
59260	0.002527	0.004692	0.017657	0.004154	0.101180	0.042873	0.010190	0.010106	-78787.279
59270	0.001851	0.006038	0.017583	0.002940	0.088885	0.028314	0.008907	0.008834	-79145.860
59280	0.001989	0.002717	0.015756	0.009158	0.077864	0.036285	0.008442	0.008373	-78915.195
59290	0.003061	0.003848	0.020177	0.004333	0.102567	0.049773	0.011743	0.011646	-78445.406
59300	0.002309	0.005153	0.010176	0.001651	0.069388	0.036377	0.008838	0.008765	-78903.847
59310	0.004137	0.005234	0.013250	0.002769	0.088023	0.043230	0.011367	0.011274	-79211.646
59320	0.003720	0.006514	0.013254	0.003977	0.085797	0.051990	0.012878	0.012772	-78753.001
59330	0.006421	0.006881	0.020495	0.004275	0.093973	0.051502	0.015196	0.015072	-79130.982
59340	0.003883	0.008912	0.007578	0.002690	0.089175	0.029508	0.012472	0.012369	-78796.928
59350	0.006540	0.007981	0.007992	0.007992	0.093690	0.038700	0.015033	0.014910	-79476.853
59360	0.008833	0.002315	0.009626	0.003622	0.092883	0.035750	0.014090	0.013974	-78163.240
59370	0.009396	0.002924	0.007675	0.001343	0.109346	0.038463	0.016092	0.015960	-78837.915
59380	0.008026	0.002590	0.006648	0.003188	0.086496	0.031653	0.013604	0.013492	-79144.340
59390	0.003271	0.002184	0.006463	0.002925	0.074815	0.033935	0.011148	0.011056	-78797.714
59400	0.006268	0.002943	0.011069	0.006861	0.110663	0.048519	0.015562	0.015434	-78932.685
59410	0.003154	0.006184	0.011557	0.005070	0.077523	0.037785	0.013438	0.013327	-78701.603
59420	0.004029	0.005096	0.011879	0.001390	0.087456	0.042475	0.015885	0.015755	-78892.178
59430	0.004844	0.004246	0.013945	0.003297	0.084563	0.041509	0.015448	0.015321	-78632.223
59440	0.005799	0.009883	0.019441	0.003741	0.095748	0.040734	0.017810	0.017664	-79064.331
59450	0.004455	0.015170	0.016484	0.004125	0.075129	0.031057	0.013880	0.013766	-78905.671
59460	0.003104	0.022208	0.007215	0.002428	0.070648	0.026980	0.014973	0.014850	-78929.126
59470	0.004871	0.008049	0.012032	0.003297	0.065183	0.031846	0.016732	0.016595	-79498.063
59480	0.004213	0.008928	0.009514	0.006917	0.075869	0.033157	0.016953	0.016813	-78814.051
59490	0.003623	0.006104	0.009438	0.003912	0.070806	0.034376	0.015759	0.015629	-79426.104
59500	0.008938	0.003749	0.010425	0.004677	0.079626	0.028109	0.015759	0.015629	-79092.400
59510	0.002434	0.002854	0.008239	0.004975	0.073784	0.031569	0.015624	0.015496	-79367.639
59520	0.003241	0.003507	0.005413	0.006331	0.095891	0.042789	0.020484	0.020316	-78957.678
59530	0.002622	0.002826	0.003047	0.004815	0.081636	0.036413	0.017108	0.016967	-78846.507
59540	0.005579	0.008140	0.003047	0.008468	0.093764	0.045988	0.017108	0.016967	-78910.942
59550	0.006233	0.008719	0.002909	0.006835	0.102186	0.044091	0.016334	0.016199	-79053.359
59560	0.002899	0.007131	0.003151	0.002971	0.090304	0.038095	0.017694	0.017549	-78893.908
59570	0.003905	0.004426	0.003047	0.005057	0.092432	0.039033	0.017108	0.016967	-79017.633
59580	0.004487	0.002605	0.002889	0.003203	0.088086	0.036634	0.016221	0.016088	-79070.365
59590	0.004478	0.002174	0.002889	0.006714	0.095557	0.040671	0.016221	0.016088	-78926.798
59600	0.003256	0.003484	0.003569	0.002586	0.105806	0.043329	0.020040	0.019876	-78773.459
59610	0.002793	0.002508	0.004249	0.002194	0.085696	0.040775	0.017133	0.016992	-79239.195
59620	0.003559	0.001542	0.002831	0.002286	0.072409	0.033043	0.014713	0.014592	-79148.590
59630	0.008813	0.002050	0.003209	0.006889	0.075919	0.034384	0.016676	0.016540	-78785.765
59640	0.005920	0.001622	0.003114	0.002197	0.071751	0.030462	0.016183	0.016050	-79179.368
59650	0.008100	0.001667	0.003461	0.004673	0.084360	0.036943	0.017988	0.017841	-79558.966
59660	0.008655	0.001752	0.003402	0.004629	0.075365	0.035114	0.017683	0.017538	-78838.490
59670	0.003070	0.002531	0.004429	0.002786	0.083892	0.037970	0.020982	0.020810	-78520.456
59680	0.003593	0.002967	0.005486	0.009969	0.107317	0.048224	0.025991	0.025777	-78764.934
59690	0.002380	0.004833	0.004503	0.002887	0.100611	0.033926	0.021331	0.021156	-79045.890
59700	0.002482	0.008632	0.007357	0.004320	0.099200	0.036723	0.021509	0.021332	-78955.391
59710	0.003993	0.005817	0.007516	0.004407	0.087972	0.032691	0.019016	0.018859	-78959.658
59720	0.008452	0.004987	0.011118	0.004655	0.105012	0.043406	0.025028	0.024823	-79253.988
59730	0.007788	0.003999	0.004481	0.004298	0.091315	0.032429	0.020540	0.020371	-79330.815
59740	0.005605	0.006302	0.003226	0.002300	0.080247	0.026047	0.017390	0.017247	-78919.216
59750	0.006205	0.005215	0.003421	0.006658	0.090546	0.030526	0.018438	0.018287	-78673.536
59760	0.008275	0.003077	0.004389	0.005777	0.077357	0.024769	0.015375	0.015248	-79104.713
59770	0.005143	0.002881	0.004775	0.006846	0.093356	0.025950	0.015609	0.015481	-79122.450
59780	0.009944	0.001697	0.007631	0.003735	0.076926	0.033783	0.013834	0.013720	-79421.217
59790	0.009435	0.004888	0.010911	0.003736	0.097201	0.042737	0.016937	0.016798	-78805.171
59800	0.004773	0.004034	0.007416	0.001736	0.076134	0.033940	0.011448	0.011354	-79216.106
59810	0.004983	0.008310	0.011186	0.008797	0.091155	0.038815	0.011482	0.011388	-78685.639
59820	0.007594	0.006576	0.012208	0.015751	0.086623	0.036376	0.010109	0.010026	-78463.433
59830	0.012454	0.006812	0.012321	0.016765	0.093492	0.036840	0.010363	0.010278	-79059.213
59840	0.009857	0.002627	0.016788	0.011533	0.090993	0.036731	0.009953	0.008540	-78848.587
59850	0.009394	0.003352	0.018387	0.010322	0.099522	0.044965	0.011306	0.010545	-79256.997
59860	0.005739	0.002877	0.016953	0.007910	0.078049	0.037783	0.009587	0.008941	-78687.287
59870	0.006735	0.002917	0.015133	0.004010	0.084333	0.039590	0.009904	0.009237	-78412.320
59880	0.009038	0.001634	0.016886	0.004683	0.082685	0.037705	0.009396	0.008758	-78752.423
59890	0.011849	0.002946	0.018423	0.012245	0.094087	0.037858	0.010365	0.009533	-78327.142
59900	0.004593	0.002018	0.017437	0.009788	0.073062	0.036935	0.008694	0.008566	-78920.693
59910	0.004657	0.002710	0.022913	0.016058	0.081925	0.037162	0.009899	0.009753	-78872.863
59920	0.005134	0.003188	0.014348	0.017040	0.092034	0.038293	0.009533	0.008976	-78554.977
59930	0.007371	0.004852	0.019925	0.011445	0.077754	0.038466	0.007241	0.006434	-78689.382
59940	0.008177	0.004812	0.019825	0.006318	0.084672	0.043194	0.007689	0.007154	-78625.159
59950	0.007036	0.007405	0.019106	0.008601	0.089658	0.045505	0.007765	0.007225	-78326.935
59960	0.005234	0.007517	0.029761	0.005493	0.083636	0.048002	0.007780	0.007239	-78329.965
59970	0.007342	0.008655	0.025815	0.007686	0.085252	0.045207	0.008631	0.008030	-78760.589
59980	0.005912	0.005680	0.034054	0.009415	0.086248	0.046551	0.010245	0.009532	-78514.185
59990	0.004886	0.005164	0.027212	0.012298	0.083491	0.046090	0.009107	0.008473	-78510.869
60000	0.004486	0.003267	0.022481	0.014903	0.099807	0.054492	0.009677	0.009003	-78908.565
60010	0.007477	0.002773	0.020413	0.018461	0.097070	0.041053	0.009533	0.008870	-78660.852
60020	0.010507	0.003025	0.028924	0.015808	0.073079	0.036332	0.009232	0.008589	-78822.854
60030	0.007500	0.008147	0.026035	0.019903	0.094391	0.035876	0.012224	0.011286	-78912.037
60040	0.003693	0.009265	0.017764	0.005218	0.075102	0.027912	0.009924	0.009177	-78956.047
60050	0.003888	0.011604	0.009089	0.007146	0.089400	0.028102	0.010998	0.010170	-78631.340
60060	0.006288	0.003995	0.008926	0.019548	0.101493	0.036372	0.013012	0.010992	-78450.431
60070	0.003800	0.001800	0.016888	0.011941	0.095759	0.043263	0.012845	0.009989	-78744.617
60080	0.003853	0.002770	0.010362	0.014278	0.082380	0.044857	0.012189	0.010388	-79252.505
60090	0.003781	0.002927	0.010238	0.011318	0.089576	0.039884	0.011725	0.011512	-78665.979
60100	0.002055	0.005511	0.012978	0.004049	0.079959	0.026008	0.011043	0.010843	-79159.049
60110	0.001232	0.002807	0.007634	0.004688	0.077875	0.028111	0.012122	0.011902	-79608.978
60120	0.003382	0.005844	0.008403	0.003867	0.109933	0.046708	0.017751	0.017429	-79319.103
60130	0.002086	0.005086	0.008635	0.005318	0.089925	0.042216	0.013073	0.012836	-78526.471
60140	0.002317	0.008942	0.010019	0.020350	0.113567	0.039771	0.015741	0.015455	-78973.142
60150	0.002621	0.007486	0.021516	0.006596	0.106870	0.040821	0.015900	0.015611	-78906.239
60160	0.001549	0.010856	0.016776	0.005113	0.076714	0.025587	0.013346	0.013103	-79235.817
60170	0.001855	0.010186	0.012696	0.006594	0.078637	0.020771	0.011331	0.011125	-79055.835
60180	0.002536	0.010403	0.007457	0.006868	0.092942	0.024905	0.014239	0.013980	-78713.746
60190	0.002464	0.017075	0.007561	0.004048	0.078710	0.023574	0.012776	0.012544	-78939.003
60200	0.002289	0.012581	0.012194	0.009876	0.077170	0.028547	0.014400	0.014139	-78936.469
60210	0.004270	0.012245	0.008911	0.005505	0.083467	0.031893	0.016743	0.016439	-79030.671
60220	0.002514	0.010349	0.007692	0.005330	0.089210	0.043362	0.016294	0.015998	-79012.644
60230	0.005286	0.006823	0.005082	0.005569	0.080386	0.037687	0.016622	0.016320	-79164.006
60240	0.003903	0.004226	0.006562	0.008943	0.082926	0.038340	0.016639	0.016336	-78695.216
60250	0.004899	0.004060	0.008220	0.009648	0.081692	0.047111	0.017729	0.017407	-78676.506
60260	0.004467	0.007149	0.008945	0.004907	0.092828	0.045785	0.018631	0.018293	-78702.112
60270	0.003225	0.006298	0.014118	0.005412	0.078315	0.040085	0.016349	0.016052	-78567.668
60280	0.003031	0.004071	0.010441	0.003018	0.070668	0.043458	0.014515	0.014251	-79228.608
60290	0.002022	0.004404	0.008261	0.003479	0.050835	0.037209	0.009505	0.009332	-78807.041
60300	0.002517	0.007619	0.009197	0.004861	0.078541	0.048409	0.014046	0.013020	-78773.171
60310	0.002251	0.002491	0.008605	0.004735	0.073290	0.043901	0.013142	0.011593	-79055.156
60320	0.003608	0.002676	0.011907	0.006747	0.078309	0.041778	0.013138	0.012559	-78813.257
60330	0.006512	0.002873	0.015292	0.002498	0.080885	0.048819	0.014831	0.014176	-78838.239
60340	0.003188	0.003317	0.011576	0.005069	0.094204	0.040039	0.013959	0.013343	-78854.765
60350	0.002010	0.003873	0.006879	0.006604	0.086391	0.033293	0.013251	0.012645	-79401.197
60360	0.002727	0.005449	0.009314	0.004197	0.103835	0.044961	0.016659	0.015896	-79123.181
60370	0.003219	0.005287	0.013390	0.009555	0.104098	0.036040	0.017655	0.016847	-78746.402
60380	0.004356	0.006067	0.016580	0.006410	0.095045	0.045545	0.018560	0.017710	-78780.987
60390	0.002451	0.003856	0.009548	0.005711	0.073234	0.031862	0.012525	0.010292	-78794.001
60400	0.004185	0.003132	0.015310	0.010030	0.081051	0.043297	0.014436	0.013034	-79107.780
60410	0.002807	0.002517	0.012543	0.002533	0.067848	0.027990	0.011887	0.011409	-79139.547
60420	0.003236	0.003385	0.013792	0.002741	0.087152	0.038738	0.014631	0.014043	-78542.281
60430	0.003574	0.005855	0.015653	0.005590	0.097976	0.034280	0.016334	0.015730	-78797.651
60440	0.007826	0.008290	0.009562	0.002732	0.088111	0.030113	0.016391	0.015957	-78733.629
60450	0.008925	0.010832	0.005447	0.004721	0.081679	0.031648	0.017788	0.017317	-78577.319
60460	0.005164	0.013978	0.005758	0.005714	0.088243	0.032838	0.019011	0.016342	-78881.603
60470	0.005511	0.017830	0.004977	0.014590	0.094522	0.031307	0.019531	0.018817	-78600.458
60480	0.004333	0.008129	0.003787	0.008034	0.100763	0.036436	0.019855	0.019061	-78962.340
60490	0.004478	0.007061	0.004040	0.005321	0.097635	0.032571	0.021183	0.018929	-79500.538
60500	0.008591	0.005509	0.002783	0.003509	0.115214	0.042316	0.027089	0.024885	-79250.632
60510	0.003668	0.011484	0.002475	0.003071	0.089963	0.032684	0.024088	0.022479	-78700.052
60520	0.002172	0.008884	0.002826	0.005610	0.102956	0.045569	0.030647	0.028742	-79442.297
60530	0.001904	0.013954	0.002345	0.018745	0.086630	0.038461	0.026166	0.018226	-79036.580
60540	0.001699	0.012972	0.003430	0.013394	0.104828	0.046119	0.027411	0.027113	-79307.045
60550	0.001811	0.006062	0.002823	0.006130	0.092253	0.040167	0.022560	0.022314	-78998.295
60560	0.001996	0.010636	0.002684	0.003917	0.092858	0.032871	0.021448	0.021215	-78745.252
60570	0.001097	0.005397	0.002684	0.006147	0.089800	0.034347	0.021448	0.021215	-79291.721
60580	0.005701	0.003565	0.003149	0.006788	0.106053	0.040997	0.025164	0.024890	-79220.691
60590	0.002158	0.004081	0.002925	0.005218	0.108732	0.035310	0.023375	0.023121	-79107.330
60600	0.001426	0.004880	0.002001	0.013975	0.076990	0.031876	0.015990	0.015816	-79110.251
60610	0.001672	0.006578	0.002559	0.025980	0.103880	0.042917	0.020452	0.019978	-79406.506
60620	0.000970	0.003523	0.001522	0.034442	0.103472	0.036315	0.019591	0.015103	-79180.505
60630	0.001247	0.004195	0.001478	0.032352	0.092148	0.034960	0.019027	0.013872	-79312.921
60640	0.002102	0.002718	0.001937	0.022448	0.103028	0.043961	0.024926	0.022910	-79189.832
60650	0.001081	0.003159	0.001779	0.006805	0.111061	0.041291	0.025104	0.024622	-78765.181
60660	0.001092	0.002096	0.001709	0.006446	0.091090	0.043760	0.023101	0.022658	-78992.729
60670	0.000992	0.003228	0.002539	0.005970	0.103900	0.040131	0.024741	0.024266	-79231.353
60680	0.001024	0.004212	0.002770	0.017118	0.120027	0.041437	0.027203	0.025550	-79081.186
60690	0.001245	0.010274	0.002860	0.022043	0.103207	0.040186	0.023521	0.022415	-78975.470
60700	0.001118	0.006982	0.002654	0.024999	0.097185	0.039078	0.021828	0.021167	-78997.837
60710	0.000856	0.008663	0.002310	0.027512	0.089850	0.038174	0.019001	0.016234	-79134.619
60720	0.000898	0.002656	0.003398	0.028490	0.091977	0.039854	0.019551	0.018833	-78241.895
60730	0.002169	0.002431	0.003552	0.108352	0.101195	0.044698	0.020442	0.004285	-79274.940
60740	0.004177	0.003173	0.003676	0.038572	0.100391	0.043141	0.020863	0.014249	-79646.351
60750	0.004649	0.003396	0.005287	0.052689	0.107926	0.034210	0.017484	0.009125	-79286.325
60760	0.005525	0.005253	0.005370	0.053988	0.106039	0.032686	0.017758	0.013085	-78704.336
60770	0.004451	0.003537	0.004401	0.038194	0.092127	0.035144	0.014554	0.013747	-79233.719
60780	0.001573	0.003537	0.008549	0.027542	0.085380	0.039612	0.012027	0.010081	-79669.507
60790	0.001633	0.003033	0.009943	0.020366	0.091201	0.049423	0.013094	0.010950	-78763.779
