Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
75460	0.005437	0.004433	0.010231	0.005996	0.003069	0.002738	0.004941	0.004901	0.002733	0.045380	0.032268	0.021831	0.016545	0.006815	0.016418	0.001562	0.006815	0.399385	0.074894	-93565.679
75470	0.004161	0.002132	0.007774	0.001724	0.004358	0.006076	0.002390	0.002654	0.002081	0.038051	0.030952	0.019005	0.018118	0.007813	0.012897	0.001674	0.007813	0.444062	0.115877	-93581.025
75480	0.003437	0.003482	0.002511	0.010660	0.003035	0.002558	0.002570	0.002993	0.002566	0.032763	0.022103	0.018724	0.016470	0.003728	0.015192	0.009173	0.003728	0.569773	0.250735	-93808.716
75490	0.003344	0.002914	0.002023	0.014593	0.008178	0.005643	0.002244	0.003061	0.004275	0.039798	0.027533	0.024541	0.022917	0.005303	0.012947	0.012908	0.005303	0.419511	0.124923	-95769.275
75500	0.004604	0.004699	0.002483	0.005166	0.010001	0.001807	0.007322	0.006764	0.004250	0.049535	0.032656	0.029044	0.027471	0.016100	0.028074	0.004269	0.016100	0.419511	0.223526	-95734.827
75510	0.002036	0.005642	0.004195	0.004567	0.002907	0.001966	0.002957	0.001350	0.004393	0.057051	0.039757	0.035167	0.034264	0.017205	0.033828	0.001365	0.017205	0.334440	0.187320	-93602.133
75520	0.002940	0.002302	0.003976	0.002977	0.001806	0.001832	0.004961	0.003379	0.005993	0.054073	0.042344	0.033331	0.032602	0.015374	0.019438	0.001293	0.015374	0.550490	0.570065	-95334.387
75530	0.003173	0.003746	0.002744	0.002168	0.003672	0.005423	0.009070	0.004720	0.009627	0.059894	0.045440	0.037408	0.036112	0.014028	0.015311	0.005809	0.014028	0.537219	0.516818	-93746.431
75540	0.003794	0.004732	0.005301	0.004502	0.003602	0.004512	0.009725	0.010559	0.004239	0.065221	0.048194	0.041046	0.036374	0.012500	0.016673	0.003354	0.012500	0.537229	0.752719	-94444.174
75550	0.002170	0.004934	0.001372	0.003866	0.003756	0.003697	0.003128	0.001315	0.004221	0.068004	0.050250	0.047704	0.040574	0.013034	0.017384	0.017189	0.013034	0.590486	0.737236	-95868.645
75560	0.000811	0.005291	0.003675	0.007133	0.001888	0.003315	0.006726	0.010282	0.004356	0.055580	0.042407	0.039551	0.031953	0.012037	0.014257	0.006340	0.012037	0.488108	0.759900	-91904.766
75570	0.001655	0.006791	0.002115	0.010447	0.001832	0.003336	0.004606	0.003360	0.004485	0.062208	0.041155	0.038392	0.029883	0.011682	0.013398	0.012843	0.011682	0.451465	0.680840	-94064.399
75580	0.002350	0.006783	0.004209	0.019334	0.002482	0.002813	0.003099	0.004397	0.005739	0.086711	0.057635	0.052922	0.050141	0.017501	0.018762	0.016157	0.017501	0.451465	0.601394	-93952.945
75590	0.002412	0.006854	0.001601	0.013654	0.004021	0.004524	0.007037	0.028134	0.015796	0.084102	0.057194	0.055650	0.052022	0.017390	0.018644	0.002213	0.017390	0.665894	0.675884	-89795.033
75600	0.001522	0.005646	0.001199	0.002962	0.003027	0.003723	0.002849	0.017529	0.002029	0.055683	0.037793	0.036175	0.034443	0.010488	0.011505	0.009782	0.010488	0.848427	0.793548	-93975.834
75610	0.001815	0.007686	0.001030	0.004118	0.004120	0.010323	0.003797	0.004243	0.009691	0.078483	0.051446	0.051064	0.046212	0.014374	0.015662	0.002914	0.014374	0.722384	0.587677	-93315.645
75620	0.003877	0.011501	0.001758	0.007119	0.002952	0.013187	0.003297	0.001456	0.001784	0.135677	0.088937	0.088277	0.079889	0.024849	0.027076	0.017838	0.024849	0.714471	0.633712	-93607.998
75630	0.002976	0.007460	0.000685	0.007442	0.002317	0.005905	0.003204	0.003339	0.001451	0.062819	0.041178	0.040872	0.036989	0.009807	0.013161	0.008616	0.009807	0.521607	0.586630	-95828.636
75640	0.002972	0.007449	0.000676	0.016122	0.004661	0.002509	0.005346	0.002886	0.010171	0.062726	0.041117	0.040854	0.033174	0.007000	0.023482	0.014014	0.007000	0.611737	0.383814	-93614.822
75650	0.002444	0.002709	0.001337	0.005180	0.002006	0.002333	0.001852	0.001867	0.006156	0.033780	0.022143	0.021587	0.019453	0.004275	0.010751	0.006182	0.004275	0.611737	0.500494	-97305.497
75660	0.003122	0.002989	0.002527	0.007732	0.002793	0.002376	0.001634	0.004887	0.003900	0.037636	0.024580	0.022948	0.021289	0.005192	0.012738	0.005927	0.005192	0.611737	0.469378	-95809.567
75670	0.002258	0.002886	0.003804	0.003459	0.004084	0.001875	0.001430	0.007127	0.005120	0.027214	0.017071	0.015580	0.013012	0.006113	0.015436	0.005813	0.006113	0.565640	0.458890	-96391.635
75680	0.002954	0.004281	0.003966	0.004217	0.001606	0.003522	0.003850	0.011611	0.002714	0.032946	0.020312	0.018537	0.016497	0.007941	0.013327	0.003916	0.007941	0.555760	0.455722	-95627.507
75690	0.003416	0.004786	0.002653	0.004230	0.002482	0.002327	0.004242	0.002966	0.003783	0.043904	0.027216	0.024478	0.023962	0.007071	0.020981	0.009451	0.007071	0.563110	0.455722	-96426.496
75700	0.002235	0.002757	0.001968	0.007224	0.001220	0.002412	0.002246	0.003400	0.003653	0.027254	0.015679	0.014048	0.013499	0.007100	0.008389	0.002242	0.007100	0.665605	0.636111	-97936.217
75710	0.003481	0.002382	0.002926	0.016969	0.001877	0.003205	0.006855	0.005884	0.005739	0.041717	0.024196	0.021546	0.018611	0.010923	0.012353	0.001866	0.010923	0.683572	0.579573	-96225.645
75720	0.003990	0.002611	0.003284	0.006179	0.002330	0.002467	0.003813	0.004003	0.003189	0.051780	0.030615	0.026483	0.021842	0.014386	0.017032	0.013697	0.014386	0.864417	0.319589	-91624.391
75730	0.004506	0.002852	0.003566	0.005138	0.002793	0.002018	0.006391	0.003783	0.005348	0.058480	0.034577	0.029999	0.027686	0.014363	0.019507	0.004399	0.014363	0.862730	0.319589	-93471.551
75740	0.003991	0.001563	0.003603	0.002479	0.003357	0.003587	0.011348	0.001243	0.002878	0.069820	0.039523	0.035950	0.034095	0.022102	0.027092	0.001128	0.022102	0.952714	0.290723	-93527.559
75750	0.004442	0.001550	0.001948	0.006987	0.007310	0.004003	0.005642	0.001247	0.002971	0.077717	0.043994	0.040017	0.024807	0.011727	0.024575	0.001367	0.011727	0.804987	0.358697	-90557.409
75760	0.003108	0.002977	0.002058	0.002839	0.008458	0.003243	0.003809	0.003758	0.005903	0.059298	0.033567	0.028970	0.023184	0.010719	0.020441	0.018389	0.010719	0.590497	0.282294	-96452.921
75770	0.001170	0.002221	0.005502	0.004384	0.004080	0.002304	0.003754	0.005501	0.002191	0.048863	0.024564	0.019586	0.013277	0.011545	0.014636	0.009157	0.011545	0.307407	0.382455	-92749.240
75780	0.001801	0.001444	0.006388	0.003505	0.001666	0.003095	0.002904	0.009801	0.003401	0.054906	0.027602	0.020358	0.016850	0.010546	0.018447	0.009949	0.010546	0.201126	0.116938	-93885.675
75790	0.001627	0.001608	0.004003	0.006068	0.002787	0.006429	0.002353	0.002754	0.005024	0.077280	0.038850	0.028299	0.025770	0.019577	0.023951	0.013496	0.019577	0.281076	0.052392	-95109.934
75800	0.002916	0.001811	0.004281	0.003825	0.005461	0.006530	0.004466	0.002862	0.003159	0.087065	0.043770	0.031882	0.031280	0.021747	0.024191	0.000847	0.021747	0.281076	0.059754	-92733.603
75810	0.002599	0.000881	0.003815	0.004850	0.004344	0.004259	0.004581	0.004370	0.002004	0.077589	0.045675	0.028412	0.027843	0.017345	0.023211	0.000755	0.017345	0.150182	0.032785	-92786.752
75820	0.003569	0.002067	0.004161	0.002444	0.004839	0.003751	0.005749	0.002256	0.006891	0.088508	0.047897	0.032411	0.030018	0.016924	0.027127	0.001839	0.016924	0.038054	0.076934	-94381.737
75830	0.001869	0.001389	0.001905	0.004316	0.004085	0.001523	0.005367	0.003640	0.003647	0.049689	0.034007	0.018073	0.016356	0.008663	0.012069	0.002751	0.008663	0.022551	0.039443	-90620.857
75840	0.002725	0.002026	0.002678	0.004462	0.001027	0.006787	0.004499	0.002487	0.004140	0.072456	0.049589	0.026354	0.015345	0.001727	0.012086	0.010088	0.001727	0.022551	0.010789	-95548.151
75850	0.007832	0.004610	0.004395	0.003707	0.014366	0.002372	0.002394	0.004903	0.003043	0.118947	0.088975	0.043263	0.031176	0.002835	0.037873	0.025439	0.002835	0.022551	0.010789	-94097.020
75860	0.006368	0.003273	0.003960	0.002200	0.005358	0.002720	0.004191	0.002043	0.001658	0.103209	0.091240	0.038976	0.020287	0.016486	0.034120	0.001047	0.016486	0.022551	0.010789	-92759.047
75870	0.003246	0.001345	0.002003	0.001483	0.002838	0.004912	0.006819	0.002476	0.001449	0.052157	0.046150	0.019714	0.013609	0.001091	0.013104	0.000597	0.001091	0.154865	0.010789	-91120.295
75880	0.003712	0.001538	0.002453	0.001604	0.006571	0.005723	0.012038	0.006130	0.002518	0.059645	0.052776	0.022632	0.016680	0.001001	0.017105	0.000698	0.001001	0.439267	0.061677	-94426.556
75890	0.006959	0.002884	0.005431	0.003829	0.005855	0.002763	0.003540	0.004400	0.005632	0.111806	0.098930	0.042423	0.028488	0.001876	0.031082	0.004023	0.001876	0.400166	0.061677	-92230.792
75900	0.006919	0.013168	0.006024	0.005214	0.021741	0.003179	0.003591	0.007076	0.001469	0.103034	0.069629	0.039840	0.012650	0.003340	0.025584	0.001878	0.003340	0.609770	0.078171	-91879.805
75910	0.005170	0.011101	0.002581	0.001430	0.013850	0.005293	0.003289	0.004001	0.002584	0.076987	0.053943	0.035295	0.021963	0.000897	0.009623	0.009284	0.000897	0.598511	0.023030	-92511.562
75920	0.002514	0.010637	0.002846	0.003950	0.002808	0.003222	0.001501	0.002766	0.004260	0.073343	0.051400	0.032399	0.010711	0.002329	0.012243	0.004130	0.002329	0.748173	0.023030	-94050.895
75930	0.001977	0.008374	0.002203	0.003720	0.003035	0.002864	0.005136	0.003782	0.003174	0.069073	0.048176	0.036618	0.010088	0.004457	0.014575	0.002426	0.004457	0.678522	0.023030	-95064.277
75940	0.001938	0.004255	0.002719	0.001922	0.002381	0.013362	0.005540	0.004439	0.003100	0.067706	0.057749	0.037388	0.015721	0.004256	0.011948	0.009768	0.004256	0.799440	0.023030	-93908.622
75950	0.003301	0.005427	0.004635	0.001840	0.014823	0.004964	0.003153	0.003020	0.005918	0.100512	0.090683	0.053394	0.029509	0.017820	0.036077	0.004509	0.017820	0.825274	0.023030	-93019.611
75960	0.002576	0.005652	0.002933	0.003206	0.005513	0.004837	0.004602	0.008045	0.005391	0.067636	0.051732	0.034810	0.015230	0.005289	0.020292	0.007039	0.005289	0.698408	0.023030	-91468.670
75970	0.003021	0.010625	0.002749	0.002582	0.003816	0.003962	0.008067	0.002747	0.002460	0.067719	0.046466	0.032249	0.015249	0.005541	0.025582	0.003634	0.005541	0.479300	0.063941	-95296.715
75980	0.003303	0.015450	0.003044	0.002097	0.002490	0.002975	0.003191	0.002992	0.024718	0.107671	0.075332	0.053291	0.042721	0.037432	0.046999	0.006278	0.037432	0.387685	0.067467	-96098.907
75990	0.001462	0.006786	0.001585	0.002155	0.004239	0.004768	0.003815	0.007250	0.010456	0.058777	0.040140	0.029246	0.013931	0.006550	0.021291	0.005991	0.006550	0.506107	0.165334	-96044.534
76000	0.001841	0.005449	0.002050	0.001783	0.003256	0.004233	0.003774	0.004072	0.006917	0.058196	0.042257	0.031670	0.022495	0.020251	0.026367	0.006611	0.020251	0.517721	0.462100	-93446.513
76010	0.002141	0.004484	0.002551	0.002044	0.005139	0.004678	0.001915	0.004422	0.001675	0.075754	0.063297	0.039887	0.029836	0.026360	0.034031	0.022631	0.026360	0.284707	0.403615	-92404.219
76020	0.007779	0.009820	0.006039	0.004275	0.011253	0.004673	0.006873	0.007614	0.006948	0.165893	0.138614	0.087348	0.064915	0.057726	0.079250	0.008090	0.057726	0.577354	0.392544	-95474.726
76030	0.001394	0.003226	0.001879	0.005035	0.003816	0.004066	0.012734	0.006794	0.005264	0.053235	0.047544	0.030107	0.022012	0.019574	0.026246	0.005476	0.019574	0.281560	0.590927	-95201.302
76040	0.002178	0.001857	0.002647	0.002436	0.005959	0.003647	0.001309	0.006935	0.004793	0.083136	0.076373	0.049190	0.035210	0.030569	0.044886	0.022495	0.030569	0.281560	0.494326	-92882.705
76050	0.002761	0.002226	0.002491	0.005774	0.015111	0.004649	0.007122	0.002720	0.006720	0.107714	0.101812	0.066020	0.042501	0.016520	0.058080	0.032648	0.016520	0.290848	0.405466	-92682.179
76060	0.002110	0.001775	0.003421	0.002913	0.009602	0.010043	0.001382	0.002876	0.003562	0.082337	0.076694	0.046814	0.029190	0.013276	0.031052	0.017080	0.013276	0.111037	0.540193	-94283.401
76070	0.003592	0.001860	0.003146	0.001824	0.006384	0.004469	0.007898	0.006792	0.009443	0.086288	0.080375	0.049061	0.028086	0.023547	0.039648	0.006899	0.023547	0.097466	0.585504	-94428.083
76080	0.003378	0.009287	0.004383	0.009932	0.006005	0.003861	0.005290	0.001791	0.002738	0.081162	0.075420	0.043149	0.024527	0.016666	0.029069	0.006789	0.016666	0.086027	0.430697	-97083.506
76090	0.001464	0.003989	0.004121	0.004399	0.004195	0.005022	0.002397	0.003917	0.003430	0.056705	0.053163	0.027464	0.019704	0.012699	0.018032	0.010360	0.012699	0.102863	0.406845	-93348.942
76100	0.001540	0.005363	0.003208	0.001887	0.004067	0.002728	0.003077	0.004365	0.001783	0.054973	0.051539	0.026625	0.016110	0.013397	0.023332	0.012966	0.013397	0.229763	0.429832	-94597.419
76110	0.001675	0.008753	0.003382	0.007659	0.005247	0.003070	0.003828	0.005780	0.008797	0.070920	0.066593	0.034349	0.015550	0.007535	0.029316	0.013421	0.007535	0.020177	0.548834	-94349.996
76120	0.002008	0.016006	0.008580	0.006672	0.002620	0.001953	0.004268	0.004500	0.001887	0.080270	0.075372	0.038877	0.017600	0.012291	0.035230	0.016753	0.012291	0.087503	0.399973	-93699.394
76130	0.001796	0.007791	0.007420	0.001442	0.002089	0.007644	0.020133	0.002772	0.001090	0.069416	0.064704	0.033621	0.012715	0.007991	0.014090	0.004179	0.007991	0.066058	0.590552	-94121.878
76140	0.001972	0.005056	0.002427	0.002305	0.003088	0.002463	0.013255	0.003851	0.001713	0.031911	0.029745	0.015456	0.004657	0.001700	0.013081	0.002825	0.001700	0.502971	0.493563	-92549.437
76150	0.001549	0.007284	0.002458	0.001810	0.006093	0.002760	0.004502	0.003163	0.008730	0.025067	0.023717	0.013612	0.003658	0.002483	0.006236	0.000884	0.002483	0.432687	0.447985	-102551.147
76160	0.003011	0.008848	0.004002	0.003149	0.004670	0.001242	0.004071	0.003090	0.007148	0.048977	0.047230	0.031735	0.007147	0.003552	0.022940	0.004353	0.003552	0.314368	0.597943	-91816.820
76170	0.003695	0.013191	0.002874	0.003100	0.003284	0.009768	0.002662	0.001694	0.004831	0.060105	0.059147	0.045616	0.008771	0.004737	0.026491	0.008370	0.004737	0.314368	0.891695	-93928.419
76180	0.003391	0.010560	0.003616	0.004354	0.001046	0.003327	0.005751	0.001490	0.003222	0.058909	0.057969	0.045642	0.008597	0.005714	0.011084	0.005225	0.005714	0.241519	0.801208	-95236.736
76190	0.002342	0.005553	0.002567	0.002761	0.000723	0.003958	0.002782	0.002664	0.003274	0.040698	0.040049	0.030970	0.005939	0.003764	0.007670	0.005633	0.003764	0.503427	0.442881	-96030.939
76200	0.002526	0.010881	0.002402	0.002977	0.001361	0.003390	0.020468	0.006015	0.001877	0.043878	0.040056	0.026339	0.006403	0.003671	0.017419	0.004063	0.003671	0.514391	0.517319	-97573.711
76210	0.003702	0.007839	0.008604	0.002731	0.001995	0.002540	0.002716	0.003618	0.003099	0.064314	0.057347	0.034656	0.009757	0.001840	0.028403	0.009755	0.001840	0.531746	0.596022	-90982.281
76220	0.003698	0.005152	0.004212	0.001685	0.002088	0.002773	0.004260	0.008552	0.005693	0.064250	0.057290	0.046044	0.009747	0.001696	0.031814	0.001468	0.001696	0.423177	0.440993	-94103.467
76230	0.004162	0.016092	0.006184	0.001927	0.001684	0.005007	0.021187	0.001514	0.006996	0.073579	0.068422	0.059504	0.011147	0.002323	0.024776	0.004091	0.002323	0.381192	0.669602	-93276.691
76240	0.001993	0.010538	0.007359	0.001906	0.001939	0.001427	0.002083	0.001588	0.004631	0.054144	0.049016	0.044146	0.009291	0.001978	0.028934	0.007687	0.001978	0.349314	0.358844	-99145.147
76250	0.002378	0.004702	0.008203	0.003313	0.005208	0.004914	0.005115	0.005155	0.003857	0.057989	0.055449	0.046092	0.009951	0.004388	0.037249	0.006985	0.004388	0.506041	0.533056	-93711.581
76260	0.001503	0.008311	0.005370	0.002953	0.005725	0.007803	0.000963	0.009789	0.001851	0.040181	0.031764	0.026338	0.005954	0.002992	0.015736	0.005557	0.002992	0.436936	0.584236	-93563.478
76270	0.003029	0.001951	0.004913	0.003244	0.005226	0.010312	0.002429	0.011930	0.001943	0.036680	0.032211	0.023586	0.005435	0.003229	0.015394	0.004711	0.003229	0.495731	0.471966	-93442.370
76280	0.003482	0.001436	0.004769	0.004435	0.009894	0.002035	0.003593	0.003613	0.002388	0.043741	0.040098	0.027930	0.006481	0.005953	0.025474	0.004766	0.005953	0.495731	0.393819	-96050.471
76290	0.003863	0.001811	0.006126	0.002798	0.005549	0.003919	0.002051	0.002051	0.010465	0.048517	0.042155	0.030980	0.007189	0.006488	0.021877	0.002326	0.006488	0.468137	0.485664	-97358.858
76300	0.003151	0.001554	0.006141	0.002900	0.002610	0.001316	0.002888	0.002331	0.002102	0.050273	0.046201	0.032208	0.007449	0.007078	0.028314	0.004483	0.007078	0.506474	0.485664	-93206.683
76310	0.004942	0.003187	0.004640	0.003039	0.001528	0.005905	0.005401	0.002124	0.001870	0.057698	0.044748	0.036803	0.008549	0.008343	0.022870	0.007974	0.008343	0.438126	0.556369	-96568.859
76320	0.006870	0.003685	0.005337	0.005157	0.002349	0.027109	0.003458	0.003508	0.001588	0.076677	0.063084	0.052731	0.011813	0.011528	0.016091	0.007123	0.011528	0.510943	0.504797	-92265.305
76330	0.006335	0.002194	0.005324	0.002648	0.002351	0.002076	0.004557	0.005948	0.002713	0.039363	0.034443	0.025128	0.006064	0.005951	0.015089	0.004641	0.005951	0.543538	0.660444	-91954.058
76340	0.007944	0.002744	0.006227	0.003504	0.001854	0.002957	0.002474	0.007675	0.006772	0.049361	0.043040	0.030312	0.007605	0.007462	0.019115	0.006779	0.007462	0.698413	0.583814	-94190.948
76350	0.004650	0.002725	0.003382	0.002163	0.004186	0.004153	0.003877	0.002098	0.001509	0.028891	0.025622	0.017742	0.004451	0.003501	0.008410	0.000542	0.003501	0.711893	0.515872	-97651.982
76360	0.003122	0.005710	0.004577	0.002375	0.002177	0.007456	0.013311	0.004266	0.011327	0.034809	0.028447	0.023011	0.005060	0.003929	0.017750	0.000193	0.003929	0.694210	0.572935	-95150.140
76370	0.003006	0.005767	0.002995	0.002833	0.002541	0.003293	0.011754	0.002901	0.003275	0.035402	0.030013	0.025889	0.005146	0.004617	0.024702	0.001756	0.004617	0.611184	0.418598	-94146.682
76380	0.007155	0.003904	0.003220	0.004835	0.004579	0.003686	0.004143	0.006308	0.004907	0.053651	0.047525	0.040075	0.007799	0.004192	0.038346	0.005584	0.004192	0.629783	0.568845	-94342.054
76390	0.003201	0.001741	0.003685	0.002437	0.008900	0.008986	0.004656	0.002569	0.002815	0.030780	0.026310	0.022627	0.004474	0.001836	0.021999	0.003962	0.001836	0.439561	0.562946	-93345.173
76400	0.002226	0.001541	0.002955	0.002758	0.002041	0.003893	0.001929	0.002341	0.007209	0.023134	0.019622	0.016975	0.003363	0.002091	0.016534	0.002863	0.002091	0.577010	0.302212	-98618.135
76410	0.003645	0.003741	0.002124	0.005546	0.009238	0.008116	0.009534	0.003380	0.002864	0.037879	0.031783	0.028239	0.005260	0.004478	0.027073	0.003054	0.004478	0.413098	0.468671	-95164.035
76420	0.002281	0.002770	0.001889	0.003470	0.006931	0.002579	0.002588	0.005593	0.002078	0.023698	0.019522	0.017287	0.003291	0.000787	0.016937	0.003037	0.000787	0.617979	0.468671	-92144.704
76430	0.002610	0.003154	0.002227	0.003377	0.004482	0.004885	0.003781	0.001658	0.003507	0.027124	0.022344	0.019915	0.003609	0.002546	0.019386	0.000971	0.002546	0.489259	0.552051	-96628.343
76440	0.001782	0.002257	0.002049	0.007021	0.006798	0.009364	0.004531	0.001898	0.003371	0.027124	0.022823	0.020029	0.003609	0.002386	0.014228	0.002818	0.002386	0.774656	0.558704	-93351.433
76450	0.001462	0.002926	0.001642	0.005761	0.002724	0.006423	0.004828	0.011314	0.001599	0.022255	0.017539	0.016039	0.002961	0.001733	0.012545	0.002370	0.001733	0.445653	0.559362	-96983.246
76460	0.002822	0.003369	0.003130	0.007248	0.002972	0.005565	0.010190	0.006608	0.002078	0.027999	0.022164	0.020840	0.003725	0.002319	0.018877	0.002376	0.002319	0.504343	0.468844	-94526.558
76470	0.001678	0.001389	0.002144	0.005012	0.002052	0.005328	0.006870	0.004479	0.002187	0.019362	0.017720	0.013381	0.002576	0.001767	0.011954	0.001232	0.001767	0.677582	0.639548	-98046.290
76480	0.003945	0.003749	0.006249	0.014303	0.003621	0.003982	0.020510	0.008697	0.003410	0.035148	0.029453	0.025847	0.004676	0.000711	0.024933	0.003891	0.000711	0.768352	0.424885	-96950.996
76490	0.003129	0.002779	0.001929	0.014323	0.003915	0.007218	0.002281	0.009319	0.002565	0.027881	0.023519	0.021531	0.003709	0.001183	0.019171	0.002462	0.001183	0.877739	0.456467	-92581.423
76500	0.001953	0.004130	0.001799	0.013739	0.004187	0.001904	0.003266	0.002609	0.016823	0.029817	0.025153	0.022043	0.003967	0.001498	0.017107	0.002643	0.001498	0.750958	0.517703	-91559.814
76510	0.001339	0.001941	0.003358	0.013234	0.007959	0.005429	0.009137	0.005340	0.005345	0.030310	0.026321	0.017578	0.004493	0.002334	0.006800	0.002203	0.002334	0.764535	0.517703	-96001.470
76520	0.001969	0.004247	0.003486	0.008167	0.001235	0.003671	0.010603	0.006280	0.008720	0.027317	0.019726	0.013795	0.003902	0.003284	0.005976	0.000186	0.003284	0.905424	0.226973	-92646.473
76530	0.001727	0.005001	0.003636	0.004075	0.006206	0.005911	0.009371	0.004538	0.004378	0.024620	0.017353	0.011464	0.007775	0.002563	0.005614	0.000131	0.002563	0.756087	0.060639	-92766.224
76540	0.001831	0.013484	0.003854	0.003081	0.006577	0.003244	0.008510	0.007628	0.003032	0.026091	0.018398	0.012149	0.009936	0.003537	0.007681	0.000114	0.003537	0.857887	0.381416	-96226.229
76550	0.001778	0.028566	0.001562	0.020011	0.005660	0.001992	0.002443	0.007124	0.005028	0.027088	0.016778	0.012865	0.007573	0.005253	0.010463	0.000416	0.005253	0.785280	0.420125	-97666.756
76560	0.001397	0.011539	0.001968	0.009178	0.002452	0.002123	0.002227	0.009485	0.002044	0.021290	0.012722	0.009835	0.006576	0.004494	0.006124	0.001070	0.004494	0.809572	0.333502	-95634.830
76570	0.002017	0.009096	0.002083	0.003503	0.002146	0.003130	0.002317	0.001568	0.012137	0.030729	0.018455	0.015296	0.014478	0.005822	0.008408	0.001396	0.005822	0.481118	0.409351	-93425.885
76580	0.003067	0.007814	0.003549	0.008249	0.004047	0.003671	0.003527	0.003726	0.004649	0.046727	0.028063	0.023114	0.022015	0.011387	0.015277	0.002122	0.011387	0.439221	0.291925	-88941.806
76590	0.002551	0.010423	0.001503	0.010461	0.002837	0.002599	0.004013	0.002853	0.006036	0.046385	0.028353	0.024949	0.020881	0.003510	0.018888	0.004377	0.003510	0.236413	0.180114	-91817.141
76600	0.003118	0.004749	0.002325	0.005521	0.002324	0.003233	0.006373	0.002772	0.017251	0.070472	0.040446	0.035652	0.031723	0.005007	0.031567	0.015941	0.005007	0.092702	0.180114	-93779.467
76610	0.004050	0.002205	0.006616	0.017273	0.001712	0.002284	0.005040	0.007845	0.003125	0.072891	0.041834	0.036568	0.027999	0.007529	0.033800	0.022368	0.007529	0.053703	0.239730	-93325.674
76620	0.003496	0.001889	0.010395	0.003113	0.001806	0.002229	0.001264	0.004513	0.002961	0.062253	0.035842	0.029387	0.026214	0.003422	0.022340	0.019217	0.003422	0.074289	0.258121	-97366.592
76630	0.002738	0.002723	0.004694	0.002977	0.001564	0.002550	0.004311	0.004470	0.002048	0.067724	0.038992	0.035347	0.031304	0.024606	0.028893	0.012104	0.024606	0.102677	0.206526	-91851.897
76640	0.001264	0.001600	0.006306	0.008867	0.003574	0.003439	0.005226	0.002565	0.002383	0.035931	0.020687	0.018059	0.012600	0.005752	0.012400	0.001692	0.005752	0.297227	0.192549	-95137.066
76650	0.001357	0.002584	0.004569	0.003081	0.006756	0.001280	0.002489	0.002846	0.004384	0.035748	0.018679	0.016653	0.013003	0.005340	0.014069	0.012542	0.005340	0.393686	0.246918	-92034.287
76660	0.002180	0.003515	0.008162	0.007880	0.003497	0.001826	0.012364	0.003206	0.001534	0.043160	0.022963	0.018721	0.014301	0.003327	0.015746	0.010269	0.003327	0.477228	0.106832	-94864.063
76670	0.002497	0.003337	0.004170	0.005882	0.007607	0.002836	0.005447	0.001853	0.004793	0.040937	0.023096	0.021583	0.011791	0.002436	0.011788	0.000795	0.002436	0.618009	0.033540	-95153.158
76680	0.001498	0.005799	0.024368	0.003194	0.007410	0.004647	0.002482	0.001807	0.002007	0.071130	0.040130	0.029440	0.026386	0.009631	0.020000	0.002118	0.009631	0.238888	0.033540	-93972.713
76690	0.002361	0.010809	0.007540	0.003198	0.004076	0.001562	0.002919	0.002868	0.003956	0.081523	0.045994	0.039464	0.025493	0.013731	0.032917	0.020373	0.013731	0.048293	0.132930	-95668.383
76700	0.002665	0.003604	0.006390	0.002503	0.003556	0.002179	0.003783	0.005094	0.008501	0.066747	0.036997	0.030858	0.022747	0.010294	0.020799	0.007331	0.010294	0.281465	0.110441	-95445.188
76710	0.005329	0.003307	0.011538	0.001818	0.004025	0.006570	0.003028	0.002978	0.004190	0.091191	0.056618	0.045310	0.026220	0.007901	0.021642	0.021229	0.007901	0.219299	0.377634	-99283.301
76720	0.002641	0.002081	0.007424	0.003161	0.004762	0.003851	0.015125	0.002792	0.002819	0.070734	0.045373	0.038325	0.029554	0.008372	0.020677	0.012395	0.008372	0.122075	0.401557	-94800.440
76730	0.002136	0.001242	0.003630	0.002514	0.002529	0.002473	0.006084	0.008253	0.004542	0.042212	0.027077	0.025524	0.020022	0.009555	0.014039	0.009441	0.009555	0.509832	0.331979	-91636.290
76740	0.003700	0.002749	0.002729	0.002717	0.008941	0.003881	0.003619	0.001421	0.001857	0.073109	0.046298	0.044149	0.027985	0.008846	0.024285	0.015782	0.008846	0.312071	0.265058	-91954.702
76750	0.003225	0.002165	0.001695	0.002767	0.002294	0.003108	0.001757	0.005394	0.010384	0.062243	0.036462	0.034769	0.024805	0.007842	0.014553	0.002108	0.007842	0.249957	0.265058	-93808.350
76760	0.002378	0.001991	0.002597	0.008062	0.001960	0.002502	0.002874	0.003731	0.004477	0.056658	0.031145	0.029423	0.009969	0.005841	0.014922	0.001108	0.005841	0.329903	0.282858	-91962.431
76770	0.003726	0.002950	0.003727	0.003554	0.004771	0.003399	0.009796	0.007069	0.006691	0.083932	0.046137	0.043463	0.025384	0.006765	0.023591	0.011288	0.006765	0.697604	0.230578	-93197.234
76780	0.002469	0.002023	0.001343	0.002566	0.001470	0.002160	0.004758	0.003774	0.007004	0.062106	0.034139	0.033173	0.020095	0.010618	0.024951	0.018747	0.010618	0.697604	0.375698	-94010.666
