Gen	theta_6PmunDintDcelDludDgol	theta_7DintDcelDludDgol	theta_8DcelDludDgol	theta_9DludDgol	tau_6PmunDintDcelDludDgol	tau_7DintDcelDludDgol	tau_8DcelDludDgol	tau_9DludDgol	lnL
59040	0.006347	0.003516	0.002908	0.010171	0.023165	0.017856	0.005257	0.002883	-96718.201
59050	0.007407	0.001879	0.004133	0.013757	0.029532	0.024813	0.006702	0.003675	-94446.359
59060	0.010380	0.002340	0.004710	0.013982	0.036506	0.030425	0.008744	0.007674	-94270.495
59070	0.009776	0.002954	0.002617	0.008538	0.020284	0.016176	0.004859	0.004706	-99167.725
59080	0.010664	0.005011	0.005396	0.003060	0.031489	0.024678	0.007543	0.007305	-96833.705
59090	0.011440	0.003405	0.003852	0.007594	0.015185	0.009502	0.003637	0.003523	-96926.352
59100	0.004882	0.002451	0.003926	0.003104	0.010084	0.005486	0.002100	0.002034	-104927.332
59110	0.006689	0.006038	0.009840	0.017983	0.023808	0.014603	0.004958	0.001128	-95917.743
59120	0.003145	0.005253	0.002758	0.002523	0.009177	0.007248	0.001911	0.001483	-100204.827
59130	0.009674	0.005893	0.005366	0.015831	0.021608	0.016295	0.004587	0.002537	-96490.601
59140	0.010031	0.006677	0.003521	0.013049	0.019473	0.012175	0.004567	0.003994	-96672.480
59150	0.003705	0.005581	0.001424	0.007698	0.009371	0.005859	0.002198	0.001261	-97170.422
59160	0.002879	0.002874	0.001763	0.004233	0.010523	0.008765	0.002567	0.000961	-97560.432
59170	0.003112	0.002897	0.003159	0.003207	0.015513	0.012921	0.005078	0.003764	-98243.860
59180	0.006084	0.004798	0.006319	0.013309	0.035127	0.031896	0.012512	0.009616	-94695.666
59190	0.003352	0.007490	0.001832	0.003918	0.024474	0.018285	0.009463	0.008466	-96108.306
59200	0.003225	0.007366	0.002202	0.004712	0.029421	0.025065	0.011376	0.010748	-95844.289
59210	0.005557	0.005084	0.002327	0.001818	0.038829	0.037110	0.015013	0.014339	-94537.353
59220	0.003343	0.003677	0.005015	0.002122	0.045318	0.043686	0.017491	0.016735	-95033.521
59230	0.002904	0.004354	0.003035	0.001204	0.027423	0.025304	0.010584	0.010126	-92290.414
59240	0.002041	0.002530	0.001765	0.003089	0.019274	0.016866	0.007439	0.006502	-98720.364
59250	0.003345	0.002035	0.001582	0.004886	0.017208	0.015854	0.006667	0.004246	-96529.769
59260	0.005406	0.003461	0.001830	0.020805	0.030315	0.027420	0.015207	0.005876	-97208.752
59270	0.003578	0.002138	0.001373	0.010265	0.023644	0.022158	0.012425	0.006296	-94752.878
59280	0.004248	0.001744	0.000944	0.007675	0.027156	0.025013	0.017831	0.011787	-91211.025
59290	0.002145	0.002975	0.002802	0.005085	0.027563	0.023763	0.016246	0.009833	-95489.561
59300	0.002084	0.005455	0.009807	0.011169	0.026774	0.019124	0.008766	0.007328	-95868.306
59310	0.003321	0.004767	0.010130	0.007061	0.028358	0.020751	0.010046	0.008619	-97530.426
59320	0.002321	0.002338	0.005902	0.008872	0.018764	0.012341	0.006622	0.002334	-96038.780
59330	0.002984	0.001988	0.004888	0.007627	0.033540	0.023197	0.012954	0.009215	-92884.845
59340	0.002288	0.002354	0.004142	0.016155	0.031847	0.016402	0.010677	0.005010	-93609.763
59350	0.002389	0.002184	0.003825	0.006963	0.027948	0.015217	0.012546	0.007707	-97317.029
59360	0.004393	0.002709	0.005682	0.008709	0.029539	0.018881	0.015180	0.012403	-94251.006
59370	0.002179	0.002921	0.005117	0.003261	0.015775	0.009505	0.007642	0.006244	-94672.706
59380	0.002682	0.003949	0.004007	0.009748	0.019419	0.011701	0.009428	0.006554	-95525.131
59390	0.002933	0.006376	0.003736	0.007362	0.019882	0.012387	0.009453	0.007478	-94356.189
59400	0.004564	0.007043	0.005638	0.006572	0.025011	0.013385	0.010620	0.005906	-94633.138
59410	0.002215	0.003678	0.002414	0.006087	0.013682	0.008317	0.007208	0.001337	-97683.039
59420	0.003598	0.010122	0.003975	0.003213	0.026414	0.015652	0.012224	0.008908	-95217.716
59430	0.003341	0.008490	0.004037	0.005508	0.020108	0.013077	0.010150	0.006413	-97185.192
59440	0.002662	0.004912	0.001839	0.005999	0.016940	0.011772	0.010204	0.008394	-94288.364
59450	0.010274	0.007126	0.002508	0.005250	0.023104	0.015704	0.013917	0.011720	-93967.276
59460	0.003607	0.003850	0.002581	0.005361	0.010302	0.006903	0.004815	0.002677	-95620.631
59470	0.003440	0.003788	0.002488	0.006480	0.010302	0.007597	0.004875	0.002685	-97418.924
59480	0.004281	0.005462	0.002554	0.008557	0.015455	0.011396	0.007482	0.006151	-98517.392
59490	0.005838	0.008272	0.001536	0.010616	0.018221	0.013437	0.010329	0.007252	-93111.920
59500	0.007390	0.003526	0.001656	0.006772	0.024251	0.021189	0.014788	0.010554	-94241.775
59510	0.005624	0.002417	0.001845	0.006225	0.022752	0.020189	0.014788	0.011311	-91713.770
59520	0.002313	0.003994	0.003066	0.006714	0.022593	0.020837	0.014685	0.009588	-97351.022
59530	0.003807	0.005681	0.002338	0.008731	0.019763	0.018342	0.011810	0.007335	-97489.002
59540	0.006505	0.006844	0.004267	0.021898	0.038899	0.036198	0.026097	0.020575	-94204.201
59550	0.003643	0.003506	0.002099	0.031340	0.037792	0.037302	0.029202	0.012974	-96219.814
59560	0.004393	0.009108	0.002049	0.057381	0.037775	0.037302	0.029592	0.007689	-97523.937
59570	0.002306	0.006697	0.008190	0.011895	0.023964	0.023657	0.009475	0.008803	-96867.360
59580	0.001778	0.002691	0.003723	0.041272	0.015985	0.015780	0.004936	0.001539	-99677.985
59590	0.002870	0.006642	0.003940	0.032820	0.025800	0.025469	0.007966	0.006956	-101788.274
59600	0.002908	0.007644	0.003082	0.066121	0.042228	0.041686	0.015496	0.008718	-93878.571
59610	0.002023	0.005427	0.002215	0.015890	0.018158	0.017627	0.006663	0.005975	-95435.719
59620	0.001996	0.004690	0.002779	0.015887	0.017910	0.017302	0.006572	0.004347	-94751.105
59630	0.001727	0.002610	0.001750	0.004663	0.015499	0.014974	0.006692	0.006400	-102249.377
59640	0.002356	0.009668	0.002387	0.010940	0.021142	0.020582	0.009128	0.008729	-97478.744
59650	0.004031	0.002769	0.002186	0.011444	0.030473	0.029037	0.013226	0.012572	-94370.802
59660	0.007813	0.004461	0.001734	0.005195	0.033249	0.031078	0.014430	0.013717	-95577.516
59670	0.007715	0.005061	0.001202	0.004216	0.023037	0.021772	0.009998	0.009172	-99167.585
59680	0.005890	0.012010	0.001383	0.012322	0.026685	0.024864	0.011510	0.008199	-101577.580
59690	0.003054	0.007361	0.001459	0.010147	0.027445	0.025448	0.013925	0.008252	-95476.620
59700	0.003554	0.007499	0.002210	0.009151	0.041577	0.038885	0.021095	0.017236	-96099.333
59710	0.003170	0.006667	0.001564	0.008846	0.029417	0.028241	0.014926	0.013872	-93005.674
59720	0.005051	0.012232	0.003122	0.007509	0.056695	0.053618	0.028918	0.028400	-92581.877
59730	0.007500	0.013284	0.002888	0.007246	0.045200	0.044182	0.022923	0.022054	-90281.373
59740	0.003902	0.003304	0.001837	0.007004	0.028747	0.028100	0.014579	0.014148	-96357.293
59750	0.003355	0.004929	0.001667	0.007975	0.021174	0.017658	0.010738	0.009363	-97696.738
59760	0.003655	0.003733	0.003012	0.022847	0.018664	0.015565	0.008635	0.003491	-94391.858
59770	0.007545	0.004091	0.003626	0.006342	0.022470	0.018739	0.010396	0.006611	-98692.648
59780	0.008272	0.005114	0.002540	0.008588	0.018113	0.015106	0.008380	0.005374	-93990.881
59790	0.007577	0.002368	0.001805	0.007777	0.012872	0.011634	0.005955	0.002710	-99277.928
59800	0.005504	0.004824	0.004407	0.006162	0.024460	0.022269	0.011493	0.007981	-100597.080
59810	0.003643	0.004096	0.003316	0.003726	0.011576	0.007933	0.005330	0.003802	-98534.698
59820	0.006681	0.004025	0.003307	0.003850	0.013893	0.009520	0.004647	0.002436	-95751.200
59830	0.009605	0.009560	0.006918	0.004913	0.025503	0.015970	0.007872	0.002896	-96094.149
59840	0.008351	0.008558	0.003473	0.003129	0.017382	0.014859	0.005917	0.002928	-94482.399
59850	0.007481	0.014993	0.002802	0.003625	0.020907	0.015609	0.007117	0.002660	-95685.084
59860	0.004953	0.007411	0.002713	0.002182	0.016846	0.015347	0.005735	0.002983	-96161.025
59870	0.003744	0.008148	0.003840	0.003803	0.014985	0.014059	0.005101	0.002055	-96318.413
59880	0.003367	0.019493	0.003127	0.008676	0.012234	0.008775	0.004154	0.000521	-97169.756
59890	0.004160	0.022323	0.004391	0.005480	0.017180	0.014728	0.005833	0.001568	-98665.716
59900	0.007837	0.033782	0.002139	0.004393	0.027063	0.023941	0.015513	0.002746	-98558.485
59910	0.007882	0.024356	0.001862	0.006304	0.031281	0.027950	0.022068	0.005057	-96008.447
59920	0.004278	0.018435	0.002438	0.003178	0.014922	0.013161	0.006315	0.003564	-95761.144
59930	0.006218	0.029004	0.003433	0.002978	0.021352	0.017961	0.009466	0.007951	-99000.717
59940	0.004130	0.013276	0.003798	0.004366	0.017596	0.016092	0.007947	0.006890	-96844.423
59950	0.004356	0.008964	0.002534	0.004561	0.013626	0.012461	0.005992	0.003079	-102184.058
59960	0.006862	0.012100	0.002164	0.011533	0.016207	0.014063	0.007133	0.002114	-99116.757
59970	0.010939	0.027904	0.003078	0.009873	0.023091	0.017534	0.010165	0.005325	-96985.519
59980	0.002051	0.007154	0.002513	0.003358	0.009873	0.007497	0.003722	0.001540	-100861.099
59990	0.002551	0.010431	0.002225	0.004275	0.012281	0.010458	0.004630	0.002915	-92913.419
60000	0.003230	0.012383	0.003423	0.004500	0.018141	0.015955	0.006681	0.005700	-93485.834
60010	0.004650	0.034809	0.012469	0.009652	0.047557	0.042278	0.015247	0.011905	-96147.501
60020	0.003169	0.030247	0.005382	0.006380	0.032417	0.030294	0.010393	0.009070	-95541.111
60030	0.002490	0.016481	0.004228	0.003572	0.025468	0.023672	0.008165	0.007125	-96701.575
60040	0.002574	0.026982	0.003412	0.021630	0.026322	0.022762	0.007355	0.001564	-92781.983
60050	0.002898	0.019445	0.002313	0.001695	0.022076	0.020320	0.007468	0.005012	-95028.976
60060	0.003372	0.024624	0.002413	0.002110	0.034939	0.033903	0.014124	0.006693	-94250.997
60070	0.003169	0.035287	0.002300	0.003198	0.049779	0.049350	0.020980	0.015120	-94217.821
60080	0.001646	0.033664	0.003413	0.003640	0.039166	0.037580	0.014597	0.011022	-96480.319
60090	0.002111	0.035725	0.006971	0.002899	0.050216	0.049261	0.022000	0.012410	-96406.545
60100	0.001268	0.030676	0.003808	0.001766	0.036415	0.034587	0.017277	0.014546	-95229.828
60110	0.001403	0.023087	0.002116	0.002566	0.030981	0.030710	0.014970	0.011452	-94235.767
60120	0.001567	0.026677	0.002742	0.010171	0.034610	0.034379	0.019924	0.003606	-96079.256
60130	0.002341	0.022123	0.003585	0.004513	0.051704	0.049738	0.030710	0.018617	-97906.788
60140	0.001562	0.014680	0.002384	0.002181	0.034495	0.033893	0.021856	0.017572	-91321.685
60150	0.002225	0.019905	0.001560	0.002574	0.036539	0.034248	0.027196	0.019131	-90863.569
60160	0.003447	0.019187	0.005326	0.003118	0.038647	0.035119	0.024873	0.018671	-94758.467
60170	0.001508	0.007750	0.002969	0.002229	0.022046	0.019035	0.012158	0.004612	-95832.468
60180	0.002417	0.011747	0.006069	0.005540	0.046095	0.041552	0.026955	0.012269	-93734.142
60190	0.001813	0.004294	0.001954	0.004150	0.034583	0.031290	0.025362	0.004246	-95314.370
60200	0.003597	0.007587	0.002121	0.002888	0.058414	0.052305	0.037657	0.013864	-94200.958
60210	0.002675	0.005759	0.002412	0.002054	0.042787	0.040851	0.020850	0.009249	-97062.521
60220	0.002762	0.014868	0.001547	0.004623	0.037784	0.033591	0.017966	0.007554	-97878.200
60230	0.002521	0.013468	0.001027	0.001943	0.041356	0.035685	0.020951	0.014868	-92167.092
60240	0.001738	0.006592	0.002137	0.002096	0.029511	0.025587	0.009352	0.006991	-96979.605
60250	0.004164	0.002074	0.002944	0.007951	0.054622	0.052746	0.017043	0.010644	-93000.558
60260	0.002485	0.002731	0.002688	0.001978	0.044256	0.041678	0.019372	0.016818	-92417.310
60270	0.002808	0.003197	0.004470	0.003938	0.038294	0.035034	0.016330	0.003082	-93343.806
60280	0.003017	0.003274	0.003205	0.003084	0.041137	0.032159	0.023359	0.007249	-97350.832
60290	0.002913	0.008289	0.008277	0.002183	0.054281	0.042526	0.020136	0.016086	-94401.931
60300	0.004902	0.003862	0.002794	0.003120	0.034139	0.031490	0.014438	0.008686	-96457.180
60310	0.007382	0.003041	0.002671	0.005275	0.034139	0.031490	0.020955	0.005703	-93378.684
60320	0.008817	0.004268	0.002225	0.002339	0.034139	0.031490	0.017760	0.010146	-95929.415
60330	0.004041	0.006276	0.001164	0.003220	0.042666	0.035266	0.022055	0.013166	-95026.108
60340	0.002946	0.009886	0.001186	0.003078	0.051008	0.040623	0.027420	0.008819	-93081.207
60350	0.001954	0.003153	0.001549	0.006356	0.034442	0.028033	0.015219	0.002117	-95348.030
60360	0.002359	0.003087	0.002297	0.002551	0.035008	0.025262	0.010625	0.006794	-97800.276
60370	0.005301	0.003897	0.001903	0.005787	0.051152	0.047628	0.025355	0.005820	-96806.079
60380	0.003453	0.001669	0.002304	0.004395	0.034539	0.032702	0.019119	0.004936	-96286.524
60390	0.005378	0.000961	0.005685	0.003255	0.047103	0.045230	0.018332	0.012383	-92873.599
60400	0.005587	0.001335	0.003461	0.002476	0.032855	0.031549	0.011370	0.004462	-98728.960
60410	0.004943	0.005988	0.004067	0.004328	0.050581	0.040262	0.017034	0.006051	-92928.511
60420	0.002510	0.004407	0.003304	0.004197	0.032780	0.024888	0.008667	0.001647	-93662.369
60430	0.001978	0.002283	0.002389	0.002954	0.026799	0.024522	0.009600	0.001135	-93659.584
60440	0.002525	0.002721	0.002978	0.001854	0.030293	0.026779	0.008867	0.004568	-95072.065
60450	0.002071	0.002965	0.003859	0.004193	0.026566	0.022116	0.008287	0.002362	-96866.655
60460	0.001839	0.003094	0.003562	0.003189	0.029928	0.023397	0.006689	0.002288	-94420.050
60470	0.003579	0.007793	0.003128	0.004402	0.069842	0.052727	0.016376	0.011423	-95986.972
60480	0.003064	0.002365	0.003118	0.002253	0.070570	0.060965	0.019758	0.013982	-91568.451
60490	0.002309	0.004745	0.002216	0.003841	0.041918	0.027463	0.013954	0.008691	-91800.446
60500	0.003609	0.004028	0.002201	0.001666	0.039022	0.033731	0.022092	0.014686	-95579.878
60510	0.003733	0.005949	0.004875	0.002289	0.040111	0.034363	0.021521	0.006483	-92741.966
60520	0.002725	0.005394	0.002651	0.003058	0.040111	0.035163	0.027317	0.014704	-94480.761
60530	0.002725	0.002296	0.005263	0.004300	0.040111	0.036988	0.018474	0.010459	-95996.407
60540	0.002175	0.002258	0.006774	0.004274	0.025217	0.021480	0.010406	0.003789	-99817.810
60550	0.003248	0.009832	0.003486	0.003177	0.035471	0.026211	0.013590	0.006214	-95814.569
60560	0.002351	0.008356	0.002118	0.003422	0.031668	0.018233	0.012493	0.005187	-100171.495
60570	0.004246	0.014896	0.003526	0.005583	0.053988	0.025795	0.017922	0.014050	-94946.254
60580	0.003001	0.019056	0.003801	0.010111	0.064110	0.023032	0.016210	0.007140	-97258.678
60590	0.002432	0.013310	0.002223	0.006476	0.044549	0.018935	0.014175	0.008925	-95284.226
60600	0.002586	0.003767	0.003002	0.005550	0.036824	0.027908	0.013147	0.008310	-91011.435
60610	0.002586	0.002845	0.005315	0.004276	0.036824	0.032691	0.010165	0.005390	-95847.860
60620	0.001883	0.003887	0.003038	0.002071	0.033501	0.028687	0.012267	0.010268	-94929.885
60630	0.002142	0.006148	0.002027	0.010056	0.027425	0.016000	0.008441	0.002598	-99647.751
60640	0.002460	0.004315	0.001754	0.003154	0.022811	0.014271	0.007878	0.005740	-94008.340
60650	0.001559	0.004071	0.001457	0.007086	0.018793	0.014817	0.005956	0.002938	-96222.074
60660	0.009003	0.004124	0.001833	0.012701	0.041477	0.035305	0.011504	0.010781	-93460.914
60670	0.008018	0.004362	0.001875	0.006141	0.027183	0.022119	0.007539	0.006041	-92050.826
60680	0.004108	0.003828	0.001666	0.002335	0.019336	0.017610	0.005401	0.004413	-96011.355
60690	0.002124	0.003505	0.002630	0.002581	0.020041	0.017374	0.005683	0.005013	-96601.481
60700	0.003792	0.005776	0.002533	0.006642	0.026032	0.020632	0.007883	0.005946	-95629.190
60710	0.004474	0.006313	0.003001	0.004841	0.030842	0.028263	0.009339	0.007710	-91807.438
60720	0.003644	0.004076	0.001394	0.006848	0.021579	0.016252	0.008823	0.002016	-96217.049
60730	0.004577	0.009135	0.002256	0.003341	0.027793	0.022109	0.013347	0.003168	-93138.704
60740	0.004729	0.003150	0.002146	0.002205	0.019498	0.016279	0.010345	0.007335	-94055.165
60750	0.006674	0.002843	0.003405	0.004186	0.030942	0.027597	0.016416	0.011183	-93326.263
60760	0.005971	0.003179	0.008469	0.001915	0.027064	0.022309	0.012069	0.008531	-93859.404
60770	0.005567	0.001623	0.004745	0.001849	0.016013	0.012843	0.006486	0.004931	-95156.222
60780	0.005696	0.004532	0.002920	0.008251	0.011183	0.007294	0.004529	0.000830	-97403.038
60790	0.004697	0.002012	0.008707	0.006306	0.011183	0.008875	0.002806	0.001684	-94460.621
60800	0.005737	0.002470	0.007268	0.007480	0.013729	0.010896	0.003445	0.001354	-91850.696
60810	0.011279	0.003836	0.006826	0.009094	0.016156	0.010699	0.004054	0.002862	-96689.793
60820	0.013224	0.008008	0.008555	0.005443	0.017433	0.011544	0.004710	0.002716	-91716.794
60830	0.010572	0.002545	0.003901	0.004123	0.010323	0.008477	0.003732	0.003271	-99391.766
60840	0.014721	0.002527	0.003834	0.003663	0.016661	0.014631	0.006499	0.004676	-94182.469
60850	0.012941	0.002199	0.011569	0.002774	0.016054	0.014801	0.005555	0.004074	-98914.945
60860	0.003860	0.001136	0.003951	0.006224	0.005513	0.005096	0.001908	0.000508	-101373.223
60870	0.004398	0.003576	0.009501	0.005360	0.011625	0.009987	0.004118	0.002743	-93982.688
60880	0.001999	0.002652	0.003903	0.002086	0.006668	0.006409	0.002362	0.001608	-102279.560
60890	0.004893	0.013485	0.002817	0.009860	0.016318	0.015685	0.011080	0.008614	-96776.453
60900	0.002167	0.006238	0.002622	0.002249	0.007228	0.006947	0.004636	0.003729	-102318.048
60910	0.002815	0.011028	0.004497	0.044530	0.011258	0.009436	0.006425	0.000323	-100338.489
60920	0.002863	0.017509	0.010329	0.004941	0.013726	0.012581	0.004893	0.003825	-99029.456
60930	0.001256	0.014128	0.005487	0.004996	0.009223	0.008644	0.003355	0.000538	-99797.333
60940	0.002249	0.030099	0.006202	0.004202	0.014977	0.012173	0.006915	0.001318	-96652.038
60950	0.001542	0.010974	0.002610	0.001318	0.008474	0.008073	0.003694	0.002584	-101841.052
60960	0.001606	0.009866	0.001851	0.001173	0.009163	0.008603	0.005405	0.003423	-97305.281
60970	0.003202	0.015157	0.002404	0.001666	0.018265	0.016527	0.012170	0.009571	-95713.179
60980	0.004699	0.014228	0.005704	0.002621	0.027603	0.027031	0.018173	0.013890	-93516.938
60990	0.002858	0.025867	0.008524	0.004570	0.018473	0.018090	0.012163	0.005577	-97089.705
61000	0.001500	0.014019	0.004306	0.005028	0.009697	0.009496	0.006384	0.002058	-99351.056
61010	0.003458	0.028491	0.005883	0.013682	0.022353	0.021890	0.015916	0.003909	-94623.707
61020	0.001521	0.012036	0.004790	0.003034	0.009832	0.009628	0.008446	0.005732	-94400.172
61030	0.003147	0.024293	0.009844	0.009050	0.020340	0.018834	0.018008	0.013071	-97646.401
61040	0.002670	0.011332	0.002660	0.003766	0.017256	0.016026	0.015892	0.012797	-95412.636
61050	0.001702	0.004745	0.008381	0.002960	0.011001	0.010216	0.010131	0.004779	-95153.541
61060	0.003788	0.003042	0.002471	0.004470	0.019568	0.018171	0.018022	0.012748	-96145.234
61070	0.005102	0.004956	0.002285	0.002692	0.015397	0.014265	0.014180	0.011215	-98778.690
61080	0.006797	0.004670	0.005789	0.006255	0.021240	0.019656	0.019548	0.016472	-96833.747
61090	0.009101	0.004219	0.010962	0.003660	0.021731	0.019974	0.019864	0.015392	-98221.599
61100	0.003383	0.002839	0.002808	0.003104	0.016749	0.015395	0.015309	0.008617	-101380.142
61110	0.003885	0.002726	0.005937	0.004096	0.017812	0.016339	0.016282	0.005847	-97982.694
61120	0.002167	0.002207	0.004550	0.002414	0.014432	0.013228	0.013182	0.005048	-98456.475
61130	0.004793	0.004566	0.003083	0.003691	0.029697	0.027367	0.027272	0.017263	-94094.816
61140	0.002834	0.003532	0.003392	0.006326	0.027070	0.025088	0.025001	0.012966	-96289.684
61150	0.003478	0.003588	0.003862	0.006347	0.026712	0.024757	0.024671	0.013118	-97376.964
61160	0.003886	0.003538	0.004517	0.004411	0.029842	0.027658	0.027561	0.021561	-96218.083
61170	0.005002	0.003964	0.004165	0.002248	0.027717	0.025688	0.025599	0.020025	-94311.596
61180	0.005301	0.003300	0.002581	0.001259	0.031011	0.028741	0.028641	0.021476	-97468.756
61190	0.003429	0.004214	0.002998	0.001847	0.029070	0.026943	0.026849	0.019801	-98423.759
61200	0.005469	0.003086	0.001799	0.002582	0.022478	0.020848	0.020760	0.011134	-95593.545
61210	0.004840	0.004776	0.004797	0.003280	0.026032	0.024121	0.024019	0.014470	-93582.652
61220	0.006321	0.005535	0.002990	0.005464	0.030171	0.027957	0.027839	0.015225	-94106.245
61230	0.003138	0.005964	0.002055	0.002278	0.017939	0.016623	0.016552	0.008637	-96948.839
61240	0.002815	0.003803	0.002511	0.003358	0.011961	0.011070	0.011036	0.003183	-97161.744
61250	0.002805	0.004438	0.005955	0.002657	0.013833	0.012828	0.012763	0.004714	-94598.794
61260	0.003207	0.008685	0.013031	0.003959	0.018713	0.017077	0.016580	0.006156	-95763.720
61270	0.003179	0.005377	0.019074	0.002236	0.024674	0.022517	0.020870	0.014463	-96184.864
61280	0.002819	0.002803	0.010027	0.002429	0.023948	0.023230	0.022438	0.010194	-101629.943
61290	0.001652	0.003386	0.003832	0.005303	0.014038	0.013513	0.012502	0.003164	-95630.707
61300	0.002998	0.004014	0.021539	0.006970	0.027930	0.025839	0.019789	0.010031	-95849.995
61310	0.002371	0.007264	0.012774	0.006583	0.032413	0.030267	0.026123	0.019082	-94029.073
61320	0.004923	0.007128	0.010578	0.002641	0.046776	0.044463	0.037698	0.034350	-96355.807
61330	0.002860	0.006875	0.007038	0.002326	0.035905	0.034876	0.027817	0.025067	-92864.008
61340	0.003709	0.002755	0.002389	0.004095	0.046556	0.045311	0.042150	0.034687	-92236.996
61350	0.003005	0.002902	0.002924	0.010587	0.050045	0.049289	0.040416	0.022331	-100479.805
61360	0.001690	0.001570	0.002331	0.003459	0.032396	0.031478	0.020694	0.015018	-95223.015
61370	0.001280	0.002831	0.003523	0.007524	0.041532	0.038364	0.026325	0.014594	-98723.702
61380	0.002350	0.002619	0.002196	0.016828	0.075227	0.066781	0.050871	0.027231	-97292.423
61390	0.003564	0.001224	0.001838	0.023738	0.059728	0.054719	0.038946	0.015851	-92194.907
61400	0.002623	0.000904	0.002183	0.011928	0.043957	0.040791	0.024154	0.015973	-91190.527
61410	0.006107	0.001051	0.004552	0.010731	0.043957	0.040451	0.020877	0.020746	-94169.673
61420	0.002627	0.001736	0.002406	0.004350	0.023236	0.020428	0.011036	0.010967	-92526.990
61430	0.002275	0.002734	0.003036	0.003076	0.029317	0.023419	0.013924	0.013836	-94590.086
61440	0.003331	0.002184	0.003553	0.014906	0.042923	0.036010	0.020386	0.020258	-92048.679
61450	0.003581	0.002044	0.004855	0.010797	0.046779	0.040118	0.020386	0.020258	-93818.118
61460	0.001951	0.001659	0.006053	0.005048	0.027834	0.023031	0.011794	0.011720	-96112.939
61470	0.002223	0.003269	0.008006	0.009140	0.042172	0.037277	0.017869	0.017757	-94666.040
61480	0.002459	0.003659	0.004909	0.005486	0.038800	0.031233	0.016121	0.016020	-96029.665
61490	0.003019	0.002566	0.004402	0.006692	0.033601	0.026470	0.013961	0.013474	-94366.774
61500	0.004136	0.003751	0.004306	0.005953	0.027995	0.019395	0.011632	0.011226	-98206.275
61510	0.004178	0.004029	0.003738	0.008926	0.028277	0.022439	0.011749	0.011339	-92857.193
61520	0.018094	0.016964	0.004099	0.012428	0.055655	0.035409	0.021369	0.016740	-94305.856
61530	0.008661	0.004559	0.002742	0.009725	0.034834	0.025996	0.014297	0.009619	-92310.472
61540	0.013946	0.015771	0.003584	0.007600	0.038061	0.023997	0.013880	0.007015	-95336.716
61550	0.009475	0.005377	0.004205	0.001877	0.017624	0.010892	0.005706	0.003842	-96594.528
61560	0.005862	0.006689	0.002295	0.003886	0.016558	0.011381	0.007671	0.001112	-97525.689
61570	0.005171	0.008348	0.005068	0.003699	0.022353	0.015284	0.007484	0.002923	-93529.652
61580	0.007036	0.006445	0.003175	0.004075	0.021360	0.011851	0.007793	0.003648	-93133.862
61590	0.012854	0.007939	0.003887	0.006380	0.041714	0.036490	0.015946	0.009780	-93067.441
61600	0.006476	0.004056	0.001444	0.003459	0.026404	0.022623	0.010671	0.007289	-96586.947
61610	0.009642	0.003883	0.001945	0.004212	0.032422	0.029568	0.014998	0.007775	-98052.423
61620	0.007875	0.004320	0.001692	0.001983	0.029774	0.027419	0.015346	0.012131	-94576.241
61630	0.008228	0.003909	0.002847	0.005055	0.029774	0.026395	0.012011	0.009536	-96126.941
61640	0.007858	0.004358	0.004073	0.003227	0.030765	0.022813	0.010082	0.008412	-93308.260
61650	0.003596	0.007508	0.003298	0.002998	0.025472	0.014150	0.008348	0.006736	-91140.991
61660	0.002877	0.004673	0.003424	0.004033	0.024458	0.015306	0.008015	0.006874	-95216.643
61670	0.002549	0.007553	0.002240	0.002877	0.040700	0.019174	0.011345	0.009229	-94147.675
61680	0.004822	0.002897	0.004200	0.006353	0.044665	0.019038	0.009830	0.007242	-95408.985
61690	0.005193	0.002927	0.002992	0.004763	0.037003	0.014120	0.008034	0.006890	-91081.430
61700	0.001335	0.003368	0.002305	0.003233	0.023187	0.007352	0.004500	0.003137	-96852.282
61710	0.002036	0.001968	0.001330	0.005376	0.020853	0.007206	0.004089	0.001754	-98624.762
61720	0.004318	0.005271	0.002799	0.005648	0.057207	0.017673	0.010906	0.007742	-93803.041
61730	0.006172	0.002706	0.004247	0.003403	0.070272	0.027764	0.012792	0.009830	-94466.096
61740	0.006509	0.003865	0.003370	0.001234	0.049892	0.020149	0.010883	0.009360	-91385.607
61750	0.002967	0.004396	0.003747	0.002231	0.053124	0.014023	0.009371	0.004857	-90237.956
61760	0.003013	0.003743	0.003623	0.001801	0.074938	0.022380	0.011349	0.007319	-91354.023
61770	0.005281	0.005367	0.001751	0.002465	0.068201	0.027341	0.012851	0.004767	-94758.085
61780	0.003681	0.002529	0.004527	0.002523	0.046696	0.028525	0.009751	0.003785	-94434.973
61790	0.006526	0.006429	0.003506	0.004568	0.042690	0.020355	0.013931	0.001964	-96745.063
61800	0.007570	0.002287	0.004887	0.002964	0.051538	0.029239	0.017590	0.005183	-91364.737
61810	0.003818	0.001527	0.002744	0.003712	0.044525	0.022528	0.014984	0.005705	-92857.417
61820	0.007112	0.005188	0.004556	0.003514	0.092276	0.054483	0.038292	0.021773	-92603.475
61830	0.005752	0.001361	0.002594	0.001344	0.051253	0.032892	0.019394	0.010594	-93961.852
61840	0.006200	0.003490	0.001822	0.002841	0.054846	0.035713	0.026749	0.014142	-92124.143
61850	0.006942	0.002049	0.003713	0.007135	0.065852	0.048849	0.032172	0.019756	-93566.091
61860	0.009944	0.002366	0.005349	0.019164	0.090088	0.070865	0.043247	0.019379	-93764.312
