Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
78860	0.140155	0.013696	0.029128	0.002335	0.002008	0.004187	0.011646	0.001418	0.002041	0.025837	0.021378	0.006332	0.003907	0.000339	0.000741	0.000422	0.000339	0.587614	0.000106	-75409.358
78870	0.136113	0.018070	0.022797	0.003172	0.006244	0.003647	0.006081	0.003812	0.010993	0.024392	0.016141	0.005977	0.002607	0.000079	0.000873	0.000590	0.000079	0.668320	0.000106	-75451.918
78880	0.118534	0.019302	0.021499	0.005658	0.027338	0.005097	0.005351	0.004425	0.006098	0.026054	0.017241	0.007938	0.002222	0.000064	0.000933	0.000831	0.000064	0.412054	0.000106	-75437.499
78890	0.098708	0.021141	0.021698	0.002205	0.002194	0.009954	0.007102	0.005737	0.011058	0.028537	0.018884	0.010181	0.003099	0.000634	0.001022	0.000440	0.000634	0.707245	0.013820	-75480.306
78900	0.135594	0.019316	0.014938	0.003447	0.003084	0.004686	0.002507	0.002389	0.004312	0.026074	0.017254	0.009949	0.001848	0.000338	0.000934	0.000589	0.000338	0.504391	0.013820	-75449.088
78910	0.107514	0.035952	0.019366	0.002108	0.002755	0.004799	0.006123	0.005619	0.001740	0.028695	0.019198	0.010957	0.002033	0.000371	0.001027	0.000551	0.000371	0.354548	0.013820	-75416.861
78920	0.118447	0.022761	0.026367	0.001313	0.005874	0.005744	0.002015	0.006812	0.004489	0.028235	0.018890	0.010696	0.002704	0.000414	0.001011	0.000154	0.000414	0.402498	0.077007	-75442.598
78930	0.134466	0.027024	0.021157	0.001247	0.007348	0.009238	0.001481	0.008584	0.003687	0.026826	0.017417	0.008088	0.002569	0.000231	0.001072	0.000371	0.000231	0.470337	0.023561	-75409.531
78940	0.159694	0.015946	0.051764	0.001206	0.005297	0.004455	0.004840	0.002047	0.003175	0.031397	0.024633	0.008847	0.003596	0.000440	0.000663	0.000426	0.000440	0.532096	0.043186	-75416.333
78950	0.117292	0.011705	0.028076	0.001259	0.001924	0.006725	0.018879	0.001189	0.006121	0.032246	0.024887	0.009086	0.003710	0.000109	0.000681	0.000373	0.000109	0.480705	0.011740	-75405.255
78960	0.107368	0.011136	0.019290	0.001256	0.005973	0.005385	0.004334	0.002999	0.007380	0.030070	0.022915	0.008610	0.003225	0.000450	0.000635	0.000546	0.000450	0.594756	0.029703	-75404.389
78970	0.143592	0.010467	0.019746	0.001632	0.002155	0.004673	0.002816	0.002022	0.005880	0.028146	0.021449	0.008059	0.002318	0.000516	0.000595	0.000144	0.000516	0.558154	0.035926	-75418.907
78980	0.135033	0.019241	0.020314	0.001632	0.005239	0.012811	0.002617	0.004630	0.014376	0.028146	0.022335	0.011752	0.002318	0.000219	0.000595	0.000155	0.000219	0.567048	0.069199	-75431.703
78990	0.173685	0.011087	0.014367	0.001706	0.007419	0.008174	0.002799	0.004566	0.006211	0.029276	0.024433	0.012288	0.002424	0.000048	0.000622	0.000404	0.000048	0.698862	0.023439	-75413.151
79000	0.160390	0.030096	0.015558	0.001706	0.008115	0.008550	0.003645	0.003782	0.002086	0.029276	0.018750	0.011239	0.002424	0.000017	0.000622	0.000235	0.000017	0.615282	0.023439	-75430.840
79010	0.148294	0.020154	0.018703	0.001528	0.008763	0.005764	0.007264	0.002500	0.002097	0.030348	0.018732	0.011467	0.002814	0.000018	0.000644	0.000441	0.000018	0.710596	0.073326	-75462.227
79020	0.111693	0.020154	0.011636	0.002261	0.007079	0.008189	0.005341	0.002269	0.002097	0.030348	0.018732	0.011628	0.002814	0.000018	0.000644	0.000458	0.000018	0.657226	0.004422	-75456.227
79030	0.125616	0.025095	0.015066	0.002167	0.002881	0.007652	0.005301	0.002924	0.002009	0.029075	0.018322	0.011523	0.002696	0.000017	0.000674	0.000217	0.000017	0.588832	0.004422	-75452.887
79040	0.126493	0.028540	0.011003	0.002280	0.003180	0.008052	0.002700	0.004025	0.003883	0.030593	0.016916	0.011856	0.002837	0.000012	0.000709	0.000427	0.000012	0.705360	0.004422	-75408.943
79050	0.122232	0.033155	0.023283	0.002645	0.002358	0.005473	0.004283	0.001398	0.004574	0.035491	0.019313	0.009657	0.003291	0.000021	0.000822	0.000061	0.000021	0.670894	0.004422	-75392.674
79060	0.150872	0.030520	0.014598	0.004249	0.009754	0.005866	0.005139	0.001954	0.009624	0.038040	0.020700	0.010350	0.002624	0.000006	0.000881	0.000832	0.000006	0.432090	0.069737	-75445.734
79070	0.195502	0.025193	0.016618	0.004067	0.003528	0.004117	0.007455	0.002738	0.005999	0.036324	0.019766	0.010083	0.002505	0.000005	0.000842	0.000523	0.000005	0.436927	0.049993	-75457.292
79080	0.171310	0.038421	0.023198	0.003754	0.013066	0.004860	0.001986	0.002707	0.003593	0.037980	0.017795	0.009435	0.004461	0.000006	0.000815	0.000273	0.000006	0.560778	0.045955	-75424.071
79090	0.158655	0.035474	0.016637	0.003359	0.003916	0.005089	0.006652	0.004714	0.002220	0.036418	0.017152	0.009632	0.003724	0.000005	0.000781	0.000549	0.000005	0.618987	0.024948	-75362.112
79100	0.151793	0.029671	0.019174	0.006222	0.019502	0.005000	0.003032	0.004989	0.004484	0.038209	0.021296	0.010105	0.003317	0.000006	0.000820	0.000608	0.000006	0.740046	0.056007	-75418.358
79110	0.132193	0.026222	0.025222	0.005835	0.010701	0.005221	0.006481	0.002835	0.003793	0.031444	0.021858	0.009139	0.002610	0.000005	0.000675	0.000365	0.000005	0.676455	0.043624	-75484.670
79120	0.153652	0.020960	0.036309	0.004575	0.004190	0.007039	0.004380	0.007541	0.004592	0.036516	0.021981	0.009396	0.003044	0.000005	0.000784	0.000728	0.000005	0.498062	0.020113	-75394.629
79130	0.137275	0.033008	0.020563	0.003142	0.003201	0.004131	0.018293	0.013610	0.005201	0.032408	0.019508	0.008339	0.003423	0.000005	0.000695	0.000195	0.000005	0.638935	0.062112	-75423.460
79140	0.132611	0.017289	0.027926	0.004559	0.006348	0.011539	0.005718	0.005930	0.005809	0.034775	0.020933	0.008995	0.003131	0.000005	0.000746	0.000358	0.000005	0.671505	0.006655	-75418.765
79150	0.106560	0.021925	0.014735	0.009308	0.002818	0.003775	0.001916	0.004029	0.006989	0.030223	0.017144	0.008686	0.002058	0.000005	0.000957	0.000138	0.000005	0.717561	0.006655	-75436.560
79160	0.120203	0.022844	0.016774	0.002854	0.002028	0.003775	0.018084	0.008883	0.002422	0.030223	0.017144	0.007880	0.002793	0.000006	0.000957	0.000927	0.000006	0.633673	0.085877	-75472.192
79170	0.106879	0.028741	0.017363	0.003862	0.004438	0.006004	0.004890	0.004414	0.002534	0.031621	0.015368	0.008240	0.003168	0.000006	0.001001	0.000620	0.000006	0.686509	0.058419	-75427.031
79180	0.118880	0.041434	0.014062	0.004565	0.017935	0.003894	0.003443	0.009814	0.002443	0.030480	0.014940	0.006763	0.002716	0.000006	0.000965	0.000326	0.000006	0.611580	0.000461	-75401.971
79190	0.114261	0.034344	0.017971	0.009568	0.002554	0.006472	0.003874	0.001561	0.002688	0.032041	0.015705	0.007047	0.001968	0.000006	0.000618	0.000134	0.000006	0.626692	0.000461	-75415.527
79200	0.115435	0.063201	0.013898	0.005770	0.010591	0.006325	0.003026	0.016136	0.005288	0.033795	0.014877	0.009382	0.002567	0.000012	0.000652	0.000191	0.000012	0.440584	0.073348	-75387.859
79210	0.133159	0.027484	0.017261	0.003886	0.002437	0.006325	0.002897	0.002995	0.004597	0.033795	0.014877	0.008183	0.003045	0.000012	0.000652	0.000199	0.000012	0.594334	0.031317	-75393.541
79220	0.136165	0.026630	0.024822	0.003772	0.003928	0.008227	0.007163	0.003697	0.003843	0.036014	0.014966	0.006886	0.002075	0.000294	0.000695	0.000140	0.000294	0.642900	0.031317	-75418.414
79230	0.149239	0.037480	0.015517	0.003204	0.003947	0.002800	0.004726	0.005250	0.002850	0.036825	0.013832	0.007049	0.001923	0.000299	0.000710	0.000374	0.000299	0.478716	0.090832	-75422.367
79240	0.136023	0.033140	0.031072	0.009027	0.010814	0.002948	0.002624	0.034256	0.002144	0.038766	0.014561	0.008614	0.001605	0.000267	0.000748	0.000268	0.000267	0.579175	0.021013	-75365.708
79250	0.103117	0.038538	0.018083	0.003833	0.006141	0.004408	0.003127	0.002187	0.006027	0.040956	0.014639	0.008320	0.003709	0.000372	0.000790	0.000190	0.000372	0.609769	0.021013	-75440.986
79260	0.146198	0.051299	0.019071	0.004165	0.002913	0.005288	0.010631	0.002483	0.004789	0.043194	0.015439	0.008775	0.002198	0.000347	0.000833	0.000256	0.000347	0.402107	0.063093	-75411.971
79270	0.097435	0.044953	0.016472	0.004853	0.003220	0.006829	0.003159	0.003840	0.004138	0.044262	0.015731	0.008953	0.002252	0.000519	0.000854	0.000442	0.000519	0.433197	0.020319	-75408.867
79280	0.125030	0.048568	0.009113	0.003458	0.002368	0.010828	0.013999	0.001925	0.006557	0.039995	0.014679	0.009819	0.002035	0.000468	0.000772	0.000336	0.000468	0.665392	0.020319	-75408.137
79290	0.121822	0.049663	0.004606	0.003555	0.004628	0.009579	0.002429	0.002001	0.006741	0.041117	0.014828	0.011465	0.002092	0.000454	0.000793	0.000501	0.000454	0.400129	0.020319	-75458.578
79300	0.124796	0.029381	0.022929	0.003503	0.002499	0.007329	0.007826	0.009055	0.002036	0.040517	0.014612	0.008213	0.002061	0.000596	0.000782	0.000259	0.000596	0.532430	0.034441	-75397.399
79310	0.108132	0.033185	0.022585	0.004221	0.003851	0.006575	0.017340	0.002698	0.010310	0.044633	0.018176	0.008375	0.001768	0.000811	0.000946	0.000855	0.000811	0.479905	0.034441	-75404.561
79320	0.147013	0.039759	0.020067	0.003022	0.004284	0.007314	0.008720	0.026506	0.003437	0.049650	0.020143	0.009876	0.002688	0.000097	0.001053	0.000242	0.000097	0.406132	0.035758	-75441.470
79330	0.159700	0.032358	0.032615	0.001999	0.003674	0.006317	0.005644	0.003011	0.004299	0.047919	0.019441	0.008292	0.003573	0.000852	0.001016	0.000422	0.000852	0.448841	0.027637	-75443.600
79340	0.183384	0.044628	0.026259	0.002528	0.001938	0.006679	0.001328	0.002432	0.002328	0.050667	0.020556	0.009158	0.003238	0.000324	0.001074	0.000631	0.000324	0.646550	0.076216	-75430.589
79350	0.177387	0.044437	0.032898	0.003050	0.006573	0.004203	0.005842	0.002846	0.004331	0.051905	0.021058	0.007602	0.003217	0.000224	0.001100	0.000986	0.000224	0.527698	0.079678	-75427.130
79360	0.158841	0.035108	0.025625	0.004273	0.004590	0.006857	0.003068	0.002978	0.005904	0.053961	0.021892	0.007581	0.002680	0.000137	0.001144	0.000576	0.000137	0.546165	0.019365	-75442.745
79370	0.087603	0.039879	0.021082	0.005244	0.003472	0.003347	0.002562	0.003332	0.002444	0.049690	0.020160	0.007281	0.003047	0.000318	0.001329	0.000996	0.000318	0.419017	0.009051	-75445.380
79380	0.088529	0.036730	0.018993	0.003857	0.004240	0.005102	0.003404	0.004159	0.002192	0.044577	0.018085	0.008397	0.003096	0.001139	0.001193	0.001010	0.001139	0.627195	0.041671	-75430.446
79390	0.067196	0.038947	0.023225	0.003635	0.003068	0.008175	0.006987	0.004634	0.003282	0.045515	0.018466	0.007637	0.003294	0.000329	0.001218	0.000416	0.000329	0.526099	0.092267	-75402.241
79400	0.084484	0.026170	0.020486	0.003048	0.019691	0.005491	0.003454	0.004398	0.002999	0.039595	0.016064	0.006643	0.002949	0.000644	0.000990	0.000668	0.000644	0.600584	0.015399	-75431.001
79410	0.127661	0.033860	0.013537	0.002046	0.034750	0.006159	0.012570	0.001895	0.003085	0.040733	0.016525	0.006834	0.001965	0.000190	0.001018	0.000525	0.000190	0.514044	0.015399	-75442.597
79420	0.099349	0.033937	0.022909	0.001305	0.005787	0.009070	0.005116	0.003445	0.002584	0.040825	0.016563	0.007098	0.002562	0.000683	0.001021	0.000045	0.000683	0.591299	0.087177	-75403.326
79430	0.080346	0.038023	0.017903	0.001461	0.007256	0.008794	0.005323	0.004984	0.002901	0.045831	0.018594	0.008280	0.002875	0.001022	0.001198	0.000055	0.001022	0.411853	0.069022	-75412.156
79440	0.075507	0.027348	0.014090	0.001531	0.009463	0.005820	0.003159	0.007697	0.012936	0.047417	0.019237	0.009426	0.002946	0.000287	0.002398	0.000265	0.000287	0.467251	0.113885	-75460.259
79450	0.084238	0.036249	0.021837	0.001998	0.002748	0.015525	0.001186	0.004900	0.007291	0.048932	0.019852	0.009727	0.002466	0.001666	0.002135	0.001643	0.001666	0.570515	0.011932	-75386.407
79460	0.107119	0.028813	0.038338	0.001446	0.002549	0.003999	0.004683	0.005007	0.001961	0.045387	0.018414	0.009023	0.002491	0.002136	0.002333	0.000380	0.002136	0.538124	0.037700	-75437.310
79470	0.106405	0.051375	0.015462	0.001356	0.004039	0.003618	0.002947	0.004534	0.006832	0.047308	0.019193	0.009770	0.002697	0.000362	0.003295	0.001913	0.000362	0.500616	0.033509	-75421.326
79480	0.110449	0.043795	0.020296	0.001405	0.002775	0.003687	0.004041	0.001842	0.012299	0.049018	0.019887	0.009569	0.002794	0.001113	0.003414	0.000842	0.001113	0.569611	0.020605	-75445.916
79490	0.089413	0.048832	0.024714	0.001327	0.007474	0.008713	0.005973	0.001637	0.004244	0.046278	0.018697	0.009034	0.002638	0.000381	0.002419	0.000879	0.000381	0.720429	0.005388	-75449.116
79500	0.088996	0.026884	0.022151	0.001299	0.005745	0.006871	0.001837	0.001783	0.002567	0.045295	0.018300	0.009419	0.002582	0.000557	0.002367	0.001133	0.000557	0.431581	0.005388	-75396.948
79510	0.096045	0.029363	0.024167	0.001505	0.006915	0.007960	0.011730	0.006358	0.004285	0.052476	0.021201	0.010405	0.002991	0.000551	0.002743	0.002176	0.000551	0.493696	0.035954	-75422.857
79520	0.100025	0.038061	0.032559	0.001557	0.003978	0.007259	0.009320	0.003020	0.005123	0.054290	0.021934	0.010103	0.003095	0.001671	0.002837	0.001952	0.001671	0.665926	0.027047	-75429.322
79530	0.097523	0.032426	0.015486	0.001526	0.002978	0.007116	0.001973	0.019082	0.001679	0.053222	0.021503	0.012863	0.003034	0.002512	0.002782	0.001429	0.002512	0.503576	0.034295	-75452.603
79540	0.071414	0.035616	0.021314	0.001564	0.004702	0.001860	0.002893	0.004128	0.002171	0.054531	0.022415	0.006877	0.003108	0.002058	0.003898	0.001023	0.002058	0.434828	0.020864	-75435.019
79550	0.088423	0.026269	0.033060	0.001262	0.009994	0.002701	0.011771	0.006550	0.003351	0.054531	0.022415	0.006877	0.003912	0.000669	0.003306	0.002977	0.000669	0.517986	0.020864	-75463.339
79560	0.095862	0.032689	0.027317	0.001227	0.017915	0.004068	0.003402	0.003151	0.002715	0.044172	0.018157	0.005570	0.002978	0.001984	0.002665	0.001563	0.001984	0.602688	0.020864	-75402.013
79570	0.109935	0.038387	0.034565	0.001947	0.006502	0.002706	0.002507	0.018231	0.007979	0.049662	0.020414	0.006263	0.002278	0.001221	0.003270	0.000905	0.001221	0.492079	0.070035	-75426.554
79580	0.099083	0.035254	0.040747	0.002072	0.002791	0.003641	0.005235	0.012753	0.002655	0.052866	0.021731	0.006666	0.002425	0.002168	0.002907	0.000307	0.002168	0.422576	0.011612	-75432.182
79590	0.062217	0.032807	0.018978	0.002134	0.002874	0.003496	0.002006	0.003355	0.002515	0.054429	0.022373	0.008004	0.002496	0.000530	0.002582	0.002290	0.000530	0.531478	0.011612	-75430.356
79600	0.082178	0.033888	0.034855	0.002827	0.003288	0.003354	0.003253	0.004065	0.002525	0.049027	0.020153	0.006299	0.002728	0.001932	0.002538	0.001601	0.001932	0.565147	0.011612	-75418.431
79610	0.109953	0.040095	0.038519	0.002585	0.002350	0.004509	0.004257	0.020666	0.004257	0.044836	0.018430	0.005760	0.002495	0.001010	0.002821	0.001023	0.001010	0.406384	0.011612	-75438.291
79620	0.108429	0.030328	0.027882	0.002191	0.001410	0.003278	0.002770	0.004009	0.004376	0.045571	0.018732	0.005855	0.002809	0.001103	0.003524	0.002482	0.001103	0.554184	0.011612	-75446.835
79630	0.114234	0.027602	0.033636	0.001941	0.002337	0.004606	0.006246	0.005184	0.004318	0.044967	0.018484	0.005777	0.002846	0.002125	0.003218	0.001809	0.002125	0.527524	0.011612	-75397.271
79640	0.090327	0.024918	0.052490	0.001808	0.010087	0.004474	0.005720	0.001895	0.010608	0.045009	0.018501	0.005968	0.003156	0.001322	0.002801	0.000544	0.001322	0.382302	0.011612	-75453.860
79650	0.107012	0.031424	0.030319	0.001916	0.002376	0.004510	0.005270	0.003282	0.008383	0.047684	0.019601	0.006322	0.003343	0.000558	0.002801	0.002321	0.000558	0.368870	0.011612	-75422.319
79660	0.103727	0.049085	0.038212	0.003195	0.003083	0.003117	0.003609	0.007078	0.012801	0.044839	0.018431	0.006066	0.002810	0.001990	0.002634	0.001690	0.001990	0.454793	0.011612	-75420.674
79670	0.121233	0.030748	0.020643	0.002918	0.003155	0.009314	0.004903	0.001447	0.004978	0.045133	0.018552	0.007296	0.002631	0.000985	0.002211	0.000657	0.000985	0.475127	0.011612	-75400.955
79680	0.124638	0.029317	0.024562	0.002313	0.001784	0.004432	0.001600	0.002019	0.002134	0.039066	0.016058	0.006315	0.002450	0.001441	0.002340	0.002168	0.001441	0.431172	0.011612	-75410.801
79690	0.111593	0.026104	0.019497	0.002436	0.010282	0.004287	0.003241	0.005420	0.002248	0.041152	0.016101	0.006787	0.002581	0.001063	0.002359	0.002047	0.001063	0.469241	0.011612	-75421.555
79700	0.094694	0.039420	0.014329	0.002160	0.006777	0.002151	0.006662	0.001818	0.003817	0.035357	0.014721	0.007374	0.003544	0.000875	0.003241	0.000797	0.000875	0.418004	0.025115	-75474.275
79710	0.100790	0.038962	0.012960	0.003063	0.004951	0.004274	0.014823	0.014384	0.003155	0.042885	0.016555	0.007426	0.002918	0.002616	0.003061	0.001480	0.002616	0.381653	0.009149	-75399.984
79720	0.116271	0.031420	0.018869	0.006111	0.005275	0.002096	0.003601	0.005615	0.003361	0.045691	0.017238	0.008034	0.003109	0.001446	0.003113	0.002017	0.001446	0.292361	0.016226	-75417.006
79730	0.116260	0.034559	0.020412	0.004076	0.002784	0.001676	0.002028	0.007058	0.006393	0.048276	0.018213	0.008489	0.003285	0.000493	0.004066	0.001614	0.000493	0.507971	0.021928	-75423.530
79740	0.132954	0.042193	0.022185	0.003060	0.020666	0.002206	0.003478	0.003705	0.019751	0.044764	0.014657	0.008233	0.003683	0.000808	0.003161	0.001318	0.000808	0.429955	0.021928	-75432.751
79750	0.110677	0.070468	0.010451	0.004132	0.007090	0.002119	0.003368	0.001850	0.010738	0.042995	0.014590	0.012083	0.002922	0.002362	0.003037	0.002017	0.002362	0.571791	0.054950	-75416.216
79760	0.112834	0.059184	0.007056	0.005872	0.004571	0.002465	0.001653	0.002195	0.008025	0.041704	0.014152	0.011966	0.002834	0.001064	0.002741	0.002579	0.001064	0.591521	0.077691	-75405.226
79770	0.143405	0.049912	0.007532	0.006757	0.008091	0.003788	0.004689	0.007816	0.002625	0.045513	0.015444	0.011443	0.003128	0.001909	0.002909	0.002207	0.001909	0.591521	0.035985	-75389.581
79780	0.141960	0.031127	0.010172	0.004320	0.003575	0.004354	0.008240	0.001998	0.008184	0.045720	0.016848	0.012359	0.003142	0.001413	0.002922	0.002525	0.001413	0.581874	0.017958	-75430.391
79790	0.101844	0.047029	0.005581	0.002425	0.002684	0.006092	0.003490	0.001577	0.009648	0.039789	0.013062	0.009290	0.003251	0.002446	0.002543	0.000907	0.002446	0.459926	0.043904	-75461.012
79800	0.097396	0.030941	0.012082	0.002299	0.003302	0.002877	0.005777	0.004216	0.007576	0.037716	0.012772	0.008138	0.003082	0.001501	0.003630	0.000739	0.001501	0.572726	0.033243	-75446.771
79810	0.090309	0.024932	0.021126	0.002402	0.004652	0.003010	0.003704	0.002860	0.005201	0.039409	0.016421	0.008228	0.003220	0.001342	0.003789	0.001249	0.001342	0.505553	0.107540	-75437.204
79820	0.081360	0.034740	0.019681	0.002408	0.004231	0.003515	0.008415	0.003259	0.004744	0.039510	0.016422	0.009881	0.003228	0.001645	0.003323	0.001609	0.001645	0.429977	0.008242	-75434.797
79830	0.131026	0.038271	0.018043	0.001765	0.004059	0.005741	0.003340	0.003363	0.009999	0.038773	0.016115	0.009324	0.003390	0.001814	0.003261	0.002926	0.001814	0.453737	0.077292	-75436.503
79840	0.129206	0.027190	0.026069	0.001642	0.006941	0.003889	0.020803	0.002043	0.002176	0.040325	0.016761	0.009329	0.003573	0.001273	0.003465	0.003123	0.001273	0.644181	0.047309	-75442.190
79850	0.099414	0.035288	0.008777	0.001445	0.003936	0.004153	0.004626	0.001233	0.012148	0.035478	0.014037	0.011543	0.003143	0.001147	0.003048	0.001878	0.001147	0.416658	0.047431	-75418.418
79860	0.102513	0.045976	0.012137	0.001509	0.005089	0.004388	0.003754	0.002842	0.001868	0.037059	0.014662	0.011483	0.003283	0.002578	0.003184	0.002525	0.002578	0.398216	0.002191	-75418.058
79870	0.163498	0.036728	0.011871	0.001476	0.004406	0.004897	0.003533	0.006510	0.003858	0.036246	0.014340	0.011231	0.003211	0.002185	0.002871	0.001222	0.002185	0.347619	0.002191	-75443.172
79880	0.142765	0.052041	0.021054	0.002860	0.002206	0.004815	0.003347	0.003837	0.003759	0.038676	0.015011	0.007274	0.002747	0.001600	0.003063	0.000305	0.001600	0.457317	0.002191	-75388.622
79890	0.117324	0.042144	0.017833	0.002111	0.008609	0.006038	0.006514	0.004236	0.003339	0.039826	0.016070	0.009797	0.003295	0.001737	0.003154	0.000840	0.001737	0.500484	0.019544	-75423.327
79900	0.110155	0.033522	0.012951	0.001584	0.004937	0.005056	0.002165	0.002639	0.005992	0.034515	0.013927	0.007523	0.002856	0.000444	0.002576	0.000924	0.000444	0.399965	0.019544	-75434.384
79910	0.122877	0.048861	0.013959	0.001913	0.008429	0.004262	0.001153	0.003187	0.002050	0.038189	0.014725	0.008139	0.003085	0.001807	0.003566	0.002880	0.001807	0.508828	0.016037	-75426.215
79920	0.094948	0.049794	0.019452	0.002053	0.001043	0.003041	0.005078	0.002717	0.003165	0.041290	0.015921	0.007912	0.003337	0.002241	0.004221	0.002455	0.002241	0.577435	0.069953	-75449.725
79930	0.120892	0.043262	0.022588	0.002337	0.003417	0.004175	0.003668	0.008035	0.002033	0.047011	0.018127	0.008914	0.003800	0.002247	0.004171	0.001525	0.002247	0.465818	0.097221	-75409.324
79940	0.095153	0.030022	0.018566	0.003306	0.002475	0.006202	0.003690	0.002914	0.001872	0.043294	0.016694	0.008209	0.002559	0.001529	0.003306	0.001446	0.001529	0.431651	0.001825	-75428.101
79950	0.091091	0.042495	0.019717	0.002292	0.002926	0.006169	0.002271	0.007306	0.002798	0.041987	0.016190	0.007192	0.002649	0.002512	0.003545	0.000888	0.002512	0.474285	0.001825	-75458.463
79960	0.115519	0.038311	0.013699	0.001886	0.002789	0.002905	0.007714	0.004198	0.002565	0.040023	0.014958	0.008953	0.002525	0.001108	0.003063	0.001636	0.001108	0.318437	0.001825	-75450.344
79970	0.142434	0.041368	0.017539	0.001904	0.002666	0.005752	0.002160	0.007043	0.003386	0.038254	0.015312	0.007478	0.002406	0.000776	0.002358	0.001676	0.000776	0.537774	0.001825	-75412.128
79980	0.130745	0.024423	0.020395	0.001718	0.006324	0.002695	0.006574	0.002595	0.003056	0.034522	0.016060	0.007862	0.002171	0.000677	0.002391	0.000793	0.000677	0.641924	0.001825	-75395.901
79990	0.143445	0.039593	0.007129	0.002448	0.003691	0.004346	0.002919	0.001923	0.003463	0.039121	0.014480	0.010867	0.002460	0.001174	0.001720	0.000984	0.001174	0.544200	0.029198	-75421.483
80000	0.116929	0.031759	0.009416	0.002450	0.003190	0.004350	0.003392	0.006728	0.003308	0.039157	0.017304	0.010877	0.002463	0.000485	0.001721	0.001360	0.000485	0.480327	0.036846	-75427.820
80010	0.141026	0.046187	0.018421	0.002686	0.003497	0.005265	0.011575	0.004660	0.003391	0.042925	0.018970	0.010280	0.002700	0.000766	0.002012	0.000163	0.000766	0.525634	0.036846	-75412.953
80020	0.116954	0.030168	0.014288	0.002546	0.003895	0.005217	0.002155	0.005936	0.009854	0.040684	0.017979	0.009390	0.002559	0.000651	0.001797	0.001293	0.000651	0.643971	0.036846	-75394.304
80030	0.095463	0.021723	0.019316	0.002260	0.005676	0.005543	0.007016	0.003869	0.007957	0.036115	0.016860	0.008668	0.002271	0.000803	0.001595	0.001345	0.000803	0.637603	0.020936	-75382.072
80040	0.122617	0.038389	0.017624	0.002326	0.002792	0.007373	0.009926	0.011734	0.003266	0.041266	0.019265	0.009518	0.002686	0.001482	0.001823	0.001598	0.001482	0.482195	0.060709	-75419.787
80050	0.113415	0.038833	0.022911	0.002489	0.003209	0.006402	0.005615	0.002423	0.001948	0.040837	0.017436	0.009419	0.002658	0.001234	0.001804	0.001522	0.001234	0.680279	0.027771	-75452.913
80060	0.099931	0.039303	0.019172	0.002037	0.002589	0.006541	0.002990	0.005186	0.004158	0.040830	0.016280	0.007738	0.002658	0.000350	0.001804	0.001374	0.000350	0.556758	0.092497	-75415.103
80070	0.121723	0.039833	0.023818	0.001342	0.002482	0.006209	0.004637	0.003775	0.002153	0.044414	0.018783	0.008417	0.003117	0.000237	0.001954	0.001762	0.000237	0.479022	0.048790	-75436.970
80080	0.106781	0.049066	0.027163	0.001342	0.002963	0.008767	0.002267	0.002297	0.002189	0.044414	0.018783	0.009625	0.003117	0.001268	0.001954	0.000751	0.001268	0.605384	0.008758	-75437.441
80090	0.120259	0.041207	0.020494	0.001354	0.007532	0.005076	0.001964	0.007044	0.002207	0.044789	0.018941	0.011628	0.003143	0.001280	0.001971	0.001576	0.001280	0.471248	0.008758	-75417.537
80100	0.109523	0.030971	0.029606	0.001246	0.011022	0.004485	0.005476	0.005862	0.010075	0.041236	0.018303	0.010706	0.002894	0.000560	0.001815	0.000856	0.000560	0.551460	0.018564	-75439.901
80110	0.102249	0.026966	0.019787	0.000772	0.004866	0.005970	0.006339	0.003597	0.006717	0.040684	0.018058	0.008017	0.003437	0.001506	0.001790	0.000982	0.001506	0.533289	0.018564	-75409.262
80120	0.110511	0.039488	0.022543	0.000686	0.002005	0.005970	0.003833	0.013026	0.002312	0.040684	0.018058	0.008017	0.003678	0.000470	0.001790	0.001076	0.000470	0.377229	0.018564	-75402.866
80130	0.120712	0.030470	0.019754	0.001846	0.004218	0.003958	0.003636	0.008419	0.005165	0.037171	0.016498	0.007544	0.002184	0.000233	0.001636	0.000954	0.000233	0.627849	0.041498	-75416.617
80140	0.129059	0.031423	0.015994	0.002042	0.001055	0.005276	0.002885	0.006237	0.002394	0.041106	0.018245	0.010512	0.002415	0.000273	0.001809	0.001470	0.000273	0.564397	0.096057	-75473.401
80150	0.105718	0.051407	0.012553	0.002105	0.002383	0.007495	0.004554	0.001385	0.002438	0.042377	0.017005	0.012248	0.002489	0.001305	0.001865	0.000703	0.001305	0.550607	0.016565	-75470.202
80160	0.100489	0.032323	0.014358	0.002105	0.003142	0.007831	0.001781	0.002717	0.009144	0.042377	0.017090	0.011021	0.002489	0.001612	0.001841	0.001802	0.001612	0.637618	0.095425	-75393.893
80170	0.130310	0.057952	0.012831	0.001924	0.002390	0.007348	0.002872	0.003434	0.003379	0.042121	0.016986	0.009339	0.002548	0.001630	0.001830	0.001654	0.001630	0.724168	0.024852	-75435.188
80180	0.117151	0.031808	0.009892	0.002577	0.004190	0.006932	0.006504	0.003946	0.004709	0.035697	0.012260	0.008518	0.001843	0.001019	0.001551	0.000245	0.001019	0.577654	0.024852	-75420.210
