Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
41290	0.002675	0.003030	0.002998	0.006276	0.002889	0.003366	0.002286	0.013955	0.001790	0.004374	0.003953	0.003577	0.002011	0.000430	0.003038	0.001135	0.000430	0.340320	0.014633	-106692.621
41300	0.003932	0.003634	0.008459	0.008171	0.006232	0.002655	0.003086	0.004407	0.002972	0.006430	0.005889	0.004902	0.003183	0.000452	0.003715	0.002854	0.000452	0.247389	0.014633	-104527.641
41310	0.004613	0.003957	0.005467	0.001165	0.005737	0.003963	0.025358	0.004711	0.005002	0.007543	0.006742	0.006732	0.005719	0.003617	0.004149	0.001695	0.003617	0.018589	0.579476	-107849.548
41320	0.004163	0.002470	0.003571	0.008208	0.002666	0.003577	0.005150	0.003930	0.002054	0.006808	0.006440	0.006361	0.004044	0.001941	0.003745	0.003701	0.001941	0.136311	0.430398	-101449.074
41330	0.006736	0.003344	0.003029	0.003516	0.004345	0.003586	0.002281	0.004347	0.004304	0.011015	0.010420	0.010067	0.009351	0.003705	0.008800	0.005055	0.003705	0.011286	0.191029	-107855.219
41340	0.003196	0.001755	0.006204	0.005294	0.003011	0.005872	0.002652	0.003416	0.006082	0.005227	0.004882	0.004676	0.002532	0.000339	0.001960	0.001348	0.000339	0.029211	0.130776	-110041.913
41350	0.003790	0.004381	0.004630	0.002484	0.001813	0.005269	0.002500	0.004602	0.002463	0.006198	0.005655	0.005424	0.003299	0.001438	0.002639	0.001273	0.001438	0.453796	0.194951	-105510.245
41360	0.002344	0.004381	0.007928	0.008909	0.003005	0.002687	0.003929	0.003908	0.006386	0.004255	0.003857	0.003649	0.003079	0.000558	0.001219	0.000052	0.000558	0.186008	0.568152	-108566.024
41370	0.002499	0.002195	0.008473	0.005400	0.002654	0.004470	0.004819	0.004394	0.001592	0.004418	0.004173	0.003669	0.003389	0.002184	0.002749	0.000054	0.002184	0.201012	0.024224	-114198.362
41380	0.003153	0.003271	0.004254	0.005064	0.003916	0.003554	0.002678	0.002886	0.001426	0.005575	0.004983	0.004354	0.003317	0.000738	0.002668	0.000127	0.000738	0.043853	0.218271	-109566.518
41390	0.002682	0.003790	0.006202	0.007343	0.003787	0.004087	0.002447	0.011832	0.002169	0.003641	0.003089	0.002836	0.000941	0.000543	0.001483	0.000187	0.000543	0.184598	0.235603	-105919.355
41400	0.002504	0.006470	0.003744	0.005171	0.005701	0.002286	0.003416	0.002241	0.003084	0.003641	0.002984	0.002924	0.001302	0.000966	0.002221	0.000383	0.000966	0.366943	0.345231	-110408.988
41410	0.002443	0.011938	0.002634	0.001020	0.001850	0.002377	0.002238	0.003334	0.001407	0.003552	0.002911	0.002881	0.001957	0.000171	0.002132	0.000519	0.000171	0.307811	0.624374	-106456.142
41420	0.004665	0.013768	0.007240	0.003699	0.002605	0.001475	0.007301	0.003752	0.002926	0.007415	0.006077	0.006014	0.004617	0.001621	0.005679	0.003475	0.001621	0.373174	0.624275	-106819.378
41430	0.004054	0.005360	0.001907	0.004051	0.002247	0.002268	0.000760	0.003681	0.002160	0.007405	0.006179	0.006179	0.004939	0.002624	0.005860	0.000897	0.002624	0.215280	0.814486	-106443.541
41440	0.003056	0.004602	0.001625	0.003514	0.001360	0.003224	0.005563	0.004015	0.004421	0.006357	0.005305	0.005304	0.004672	0.002179	0.004191	0.002220	0.002179	0.295096	0.955078	-105024.740
41450	0.002764	0.003761	0.003746	0.010337	0.001230	0.002771	0.002283	0.008327	0.011568	0.005750	0.004798	0.004727	0.003388	0.000445	0.003865	0.002735	0.000445	0.237528	0.945154	-107331.313
41460	0.003063	0.003359	0.014601	0.003364	0.001362	0.002105	0.003157	0.002659	0.056643	0.006371	0.005296	0.004695	0.004478	0.002271	0.004425	0.004297	0.002271	0.012763	0.791487	-115061.632
41470	0.002791	0.004800	0.003986	0.003877	0.001264	0.002412	0.001080	0.007632	0.044477	0.005910	0.004805	0.004595	0.004288	0.001473	0.003514	0.001129	0.001473	0.012763	0.946922	-109874.317
41480	0.004765	0.005924	0.001676	0.008411	0.002069	0.002658	0.003664	0.002364	0.053195	0.010091	0.009504	0.008978	0.007344	0.003509	0.007030	0.001426	0.003509	0.012763	0.844473	-103856.073
41490	0.004685	0.003687	0.002664	0.004742	0.002392	0.002533	0.003071	0.008791	0.023790	0.009920	0.009611	0.008862	0.006812	0.003693	0.005302	0.002587	0.003693	0.318449	0.844473	-108964.232
41500	0.004362	0.002850	0.004942	0.010946	0.003726	0.008938	0.001921	0.001780	0.002429	0.009238	0.008699	0.007324	0.007042	0.001526	0.005410	0.002446	0.001526	0.148519	0.749060	-105404.411
41510	0.003939	0.003446	0.002223	0.003708	0.006090	0.005578	0.017798	0.003293	0.002573	0.007844	0.007337	0.006219	0.006196	0.000778	0.005026	0.001779	0.000778	0.184567	0.786449	-112743.097
41520	0.002135	0.002074	0.002208	0.003806	0.003962	0.003442	0.005336	0.002428	0.002317	0.006803	0.006273	0.005393	0.005232	0.001962	0.004732	0.002693	0.001962	0.090191	0.812686	-109065.848
41530	0.002467	0.001991	0.001573	0.023257	0.003192	0.005589	0.003544	0.005799	0.001975	0.007858	0.007364	0.006534	0.004710	0.000460	0.005126	0.004413	0.000460	0.034297	0.846177	-104113.212
41540	0.001661	0.003788	0.004359	0.003384	0.003506	0.004960	0.004466	0.005264	0.014329	0.005290	0.004931	0.004010	0.003200	0.000763	0.003312	0.002542	0.000763	0.039529	0.377221	-113712.050
41550	0.002313	0.004391	0.003763	0.003250	0.007311	0.003358	0.008202	0.004425	0.003824	0.004944	0.004456	0.003829	0.002050	0.001017	0.003025	0.001418	0.001017	0.028404	0.494591	-104662.762
41560	0.001187	0.003978	0.002387	0.002621	0.005020	0.006425	0.002863	0.005250	0.002375	0.002537	0.002316	0.002083	0.000782	0.000189	0.000528	0.000019	0.000189	0.069891	0.793329	-112759.529
41570	0.002270	0.014986	0.002669	0.003934	0.010293	0.003123	0.002926	0.001535	0.003409	0.004851	0.004267	0.003785	0.001918	0.000394	0.002057	0.000037	0.000394	0.115688	0.906178	-108327.728
41580	0.002825	0.019380	0.002190	0.002117	0.015711	0.001960	0.007041	0.001563	0.004510	0.006037	0.005508	0.005090	0.004537	0.000350	0.004764	0.000106	0.000350	0.132834	0.725150	-106514.694
41590	0.002580	0.003285	0.001375	0.002670	0.006416	0.006270	0.002968	0.001613	0.001496	0.005021	0.004962	0.004830	0.003573	0.000087	0.004298	0.000088	0.000087	0.486497	0.935807	-115825.449
41600	0.002502	0.006736	0.001400	0.006296	0.003265	0.001959	0.002969	0.007231	0.002173	0.004870	0.004796	0.004719	0.001649	0.000032	0.000751	0.000085	0.000032	0.205273	0.976449	-106481.853
41610	0.003124	0.006199	0.002360	0.003252	0.003114	0.005683	0.003185	0.003289	0.004638	0.006080	0.006039	0.005891	0.002056	0.000040	0.000919	0.000538	0.000040	0.488098	0.620926	-106747.914
41620	0.003334	0.004604	0.003194	0.003516	0.003767	0.003348	0.003318	0.003534	0.001783	0.007089	0.006973	0.006869	0.002344	0.000053	0.001049	0.000603	0.000053	0.190871	0.489894	-104241.425
41630	0.005255	0.009420	0.004171	0.002263	0.005938	0.005277	0.002731	0.003559	0.008665	0.011173	0.011106	0.010324	0.007612	0.001087	0.001654	0.000728	0.001087	0.144165	0.620092	-100091.559
41640	0.005642	0.028629	0.027692	0.009417	0.009778	0.001408	0.004727	0.011860	0.001993	0.018400	0.017083	0.014632	0.013804	0.002358	0.010952	0.003164	0.002358	0.626591	0.760172	-102962.099
41650	0.004153	0.005233	0.007115	0.016528	0.020327	0.002427	0.001533	0.003584	0.004071	0.013545	0.012800	0.012195	0.006951	0.001644	0.003938	0.000682	0.001644	0.503991	0.690446	-104270.338
41660	0.001772	0.006125	0.009378	0.003081	0.005209	0.007208	0.002186	0.002764	0.002577	0.006047	0.005398	0.005191	0.002216	0.000900	0.001380	0.000453	0.000900	0.172068	0.843641	-105954.163
41670	0.001874	0.003717	0.003981	0.005882	0.001932	0.002313	0.007436	0.004810	0.007958	0.006396	0.006076	0.005928	0.005821	0.001589	0.001813	0.000904	0.001589	0.516473	0.828672	-109113.574
41680	0.002880	0.004785	0.004652	0.005520	0.004673	0.000994	0.003261	0.002701	0.006213	0.009830	0.009375	0.008820	0.008029	0.000787	0.002786	0.002011	0.000787	0.565928	0.918604	-105673.160
41690	0.001511	0.003138	0.010891	0.004389	0.002451	0.004304	0.005209	0.002279	0.002810	0.005155	0.004884	0.004830	0.002986	0.000622	0.004156	0.000185	0.000622	0.856627	0.814749	-114073.818
41700	0.001271	0.004755	0.019676	0.004139	0.003243	0.005923	0.002432	0.003191	0.001265	0.006821	0.006249	0.004568	0.003536	0.000615	0.003993	0.000253	0.000615	0.241413	0.973236	-108491.296
41710	0.001505	0.005345	0.004560	0.006343	0.003838	0.006465	0.005445	0.004436	0.002775	0.008074	0.006887	0.006031	0.003405	0.000684	0.003034	0.002436	0.000684	0.542439	0.928772	-107004.190
41720	0.001161	0.003518	0.005045	0.001321	0.003023	0.009208	0.004643	0.012502	0.009277	0.005274	0.004498	0.004398	0.002903	0.000856	0.003189	0.000704	0.000856	0.558175	0.913394	-105445.152
41730	0.002904	0.003449	0.002926	0.004095	0.005329	0.004296	0.006222	0.005533	0.016194	0.009298	0.008274	0.007510	0.005935	0.002383	0.006546	0.005610	0.002383	0.691208	0.696976	-104984.250
41740	0.002495	0.002788	0.003546	0.003045	0.004813	0.002227	0.002871	0.003870	0.025996	0.008398	0.007868	0.006582	0.006032	0.001670	0.006085	0.002853	0.001670	0.567908	0.766260	-102809.056
41750	0.002907	0.002733	0.003311	0.005097	0.008590	0.003385	0.005491	0.009134	0.047729	0.010908	0.009337	0.008605	0.007048	0.001062	0.008480	0.003181	0.001062	0.688589	0.869598	-106056.830
41760	0.001388	0.001602	0.002629	0.006401	0.010386	0.005038	0.004511	0.001890	0.005388	0.008470	0.007435	0.006941	0.005381	0.002465	0.004028	0.003022	0.002465	0.673620	0.920978	-105883.845
41770	0.001308	0.002320	0.002757	0.004063	0.002214	0.004501	0.005275	0.003868	0.001966	0.006925	0.005522	0.005432	0.002983	0.000642	0.004227	0.002013	0.000642	0.679253	0.634520	-110656.803
41780	0.003162	0.004345	0.002579	0.006639	0.002369	0.002506	0.002144	0.002549	0.007011	0.012968	0.010340	0.010131	0.009351	0.004803	0.010070	0.005414	0.004803	0.606378	0.780563	-103473.431
41790	0.002192	0.003012	0.002609	0.003122	0.004884	0.008289	0.005617	0.003857	0.006033	0.008991	0.007169	0.007010	0.006830	0.003802	0.006345	0.002143	0.003802	0.771381	0.646636	-105435.995
41800	0.002150	0.004235	0.017693	0.002312	0.013004	0.002479	0.005954	0.007051	0.009563	0.009579	0.007638	0.007595	0.007045	0.004093	0.006986	0.001442	0.004093	0.771381	0.225043	-106212.915
41810	0.001371	0.009747	0.003958	0.004353	0.002811	0.019445	0.004403	0.002241	0.004107	0.006109	0.004871	0.004844	0.003557	0.002184	0.002950	0.001031	0.002184	0.518352	0.295439	-107564.480
41820	0.001749	0.007047	0.005047	0.001171	0.003848	0.005119	0.005001	0.003666	0.003873	0.007790	0.006211	0.006177	0.005709	0.003131	0.004232	0.000284	0.003131	0.225422	0.154807	-106000.764
41830	0.001561	0.006291	0.010730	0.010015	0.006750	0.001411	0.002514	0.007669	0.001009	0.006955	0.005545	0.005442	0.004637	0.002157	0.005210	0.001006	0.002157	0.225422	0.186822	-110930.193
41840	0.002272	0.009157	0.005049	0.004450	0.004732	0.006126	0.002032	0.001906	0.002791	0.010122	0.008071	0.007827	0.005733	0.004155	0.007789	0.005569	0.004155	0.332563	0.471399	-105168.160
41850	0.002024	0.006106	0.003839	0.002950	0.004214	0.014222	0.012636	0.002374	0.002930	0.009014	0.007188	0.007047	0.006036	0.002455	0.005139	0.003613	0.002455	0.306383	0.571582	-104688.113
41860	0.001120	0.003532	0.009478	0.003777	0.004348	0.003931	0.004230	0.006394	0.002230	0.004989	0.003964	0.003748	0.002565	0.001675	0.003469	0.000258	0.001675	0.791595	0.197509	-108428.377
41870	0.001120	0.002312	0.015682	0.003118	0.003727	0.006187	0.003663	0.005023	0.004333	0.004989	0.004294	0.003622	0.002713	0.000381	0.003589	0.000258	0.000381	0.539713	0.399540	-108610.924
41880	0.003181	0.003131	0.007594	0.008122	0.003864	0.002151	0.003026	0.003385	0.004806	0.006351	0.005345	0.005151	0.003349	0.001138	0.001934	0.000949	0.001138	0.852802	0.607188	-102995.237
41890	0.002645	0.002265	0.013818	0.006693	0.002484	0.002774	0.001058	0.003079	0.010760	0.005717	0.005124	0.004559	0.002848	0.001480	0.001957	0.000678	0.001480	0.984045	0.497650	-107371.381
41900	0.004114	0.003392	0.003952	0.008754	0.004714	0.003281	0.005282	0.001887	0.004646	0.008892	0.007969	0.007753	0.006530	0.003031	0.004492	0.002510	0.003031	0.954423	0.694962	-108309.196
41910	0.002142	0.001683	0.003974	0.003621	0.011438	0.002146	0.006691	0.006336	0.005643	0.004630	0.004159	0.004037	0.003594	0.001900	0.002545	0.000929	0.001900	0.908511	0.910945	-108907.784
41920	0.003383	0.002461	0.004480	0.008231	0.012687	0.004560	0.002072	0.001980	0.001644	0.007314	0.006526	0.005823	0.003367	0.002173	0.005702	0.003213	0.002173	0.654849	0.841859	-106311.006
41930	0.001821	0.003765	0.002948	0.003561	0.010407	0.002600	0.010464	0.001727	0.003725	0.005072	0.004346	0.003786	0.001898	0.001341	0.002886	0.000877	0.001341	0.915707	0.984731	-111235.570
41940	0.002095	0.004791	0.002564	0.004432	0.007421	0.005849	0.001568	0.002774	0.002381	0.005834	0.004336	0.003523	0.002097	0.001334	0.003034	0.000884	0.001334	0.897886	0.906989	-106091.253
41950	0.002965	0.002231	0.003662	0.009556	0.004618	0.001327	0.007263	0.002462	0.002302	0.008045	0.006557	0.005196	0.003717	0.002041	0.003115	0.002663	0.002041	0.881580	0.547396	-102985.082
41960	0.004357	0.004847	0.002358	0.008270	0.007210	0.001888	0.005671	0.007559	0.002726	0.012561	0.010911	0.009414	0.007510	0.002957	0.009081	0.004027	0.002957	0.884641	0.570437	-105366.053
41970	0.003007	0.002796	0.001498	0.021350	0.010862	0.003245	0.003247	0.004798	0.003135	0.008854	0.007927	0.006686	0.006145	0.002275	0.003291	0.002927	0.002275	0.841627	0.635498	-106035.686
41980	0.002695	0.001499	0.002611	0.001819	0.006721	0.009325	0.003733	0.004282	0.001347	0.007329	0.006965	0.005428	0.005403	0.001389	0.004583	0.000609	0.001389	0.869703	0.445143	-100111.863
41990	0.004500	0.002595	0.004724	0.003259	0.003198	0.006047	0.003582	0.007195	0.001453	0.013260	0.012725	0.009820	0.008937	0.006707	0.009534	0.005615	0.006707	0.319165	0.300015	-97354.837
42000	0.002976	0.002534	0.003604	0.001594	0.001832	0.004326	0.002436	0.003186	0.003038	0.008768	0.007868	0.006447	0.006033	0.005457	0.006072	0.004997	0.005457	0.211232	0.053155	-103903.240
42010	0.002114	0.001368	0.002483	0.005677	0.005983	0.010479	0.002521	0.008677	0.003710	0.006464	0.006110	0.004752	0.004592	0.002415	0.004598	0.002024	0.002415	0.335354	0.054320	-108395.494
42020	0.002420	0.001351	0.003259	0.002469	0.004887	0.003869	0.003053	0.006543	0.005276	0.007398	0.007240	0.005439	0.005224	0.003965	0.005366	0.004666	0.003965	0.567514	0.295076	-102095.574
42030	0.002325	0.012297	0.002915	0.002042	0.005684	0.002701	0.003287	0.005187	0.003988	0.006198	0.006066	0.004557	0.004360	0.002462	0.004414	0.003597	0.002462	0.432296	0.279028	-107945.846
42040	0.002701	0.005091	0.003682	0.003162	0.004000	0.002716	0.006564	0.006858	0.005331	0.007200	0.006921	0.004927	0.002873	0.001157	0.004822	0.000491	0.001157	0.582417	0.622900	-105786.631
42050	0.003414	0.005168	0.003561	0.002540	0.001434	0.002478	0.003288	0.005613	0.005297	0.007275	0.006837	0.004979	0.002280	0.001176	0.004872	0.000766	0.001176	0.407990	0.312507	-104644.863
42060	0.004463	0.006319	0.003836	0.007600	0.006498	0.005933	0.006866	0.000808	0.004277	0.009510	0.009106	0.006541	0.002299	0.001404	0.006426	0.002260	0.001404	0.325135	0.051849	-105034.734
42070	0.003369	0.004899	0.002895	0.002286	0.005694	0.004191	0.003359	0.006653	0.001762	0.007177	0.006989	0.004937	0.001735	0.000730	0.004850	0.000493	0.000730	0.693313	0.024566	-101459.125
42080	0.004905	0.005951	0.003672	0.002843	0.003610	0.003644	0.002366	0.004765	0.004311	0.009103	0.008979	0.006261	0.003714	0.001301	0.006151	0.000567	0.001301	0.708201	0.209060	-103026.219
42090	0.006689	0.004671	0.019136	0.002786	0.005837	0.011070	0.003327	0.002302	0.010561	0.012910	0.012734	0.010115	0.006877	0.001667	0.007168	0.001484	0.001667	0.928294	0.415090	-107142.247
42100	0.002896	0.004090	0.004532	0.002800	0.001999	0.012871	0.001977	0.001763	0.003006	0.005935	0.005835	0.005348	0.003085	0.001427	0.005064	0.002681	0.001427	0.856446	0.471901	-107883.004
42110	0.002231	0.002054	0.003890	0.001213	0.001698	0.006210	0.012572	0.005432	0.009895	0.005160	0.005078	0.004620	0.003082	0.001243	0.004384	0.000893	0.001243	0.735091	0.610758	-107553.121
42120	0.001811	0.002069	0.004660	0.001438	0.002681	0.003708	0.016315	0.004122	0.001126	0.004149	0.004098	0.003593	0.002108	0.000173	0.002487	0.001571	0.000173	0.954220	0.309835	-105290.137
42130	0.002004	0.009000	0.005790	0.002069	0.002650	0.002949	0.002141	0.002267	0.009012	0.003322	0.003226	0.002589	0.001725	0.000153	0.001854	0.001721	0.000153	0.948046	0.568146	-111525.000
42140	0.003751	0.006555	0.008756	0.007784	0.008442	0.005500	0.014146	0.002993	0.004423	0.007919	0.007692	0.006022	0.003384	0.000364	0.005195	0.000830	0.000364	0.804241	0.425243	-109074.923
42150	0.002056	0.002320	0.009595	0.043219	0.001719	0.002184	0.002494	0.002371	0.002736	0.004676	0.004535	0.003284	0.001313	0.000215	0.002190	0.000878	0.000215	0.804241	0.258270	-106974.182
42160	0.001223	0.004524	0.004396	0.002622	0.001261	0.007694	0.014315	0.001057	0.003369	0.002783	0.002496	0.002258	0.002152	0.000128	0.002152	0.000089	0.000128	0.804241	0.602573	-112778.147
42170	0.001840	0.006353	0.005975	0.009774	0.003060	0.017979	0.001604	0.002002	0.002377	0.004185	0.003702	0.003522	0.002586	0.000615	0.002241	0.000034	0.000615	0.830478	0.077929	-112477.913
42180	0.003603	0.009678	0.006146	0.002935	0.003941	0.022295	0.001130	0.004022	0.002755	0.005514	0.004965	0.004555	0.004348	0.000742	0.003797	0.000061	0.000742	0.936264	0.237611	-112195.906
42190	0.003756	0.009786	0.005022	0.003059	0.030697	0.007653	0.003623	0.003310	0.006847	0.005747	0.005227	0.004979	0.004532	0.000591	0.004868	0.003436	0.000591	0.620268	0.150904	-107114.862
42200	0.002471	0.005579	0.002241	0.004264	0.021775	0.016250	0.001356	0.001968	0.010950	0.003846	0.003596	0.003341	0.002764	0.001924	0.002224	0.000221	0.001924	0.581337	0.126395	-108792.796
42210	0.002139	0.004268	0.007916	0.002725	0.030537	0.002095	0.004831	0.004688	0.002899	0.003328	0.002972	0.002473	0.001640	0.000577	0.002259	0.001231	0.000577	0.709331	0.083299	-113145.859
42220	0.002383	0.003614	0.001955	0.001925	0.053341	0.002407	0.001752	0.003037	0.002927	0.003708	0.003344	0.003188	0.002407	0.000736	0.002013	0.000242	0.000736	0.667699	0.105533	-108522.825
42230	0.002366	0.006249	0.002940	0.002365	0.028678	0.009195	0.002710	0.004210	0.002934	0.003682	0.003408	0.003326	0.002881	0.001209	0.002807	0.000363	0.001209	0.823534	0.087920	-112753.124
42240	0.002891	0.017941	0.004866	0.003186	0.004059	0.007076	0.002235	0.002194	0.000932	0.004402	0.004087	0.003842	0.003507	0.001154	0.003644	0.000353	0.001154	0.923981	0.106224	-113552.920
42250	0.004037	0.018347	0.004948	0.008543	0.009086	0.004096	0.003998	0.002293	0.008384	0.005804	0.005287	0.005016	0.004166	0.000512	0.004890	0.001121	0.000512	0.827880	0.241455	-104152.106
42260	0.002939	0.009295	0.006083	0.004306	0.021932	0.004599	0.001806	0.001724	0.003231	0.004226	0.004100	0.003737	0.003367	0.001748	0.003009	0.000834	0.001748	0.690065	0.286225	-102582.164
42270	0.002194	0.002697	0.010523	0.004314	0.004555	0.002472	0.002638	0.001923	0.010013	0.003155	0.002977	0.002925	0.001981	0.001499	0.002867	0.001613	0.001499	0.616981	0.598600	-110557.704
42280	0.003642	0.002900	0.002174	0.009410	0.003360	0.001865	0.003730	0.007837	0.003510	0.005236	0.005026	0.004824	0.003289	0.002124	0.003553	0.000878	0.002124	0.938788	0.894739	-104264.433
42290	0.006669	0.004555	0.003177	0.060743	0.003834	0.004345	0.002784	0.009026	0.004657	0.009589	0.009159	0.008788	0.005336	0.004349	0.007348	0.002712	0.004349	0.866591	0.920747	-105035.130
42300	0.007011	0.003850	0.002473	0.003510	0.004030	0.005258	0.006499	0.001418	0.003812	0.010081	0.009437	0.009175	0.008804	0.004368	0.005769	0.002673	0.004368	0.716169	0.728679	-108041.028
42310	0.014203	0.005392	0.003224	0.002387	0.010201	0.002307	0.006606	0.005323	0.003599	0.015295	0.014478	0.014091	0.013204	0.006627	0.009602	0.007406	0.006627	0.544193	0.909359	-109009.829
42320	0.010803	0.001725	0.003594	0.003000	0.010685	0.002886	0.004313	0.007354	0.004177	0.011634	0.011438	0.010517	0.010043	0.005041	0.008951	0.003125	0.005041	0.401700	0.983594	-104317.521
42330	0.010508	0.006598	0.001450	0.020120	0.009366	0.002831	0.002820	0.009022	0.002780	0.011316	0.011278	0.010586	0.009279	0.006361	0.009215	0.005456	0.006361	0.698945	0.733880	-104933.244
42340	0.003585	0.004772	0.001892	0.001377	0.008771	0.001652	0.002398	0.002566	0.006115	0.004585	0.004534	0.004072	0.003995	0.002860	0.003552	0.000791	0.002860	0.780946	0.635863	-105445.058
42350	0.005639	0.002327	0.002145	0.007225	0.006347	0.005164	0.003075	0.003871	0.003302	0.007212	0.007149	0.006460	0.006284	0.003400	0.005494	0.001517	0.003400	0.637646	0.295513	-104134.109
42360	0.005603	0.004776	0.001803	0.005379	0.002732	0.001638	0.002018	0.006621	0.002132	0.007166	0.007094	0.006419	0.006021	0.004590	0.006415	0.003645	0.004590	0.716223	0.033957	-108967.983
42370	0.004217	0.004848	0.001407	0.005432	0.003518	0.004706	0.010364	0.003199	0.004451	0.005394	0.005361	0.004823	0.004109	0.002596	0.002696	0.000850	0.002596	0.564727	0.072597	-112377.868
42380	0.003812	0.001415	0.003233	0.002443	0.003361	0.002551	0.001576	0.009165	0.003267	0.005033	0.005002	0.003966	0.003305	0.002422	0.002516	0.000225	0.002422	0.410828	0.437706	-108263.887
42390	0.004134	0.002124	0.003746	0.001478	0.002266	0.001898	0.006236	0.003443	0.004529	0.004761	0.004732	0.003242	0.002916	0.001958	0.003081	0.001582	0.001958	0.216665	0.027497	-109843.472
42400	0.008017	0.002480	0.007268	0.003527	0.003555	0.005083	0.005015	0.007196	0.003825	0.009234	0.009178	0.006772	0.004537	0.004371	0.005546	0.004111	0.004371	0.282598	0.064087	-102749.690
42410	0.006225	0.008508	0.002753	0.006888	0.001474	0.002479	0.004122	0.002647	0.003323	0.007170	0.007127	0.005875	0.003724	0.002310	0.005632	0.001334	0.002310	0.379450	0.050855	-103659.650
42420	0.005230	0.008197	0.001681	0.003275	0.003339	0.004591	0.014506	0.001425	0.004669	0.006024	0.005991	0.005185	0.004577	0.003971	0.004902	0.004116	0.003971	0.424365	0.074652	-109773.342
42430	0.004791	0.003569	0.003411	0.001651	0.002725	0.003244	0.001221	0.003589	0.001943	0.005518	0.005484	0.004513	0.004069	0.002229	0.003900	0.001605	0.002229	0.338333	0.175249	-105838.060
42440	0.005084	0.012268	0.003689	0.004320	0.002892	0.002774	0.017078	0.004073	0.008474	0.005856	0.005762	0.004755	0.004600	0.003186	0.003364	0.000438	0.003186	0.791819	0.213431	-115321.384
42450	0.004191	0.002012	0.002625	0.002654	0.006300	0.004452	0.003930	0.001292	0.008295	0.004827	0.004750	0.004131	0.003849	0.001673	0.002526	0.001139	0.001673	0.823048	0.219840	-110984.806
42460	0.004893	0.005002	0.001661	0.006819	0.008768	0.002529	0.001643	0.009532	0.001644	0.005635	0.005391	0.005070	0.004740	0.001678	0.004711	0.004007	0.001678	0.908790	0.067326	-102433.645
42470	0.003870	0.003276	0.002166	0.011528	0.001582	0.005517	0.011642	0.002150	0.006000	0.004457	0.004338	0.003908	0.003877	0.001158	0.002882	0.001929	0.001158	0.687321	0.089896	-114633.780
42480	0.007778	0.006947	0.005006	0.003437	0.003925	0.018424	0.003822	0.004272	0.002125	0.008959	0.008610	0.007855	0.007837	0.005232	0.005713	0.005641	0.005232	0.910535	0.062759	-105642.891
42490	0.005626	0.009095	0.008823	0.003378	0.003704	0.003114	0.003293	0.001585	0.010280	0.006480	0.006143	0.005616	0.005570	0.001977	0.004526	0.004381	0.001977	0.994063	0.110810	-108303.745
42500	0.003375	0.005824	0.002832	0.003574	0.002149	0.001973	0.001617	0.004051	0.003490	0.003887	0.003563	0.003369	0.003357	0.001058	0.003127	0.003077	0.001058	0.849759	0.270089	-107077.797
42510	0.002198	0.001709	0.002012	0.009010	0.002242	0.001883	0.005816	0.002785	0.003197	0.002349	0.002247	0.002031	0.001921	0.001299	0.001314	0.001123	0.001299	0.875314	0.179587	-110560.762
42520	0.002940	0.002179	0.002873	0.002708	0.007159	0.003650	0.002039	0.033367	0.001758	0.003446	0.003179	0.003006	0.002873	0.001919	0.001954	0.001321	0.001919	0.724566	0.145147	-108034.785
42530	0.003680	0.004709	0.002873	0.008466	0.011800	0.001719	0.007349	0.033130	0.006080	0.004314	0.003901	0.003789	0.003148	0.001418	0.002662	0.001489	0.001418	0.608805	0.253886	-107639.757
42540	0.003092	0.003997	0.003547	0.002767	0.008727	0.001559	0.004410	0.003885	0.005119	0.003755	0.003331	0.003006	0.002878	0.001436	0.001657	0.000120	0.001436	0.686811	0.447991	-108108.115
42550	0.002291	0.003391	0.002988	0.011772	0.001612	0.002806	0.002454	0.004255	0.008720	0.002782	0.002557	0.002288	0.002285	0.000893	0.001492	0.000124	0.000893	0.330647	0.288256	-107732.801
42560	0.002335	0.005533	0.001665	0.003210	0.002623	0.002383	0.002223	0.003301	0.013109	0.003090	0.002729	0.002495	0.002071	0.000953	0.001876	0.000119	0.000953	0.159378	0.555968	-107498.448
42570	0.003453	0.002139	0.006041	0.007406	0.004663	0.003601	0.002841	0.001725	0.001592	0.003395	0.003150	0.002741	0.001528	0.000278	0.002259	0.000131	0.000278	0.002318	0.165009	-110095.492
42580	0.006756	0.003895	0.002603	0.014429	0.005147	0.011209	0.003614	0.003481	0.002632	0.007061	0.006469	0.006371	0.004396	0.002197	0.004688	0.002492	0.002197	0.002318	0.414815	-108988.967
42590	0.003749	0.001324	0.003570	0.006399	0.006165	0.002232	0.004356	0.006766	0.002293	0.003918	0.003590	0.002991	0.002787	0.001219	0.002928	0.000072	0.001219	0.432670	0.545591	-106263.381
42600	0.004674	0.003652	0.017362	0.009409	0.007685	0.003763	0.001499	0.006641	0.001575	0.004884	0.004229	0.003658	0.002273	0.000448	0.002107	0.000290	0.000448	0.941950	0.293923	-105004.831
42610	0.001989	0.002861	0.006736	0.007696	0.006199	0.001930	0.003391	0.003797	0.000948	0.003686	0.003145	0.002912	0.000934	0.000631	0.001455	0.000309	0.000631	0.879374	0.308941	-109816.441
