Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
89130	0.002020	0.004112	0.002979	0.002874	0.003952	0.001279	0.004310	0.003586	0.006632	0.004281	0.004193	0.003836	0.003091	0.001432	0.003529	0.001698	0.001432	0.359332	0.273697	-108614.931
89140	0.001268	0.005103	0.001671	0.001840	0.006853	0.003679	0.001424	0.007429	0.000980	0.002763	0.002619	0.002438	0.001872	0.000113	0.002073	0.000337	0.000113	0.495009	0.191164	-107606.970
89150	0.001919	0.003586	0.003933	0.002675	0.024617	0.002937	0.001496	0.009781	0.003451	0.004181	0.003952	0.003602	0.002365	0.000341	0.002866	0.001123	0.000341	0.575193	0.088915	-110403.742
89160	0.001654	0.005166	0.006240	0.002808	0.003981	0.003221	0.008058	0.010986	0.009478	0.004181	0.004027	0.003428	0.002223	0.001493	0.003278	0.001817	0.001493	0.487985	0.084542	-106826.965
89170	0.003819	0.009219	0.003120	0.004023	0.001202	0.006498	0.006777	0.002580	0.002359	0.008468	0.008326	0.007278	0.005671	0.001478	0.007229	0.003279	0.001478	0.284541	0.091881	-105760.796
89180	0.003781	0.012402	0.003461	0.005502	0.002167	0.001325	0.004531	0.006166	0.001546	0.008383	0.008326	0.007208	0.004201	0.000953	0.007157	0.000999	0.000953	0.176688	0.294212	-103138.025
89190	0.003133	0.005385	0.004939	0.001630	0.001797	0.009455	0.003830	0.003339	0.006075	0.006952	0.006870	0.005977	0.003985	0.001984	0.005935	0.003810	0.001984	0.123897	0.161347	-106005.937
89200	0.005126	0.002357	0.006489	0.001514	0.002313	0.004979	0.008126	0.003400	0.001962	0.011864	0.011761	0.010200	0.006801	0.005770	0.010129	0.005230	0.005770	0.133732	0.111388	-101795.671
89210	0.005718	0.002612	0.013699	0.001399	0.002939	0.005731	0.003787	0.001855	0.002111	0.013234	0.013131	0.011378	0.008002	0.006840	0.011298	0.000557	0.006840	0.552014	0.190198	-105834.130
89220	0.005454	0.004300	0.009125	0.001416	0.003780	0.005791	0.002986	0.004381	0.004187	0.013724	0.013459	0.011957	0.008255	0.003505	0.011460	0.003147	0.003505	0.672285	0.138588	-103880.952
89230	0.005862	0.001446	0.002563	0.002100	0.002281	0.009090	0.004677	0.001323	0.004499	0.014749	0.014648	0.014287	0.007177	0.003080	0.010507	0.004365	0.003080	0.585384	0.297474	-101772.769
89240	0.005427	0.005958	0.009587	0.001802	0.001268	0.005858	0.001945	0.004098	0.003097	0.009691	0.009176	0.008610	0.003808	0.002232	0.006274	0.001457	0.002232	0.592936	0.153126	-105792.699
89250	0.008341	0.006111	0.008776	0.004214	0.001861	0.004499	0.001948	0.023536	0.001142	0.014223	0.013358	0.011153	0.006119	0.003301	0.008131	0.002076	0.003301	0.779700	0.038613	-99448.748
89260	0.007573	0.005548	0.004297	0.001607	0.006814	0.001378	0.003542	0.003933	0.002158	0.012914	0.012129	0.008675	0.006910	0.003499	0.007945	0.006527	0.003499	0.460909	0.412511	-103764.392
89270	0.004496	0.003208	0.002988	0.001555	0.004739	0.004756	0.005479	0.003409	0.006509	0.008981	0.008809	0.006033	0.004326	0.001555	0.004298	0.003600	0.001555	0.714948	0.264484	-104420.036
89280	0.004345	0.002768	0.003044	0.004012	0.001718	0.003874	0.003196	0.002632	0.001992	0.009060	0.008886	0.006026	0.004363	0.001543	0.003621	0.002483	0.001543	0.613083	0.094558	-102531.176
89290	0.003824	0.003369	0.002810	0.002466	0.001968	0.002417	0.002822	0.005590	0.003046	0.010379	0.009989	0.007243	0.006652	0.002151	0.005175	0.004243	0.002151	0.201735	0.542887	-102296.497
89300	0.005191	0.004166	0.005238	0.005839	0.002781	0.003696	0.002229	0.004661	0.003531	0.014665	0.014113	0.010219	0.009795	0.004989	0.006033	0.003919	0.004989	0.327329	0.578718	-104827.233
89310	0.006080	0.004111	0.002626	0.008826	0.001566	0.002547	0.002437	0.008403	0.003476	0.017174	0.016729	0.014288	0.009849	0.006151	0.007342	0.001153	0.006151	0.233715	0.473436	-101899.261
89320	0.010310	0.007905	0.004835	0.006615	0.002656	0.001899	0.003418	0.001607	0.007465	0.029123	0.027736	0.024688	0.017706	0.010430	0.012361	0.010409	0.010430	0.720466	0.772164	-106392.349
89330	0.006917	0.003994	0.004369	0.001446	0.001782	0.004137	0.003004	0.005545	0.001329	0.019538	0.019151	0.015287	0.012918	0.006737	0.008208	0.005746	0.006737	0.510986	0.637057	-103832.892
89340	0.004333	0.003655	0.002315	0.003591	0.001074	0.004298	0.009671	0.004062	0.007075	0.013524	0.012245	0.011000	0.005411	0.002845	0.007418	0.002416	0.002845	0.348533	0.448714	-101151.886
89350	0.004178	0.003051	0.005777	0.001741	0.001036	0.003560	0.003294	0.006125	0.003633	0.013043	0.011431	0.009072	0.006127	0.003982	0.008421	0.000764	0.003982	0.292456	0.482317	-102636.557
89360	0.006513	0.006151	0.002411	0.003675	0.001059	0.007058	0.001574	0.005023	0.004752	0.020331	0.016583	0.015958	0.008521	0.006812	0.013792	0.002506	0.006812	0.310676	0.467591	-103390.449
89370	0.009295	0.005445	0.004112	0.001947	0.000938	0.009397	0.004257	0.002830	0.002473	0.017999	0.014680	0.013739	0.007577	0.006735	0.009000	0.002993	0.006735	0.269629	0.559576	-102742.935
89380	0.004136	0.003742	0.001840	0.001543	0.004200	0.002356	0.004000	0.002265	0.008606	0.008009	0.006601	0.005684	0.003236	0.003028	0.005585	0.002943	0.003028	0.359155	0.429725	-107899.062
89390	0.004268	0.001844	0.001648	0.002625	0.003030	0.006447	0.002524	0.006281	0.006898	0.007173	0.006584	0.005091	0.002899	0.002629	0.004977	0.000539	0.002629	0.389498	0.575453	-107465.440
89400	0.003381	0.002200	0.002766	0.003012	0.003620	0.005017	0.003311	0.012870	0.006913	0.008373	0.007876	0.005646	0.003306	0.002052	0.003330	0.002383	0.002052	0.203742	0.832835	-104745.765
89410	0.001889	0.003808	0.001363	0.003360	0.005624	0.005984	0.005882	0.002451	0.002569	0.004679	0.004399	0.003236	0.002095	0.001426	0.002027	0.001938	0.001426	0.326324	0.769371	-105161.665
89420	0.003347	0.015219	0.001880	0.003773	0.008836	0.001663	0.001696	0.014749	0.001875	0.006401	0.005164	0.004444	0.002560	0.000650	0.004056	0.001129	0.000650	0.315164	0.774435	-101662.269
89430	0.004368	0.020405	0.002477	0.003692	0.005210	0.002286	0.007590	0.003515	0.002391	0.008354	0.006327	0.005455	0.003342	0.002823	0.003365	0.001458	0.002823	0.455912	0.917797	-106640.131
89440	0.003949	0.008584	0.003356	0.003604	0.003534	0.003092	0.004276	0.001970	0.001834	0.005573	0.004117	0.003007	0.002586	0.001903	0.002359	0.000369	0.001903	0.050480	0.650071	-106862.085
89450	0.003273	0.003361	0.004286	0.001465	0.002906	0.004930	0.002863	0.028836	0.016136	0.004619	0.003804	0.002367	0.001689	0.000838	0.001999	0.001438	0.000838	0.037279	0.611645	-107023.272
89460	0.002167	0.003419	0.005612	0.001947	0.003650	0.002036	0.002666	0.018980	0.002754	0.003059	0.002097	0.001459	0.001329	0.000600	0.001398	0.001198	0.000600	0.073318	0.361852	-108620.090
89470	0.002926	0.003691	0.006264	0.001718	0.007222	0.004807	0.012987	0.004428	0.005496	0.004085	0.003122	0.001978	0.001680	0.001601	0.001745	0.001170	0.001601	0.182325	0.257531	-106950.131
89480	0.002096	0.003507	0.003660	0.005546	0.002022	0.002862	0.006315	0.001694	0.003270	0.002926	0.002045	0.001404	0.000927	0.000460	0.001208	0.000573	0.000460	0.053641	0.016458	-107738.061
89490	0.002752	0.004479	0.005708	0.001928	0.004950	0.001920	0.005414	0.003837	0.003930	0.003841	0.002608	0.002327	0.001597	0.000924	0.002136	0.000562	0.000924	0.350535	0.030774	-109221.436
89500	0.005530	0.009001	0.005460	0.002020	0.004979	0.002716	0.002460	0.004577	0.003053	0.007720	0.005241	0.004947	0.003850	0.001460	0.003282	0.001238	0.001460	0.127759	0.043226	-98840.326
89510	0.003646	0.011111	0.004620	0.003153	0.003647	0.002453	0.001943	0.006562	0.004014	0.005090	0.003443	0.002945	0.001988	0.001033	0.002014	0.000805	0.001033	0.157183	0.087617	-110282.616
89520	0.003234	0.006811	0.001688	0.001716	0.010258	0.001529	0.001452	0.002662	0.002533	0.004696	0.003176	0.002963	0.002374	0.001619	0.002747	0.000888	0.001619	0.318278	0.697794	-107349.204
89530	0.003467	0.003936	0.010465	0.002199	0.005604	0.003580	0.010257	0.002802	0.004391	0.005034	0.003585	0.002831	0.002442	0.001826	0.002436	0.000530	0.001826	0.319691	0.924961	-105078.086
89540	0.004682	0.003425	0.008295	0.002096	0.006830	0.002002	0.002930	0.008764	0.003277	0.004742	0.004071	0.002676	0.002292	0.001402	0.002330	0.000532	0.001402	0.087842	0.846236	-109531.641
89550	0.004254	0.003925	0.007023	0.003405	0.003513	0.003233	0.003991	0.002632	0.007534	0.004308	0.003377	0.002643	0.001774	0.001483	0.001788	0.001457	0.001483	0.032136	0.955702	-105194.262
89560	0.005784	0.008881	0.002594	0.007033	0.002280	0.018090	0.005535	0.007534	0.002193	0.005859	0.004283	0.003817	0.002127	0.001996	0.003706	0.002023	0.001996	0.161484	0.801996	-108555.850
89570	0.004379	0.003802	0.003239	0.002891	0.002561	0.006226	0.005662	0.001828	0.004531	0.004435	0.003690	0.002896	0.002252	0.001903	0.002725	0.000188	0.001903	0.236356	0.871259	-114988.106
89580	0.004562	0.004764	0.002010	0.007369	0.004062	0.006491	0.002094	0.002723	0.001671	0.005214	0.004004	0.003502	0.002539	0.002325	0.002614	0.000209	0.002325	0.176174	0.492536	-111869.241
89590	0.002535	0.005922	0.001907	0.003600	0.006433	0.006597	0.005024	0.007256	0.003058	0.004084	0.003065	0.002671	0.001883	0.001821	0.002044	0.000164	0.001821	0.078379	0.543511	-107481.452
89600	0.002473	0.002863	0.001524	0.004586	0.004673	0.001728	0.003529	0.002525	0.003319	0.004100	0.003280	0.002554	0.002404	0.001958	0.002343	0.000358	0.001958	0.229873	0.373403	-109056.416
89610	0.004995	0.005931	0.003239	0.001712	0.006206	0.002638	0.005556	0.004735	0.008633	0.007997	0.006143	0.004886	0.004557	0.004035	0.004232	0.000876	0.004035	0.204117	0.295869	-105101.756
89620	0.003349	0.002968	0.003125	0.005447	0.004749	0.004641	0.001550	0.003412	0.002838	0.005363	0.004110	0.003168	0.002286	0.001794	0.002109	0.001821	0.001794	0.428807	0.545952	-103114.561
89630	0.004252	0.005202	0.003659	0.005388	0.003430	0.002619	0.002307	0.022308	0.003842	0.004150	0.002720	0.002262	0.001486	0.000392	0.001307	0.000728	0.000392	0.579232	0.397376	-103425.728
89640	0.005089	0.002699	0.002462	0.003252	0.011801	0.002478	0.017622	0.004315	0.005706	0.004967	0.003704	0.003346	0.001937	0.001479	0.002449	0.001480	0.001479	0.204232	0.604127	-110177.312
89650	0.003909	0.002356	0.003242	0.003887	0.002832	0.003729	0.005735	0.007510	0.002824	0.004254	0.003166	0.002826	0.001678	0.000408	0.002575	0.001608	0.000408	0.204232	0.019543	-115579.616
89660	0.004090	0.001213	0.001856	0.003981	0.002833	0.012672	0.009613	0.001874	0.002409	0.004451	0.003465	0.003301	0.001735	0.000817	0.001879	0.000804	0.000817	0.019967	0.019543	-110198.722
89670	0.006812	0.001580	0.007493	0.002232	0.003454	0.005009	0.003811	0.008677	0.003658	0.005091	0.004126	0.003029	0.002253	0.001064	0.001466	0.001187	0.001064	0.085630	0.240205	-102671.138
89680	0.007375	0.003087	0.005035	0.007669	0.008038	0.002694	0.008159	0.001016	0.007713	0.007461	0.005696	0.004803	0.003949	0.001127	0.003450	0.003083	0.001127	0.129873	0.319971	-104588.644
89690	0.005765	0.002706	0.005586	0.003036	0.004988	0.001956	0.002588	0.004736	0.003554	0.005832	0.004452	0.004436	0.003910	0.000696	0.002633	0.001135	0.000696	0.096993	0.140044	-104585.660
89700	0.005871	0.001930	0.003945	0.006265	0.005963	0.003453	0.004082	0.004035	0.006038	0.004159	0.003175	0.003111	0.002632	0.000107	0.001771	0.000895	0.000107	0.167861	0.152703	-107037.873
89710	0.011571	0.002702	0.004403	0.007376	0.002372	0.004332	0.003383	0.003783	0.005881	0.005823	0.004445	0.004296	0.004243	0.000130	0.003622	0.002124	0.000130	0.049898	0.013244	-104905.014
89720	0.018975	0.005235	0.003135	0.006830	0.001744	0.003962	0.003261	0.003538	0.005584	0.016075	0.012271	0.012244	0.008123	0.000420	0.011817	0.004433	0.000420	0.435561	0.017865	-103224.585
89730	0.009120	0.006021	0.005868	0.010478	0.002350	0.002507	0.002468	0.001808	0.005063	0.012634	0.009644	0.009623	0.006902	0.001554	0.009075	0.001151	0.001554	0.263223	0.063594	-114255.833
89740	0.004938	0.003260	0.003395	0.005040	0.001824	0.004733	0.002120	0.004756	0.004786	0.006841	0.005222	0.005147	0.004610	0.001879	0.004053	0.003731	0.001879	0.181530	0.226201	-104611.758
89750	0.006362	0.004380	0.002108	0.001284	0.002350	0.005420	0.001725	0.002438	0.003456	0.008814	0.006731	0.006602	0.006478	0.002188	0.006368	0.001907	0.002188	0.148127	0.186640	-101123.472
89760	0.005322	0.003664	0.004267	0.002377	0.002290	0.007256	0.003007	0.004655	0.008148	0.007373	0.005631	0.005284	0.004373	0.000924	0.002673	0.001582	0.000924	0.634417	0.053686	-104675.081
89770	0.008120	0.004875	0.006340	0.002231	0.001040	0.007431	0.002426	0.005875	0.001987	0.011249	0.008591	0.008088	0.006234	0.004460	0.005390	0.003111	0.004460	0.493729	0.112419	-104901.531
89780	0.006961	0.001828	0.011722	0.002571	0.002626	0.006047	0.004504	0.004996	0.003242	0.014185	0.013042	0.009500	0.005724	0.004381	0.007283	0.005641	0.004381	0.628521	0.132112	-102001.580
89790	0.004850	0.003809	0.004309	0.003420	0.004666	0.004720	0.005830	0.003311	0.003906	0.013573	0.011241	0.010742	0.007788	0.002298	0.008507	0.002987	0.002298	0.367804	0.139963	-106301.396
89800	0.003915	0.005059	0.012817	0.001862	0.004094	0.005044	0.006106	0.012065	0.002963	0.019376	0.016079	0.015310	0.011044	0.006302	0.011689	0.005060	0.006302	0.348362	0.086346	-102472.181
89810	0.003225	0.002247	0.011840	0.002699	0.003852	0.003139	0.002770	0.005760	0.002536	0.017921	0.015569	0.013948	0.009472	0.007231	0.013274	0.002651	0.007231	0.715721	0.036614	-98660.378
89820	0.008443	0.002212	0.003580	0.001807	0.003567	0.002943	0.003049	0.007657	0.005880	0.026708	0.024329	0.023001	0.016362	0.007776	0.017393	0.010276	0.007776	0.675872	0.173038	-101069.646
89830	0.011828	0.002193	0.003370	0.001433	0.001533	0.003713	0.012678	0.001918	0.003349	0.032056	0.029472	0.026618	0.023344	0.006761	0.013154	0.004161	0.006761	0.811756	0.045005	-101724.881
89840	0.007788	0.002815	0.004610	0.002135	0.001411	0.003657	0.003198	0.003224	0.001216	0.028308	0.025080	0.023176	0.019342	0.010191	0.020995	0.007623	0.010191	0.954626	0.031833	-100688.213
89850	0.006507	0.003419	0.001538	0.003208	0.004349	0.004516	0.003297	0.004176	0.002441	0.023649	0.020704	0.019767	0.009913	0.003427	0.019207	0.009508	0.003427	0.681830	0.101134	-99755.954
89860	0.007296	0.001758	0.003378	0.005573	0.002924	0.037405	0.003370	0.001529	0.002184	0.026517	0.024246	0.020338	0.018757	0.003414	0.018149	0.013374	0.003414	0.670398	0.114674	-104289.569
89870	0.002995	0.002027	0.001692	0.004819	0.003033	0.004289	0.003217	0.012473	0.004979	0.014333	0.012980	0.010993	0.010724	0.000801	0.010652	0.001720	0.000801	0.937629	0.154618	-100021.805
89880	0.002572	0.003895	0.002856	0.011939	0.001817	0.002187	0.002063	0.002744	0.006185	0.016547	0.014196	0.012697	0.009817	0.001152	0.011611	0.008877	0.001152	0.808016	0.078614	-102168.730
89890	0.003613	0.004475	0.002774	0.002964	0.005522	0.003695	0.006973	0.004800	0.006856	0.023248	0.020385	0.017974	0.015150	0.001619	0.015317	0.011453	0.001619	0.562624	0.309951	-98759.834
89900	0.004655	0.002487	0.002392	0.003331	0.003065	0.003543	0.002808	0.004224	0.004122	0.015860	0.014281	0.012262	0.010764	0.000766	0.008690	0.003196	0.000766	0.451961	0.421209	-98773.457
89910	0.003071	0.002104	0.002997	0.004421	0.002602	0.003137	0.008543	0.002988	0.002380	0.009018	0.007601	0.006538	0.005751	0.000770	0.002768	0.001347	0.000770	0.241619	0.119623	-103355.417
89920	0.004198	0.002140	0.001913	0.004509	0.004689	0.007099	0.005552	0.005763	0.002117	0.009869	0.008653	0.007749	0.005035	0.002809	0.004544	0.001432	0.002809	0.181472	0.239162	-106323.393
89930	0.002623	0.002156	0.005418	0.003724	0.002997	0.005916	0.001488	0.003008	0.002044	0.006168	0.004911	0.003135	0.002684	0.000676	0.002357	0.001417	0.000676	0.126161	0.365711	-108476.027
89940	0.003770	0.001915	0.007031	0.007025	0.002302	0.008269	0.002668	0.005578	0.001555	0.008005	0.007438	0.004069	0.002894	0.001043	0.003249	0.000777	0.001043	0.430378	0.406415	-106412.950
89950	0.002332	0.001909	0.002034	0.008832	0.002748	0.004249	0.002900	0.002396	0.001554	0.004951	0.003957	0.002836	0.002339	0.000700	0.001990	0.000627	0.000700	0.712692	0.221156	-106749.538
89960	0.003165	0.003161	0.001820	0.005956	0.003623	0.008506	0.002753	0.004385	0.003310	0.006240	0.004968	0.004058	0.003073	0.002119	0.002277	0.001974	0.002119	0.749689	0.457027	-106558.606
89970	0.004383	0.003067	0.001875	0.005426	0.004637	0.002597	0.003255	0.003440	0.001504	0.007621	0.006603	0.005013	0.003688	0.002155	0.004652	0.001013	0.002155	0.627004	0.171685	-111202.677
89980	0.004383	0.002517	0.010088	0.005848	0.004637	0.002455	0.002902	0.003930	0.011987	0.007621	0.006825	0.004170	0.003720	0.000895	0.002757	0.000405	0.000895	0.537138	0.620591	-105434.646
89990	0.005769	0.004030	0.006997	0.001708	0.003940	0.006953	0.002912	0.006723	0.004107	0.007359	0.005227	0.004026	0.003933	0.001610	0.002847	0.000228	0.001610	0.965070	0.486767	-107613.822
90000	0.004482	0.004506	0.004019	0.006798	0.003735	0.002487	0.002141	0.003472	0.001431	0.008142	0.005400	0.004593	0.002580	0.000997	0.002948	0.001465	0.000997	0.863372	0.516840	-113327.196
90010	0.002765	0.002767	0.002529	0.001698	0.002756	0.002716	0.008132	0.002615	0.002820	0.005024	0.003391	0.002601	0.001880	0.000862	0.002498	0.000977	0.000862	0.883556	0.202972	-110088.959
90020	0.004725	0.003387	0.007903	0.001478	0.003020	0.008325	0.009941	0.002674	0.003440	0.007590	0.005410	0.003867	0.003100	0.002225	0.003196	0.002717	0.002225	0.988087	0.231724	-106626.721
90030	0.005052	0.003505	0.006686	0.001173	0.001815	0.001684	0.004767	0.001413	0.006303	0.008115	0.005994	0.003953	0.003417	0.003282	0.003500	0.003004	0.003282	0.988087	0.581985	-105909.139
90040	0.011523	0.006131	0.004046	0.002676	0.003111	0.001815	0.002378	0.002498	0.002563	0.018508	0.012956	0.009982	0.007792	0.007288	0.009231	0.003684	0.007288	0.914304	0.254529	-105345.840
90050	0.003260	0.002060	0.003444	0.003340	0.003979	0.001495	0.005481	0.006028	0.002646	0.006676	0.005215	0.003706	0.002427	0.001747	0.002476	0.001669	0.001747	0.989291	0.109048	-106344.231
90060	0.004914	0.004101	0.007550	0.009254	0.003993	0.003395	0.004729	0.004621	0.006758	0.012124	0.009993	0.006670	0.005213	0.002535	0.006099	0.004901	0.002535	0.989291	0.579593	-107878.396
90070	0.002292	0.002951	0.004845	0.001978	0.002601	0.005711	0.004653	0.003583	0.005067	0.005654	0.004497	0.003407	0.003342	0.001163	0.002520	0.001441	0.001163	0.938692	0.346455	-101111.417
90080	0.004499	0.002572	0.020401	0.006049	0.004723	0.002884	0.004060	0.010542	0.001229	0.008446	0.007304	0.005086	0.005012	0.000288	0.004624	0.003691	0.000288	0.985022	0.654391	-109379.620
90090	0.002375	0.003042	0.006004	0.007498	0.002256	0.005152	0.002044	0.003837	0.002766	0.004703	0.003815	0.002842	0.002792	0.000160	0.002517	0.001762	0.000160	0.797373	0.663323	-111627.498
90100	0.003960	0.002567	0.014393	0.019584	0.004575	0.006440	0.004617	0.008811	0.004416	0.006219	0.005773	0.003759	0.003692	0.000177	0.001006	0.000822	0.000177	0.807853	0.470116	-113313.879
90110	0.002437	0.007425	0.002864	0.002334	0.003314	0.002452	0.004215	0.004410	0.002292	0.003816	0.003143	0.002794	0.002265	0.000497	0.001899	0.000234	0.000497	0.836581	0.298682	-115923.749
90120	0.002495	0.007262	0.007528	0.003361	0.005971	0.005953	0.005027	0.002033	0.004666	0.004454	0.003707	0.003501	0.003064	0.000168	0.003269	0.002034	0.000168	0.833952	0.334740	-114250.018
90130	0.001942	0.005545	0.001420	0.002656	0.002706	0.002040	0.001781	0.003319	0.004128	0.003467	0.002888	0.002882	0.002375	0.001714	0.002840	0.000986	0.001714	0.748560	0.533460	-116983.780
90140	0.003010	0.003287	0.004294	0.009922	0.004025	0.006914	0.004535	0.013202	0.002137	0.004445	0.003737	0.003507	0.002641	0.002246	0.002632	0.000866	0.002246	0.688065	0.594507	-111987.998
90150	0.003076	0.002575	0.005702	0.009152	0.004113	0.002461	0.003280	0.003233	0.001518	0.004542	0.003930	0.003102	0.002816	0.001216	0.002469	0.000396	0.001216	0.569428	0.622527	-113396.243
90160	0.009498	0.001062	0.012645	0.008019	0.005690	0.011231	0.004408	0.003865	0.007058	0.014025	0.013398	0.009878	0.006795	0.004615	0.007160	0.003399	0.004615	0.445406	0.658053	-102485.129
90170	0.008382	0.002921	0.005542	0.004743	0.005021	0.006835	0.001396	0.006403	0.003634	0.012377	0.009992	0.009100	0.007299	0.005786	0.006279	0.000669	0.005786	0.515836	0.581461	-103309.785
90180	0.007855	0.002738	0.003819	0.002829	0.023579	0.011262	0.002690	0.013094	0.005805	0.011599	0.009365	0.008555	0.006882	0.005765	0.007820	0.001421	0.005765	0.775825	0.498618	-107106.822
90190	0.004973	0.001955	0.006397	0.002499	0.017618	0.002671	0.001299	0.003622	0.003196	0.007344	0.006287	0.005173	0.003179	0.000983	0.004292	0.002688	0.000983	0.659213	0.786603	-102519.094
90200	0.003691	0.001489	0.002721	0.003895	0.006102	0.004213	0.002978	0.004975	0.002536	0.004635	0.003807	0.003111	0.002723	0.001691	0.002853	0.001331	0.001691	0.431883	0.555885	-106672.766
90210	0.003323	0.002151	0.002969	0.005122	0.009476	0.002107	0.001967	0.007632	0.006972	0.004611	0.003573	0.003071	0.002711	0.001944	0.002960	0.001457	0.001944	0.328350	0.162628	-104895.546
90220	0.008731	0.002923	0.004250	0.006938	0.003671	0.003231	0.002671	0.003723	0.003034	0.005850	0.004507	0.003929	0.003374	0.001656	0.003495	0.003157	0.001656	0.333156	0.062842	-106002.899
90230	0.005343	0.002688	0.002069	0.012656	0.005475	0.001567	0.003311	0.003301	0.002374	0.003580	0.002674	0.002526	0.002220	0.000916	0.002498	0.001473	0.000916	0.432659	0.037100	-107100.343
90240	0.006671	0.004263	0.004204	0.007056	0.003314	0.005073	0.009092	0.011703	0.001719	0.004470	0.003373	0.003215	0.002831	0.002492	0.002640	0.001082	0.002492	0.635129	0.015740	-110603.418
90250	0.006254	0.005403	0.014833	0.002605	0.004761	0.003070	0.002126	0.009508	0.002060	0.004191	0.003134	0.002919	0.002733	0.002505	0.002557	0.002278	0.002505	0.550951	0.047826	-108185.839
90260	0.005101	0.004133	0.007152	0.002108	0.003795	0.002852	0.001226	0.006002	0.003691	0.003206	0.002397	0.002177	0.002107	0.001579	0.001965	0.000414	0.001579	0.701552	0.047826	-110795.894
90270	0.009672	0.005555	0.010710	0.005186	0.007201	0.021826	0.001624	0.005510	0.006361	0.006078	0.004569	0.004198	0.004001	0.001785	0.003452	0.000816	0.001785	0.430995	0.047826	-102018.402
90280	0.004516	0.003270	0.009406	0.002725	0.006187	0.002844	0.004958	0.014436	0.006556	0.002748	0.002032	0.001860	0.001661	0.001546	0.001818	0.001411	0.001546	0.187156	0.107883	-107208.730
90290	0.004847	0.005059	0.017396	0.001614	0.003989	0.013584	0.002933	0.005779	0.005744	0.002985	0.002200	0.001951	0.001738	0.001669	0.001813	0.001317	0.001669	0.181090	0.116551	-109474.540
90300	0.008953	0.007446	0.005797	0.006006	0.002613	0.003690	0.001633	0.011033	0.010615	0.005514	0.004173	0.003837	0.003220	0.002422	0.003639	0.001965	0.002422	0.345765	0.035743	-102377.002
90310	0.005421	0.015306	0.002655	0.002020	0.027560	0.004093	0.001774	0.003687	0.002746	0.005514	0.004053	0.003840	0.003532	0.002831	0.003454	0.000431	0.002831	0.402123	0.096880	-104322.807
90320	0.002695	0.003652	0.003071	0.002711	0.002632	0.005735	0.003211	0.004742	0.002641	0.002573	0.002009	0.001734	0.001485	0.000849	0.001666	0.000714	0.000849	0.982410	0.598288	-107142.133
90330	0.003833	0.000812	0.002884	0.001854	0.008261	0.020907	0.010129	0.001575	0.003598	0.003482	0.003223	0.002632	0.002298	0.001260	0.002518	0.000380	0.001260	0.919747	0.598288	-110074.914
90340	0.003258	0.005851	0.004689	0.002351	0.005642	0.004014	0.003079	0.004457	0.002605	0.003778	0.003077	0.002815	0.002390	0.002113	0.002221	0.001395	0.002113	0.935193	0.705569	-109172.211
90350	0.002365	0.003969	0.004371	0.003125	0.003591	0.004670	0.002642	0.004586	0.002976	0.002743	0.002238	0.002123	0.001249	0.000726	0.001642	0.000973	0.000726	0.886191	0.780804	-107455.550
90360	0.004129	0.006215	0.012035	0.002012	0.004235	0.010825	0.001840	0.007461	0.002563	0.003847	0.003127	0.002638	0.002166	0.001062	0.002322	0.002087	0.001062	0.941928	0.796702	-106363.390
90370	0.006146	0.004208	0.008843	0.002209	0.004173	0.003842	0.017695	0.003823	0.003252	0.005727	0.005322	0.004067	0.002996	0.000946	0.002310	0.001255	0.000946	0.959969	0.447235	-108990.727
90380	0.002974	0.002293	0.009600	0.002161	0.002019	0.003167	0.011495	0.002688	0.004788	0.002771	0.002508	0.001983	0.001252	0.000290	0.001488	0.000627	0.000290	0.796786	0.350640	-111996.023
90390	0.004837	0.007499	0.004164	0.003326	0.003430	0.005482	0.003834	0.001738	0.005788	0.004708	0.003980	0.003822	0.002651	0.001607	0.002342	0.002082	0.001607	0.539051	0.350640	-111046.668
90400	0.003092	0.001775	0.005961	0.002373	0.006428	0.001808	0.005544	0.003384	0.001504	0.003130	0.002744	0.002668	0.001480	0.000713	0.002297	0.001067	0.000713	0.180542	0.269382	-116175.161
90410	0.003788	0.002923	0.005611	0.003299	0.005591	0.004782	0.003745	0.004523	0.001848	0.003835	0.003346	0.003298	0.002442	0.001259	0.002856	0.001016	0.001259	0.657581	0.122150	-106860.072
90420	0.002878	0.002827	0.003098	0.005397	0.001779	0.025480	0.013545	0.008246	0.005278	0.004691	0.004045	0.003786	0.003451	0.000275	0.002253	0.001314	0.000275	0.611288	0.169442	-110511.896
90430	0.004404	0.002872	0.003346	0.006618	0.009981	0.006993	0.011539	0.008507	0.007517	0.006785	0.006144	0.005683	0.005177	0.000588	0.005089	0.003384	0.000588	0.570914	0.060018	-104958.317
90440	0.002112	0.001331	0.014219	0.005429	0.007784	0.005575	0.004738	0.001231	0.005820	0.003254	0.002881	0.002638	0.002386	0.001561	0.002317	0.000888	0.001561	0.609447	0.287309	-110263.405
90450	0.001973	0.001522	0.002098	0.002462	0.007945	0.004743	0.001251	0.002026	0.001294	0.003040	0.002583	0.002382	0.002310	0.001192	0.002130	0.001721	0.001192	0.455517	0.204431	-106725.913
